ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
57	"ENSMUSG00000031657"	"Heatr3"	chr8	+	88164887	88165031	88166995	88167172	88161517	88161966	88170858	88172027
58	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81204891	81205016	81314259	81316104
61	"ENSMUSG00000038954"	"Supt3"	chr17	+	45041215	45041386	45048281	45048392	45038075	45038183	45119142	45119290
62	"ENSMUSG00000021794"	"Glud1"	chr14	+	34338759	34338883	34339926	34340018	34336495	34336576	34342118	34342181
63	"ENSMUSG00000027809"	"Etfdh"	chr3	-	79614999	79615146	79615923	79616001	79613621	79613762	79618306	79618425
69	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123124667	123124715	123169535	123172118
71	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	153074771	153074907	153076400	153076464	153071757	153072212	153078481	153078611
72	"ENSMUSG00000020459"	"Mtif2"	chr11	+	29533831	29533992	29535089	29535266	29533225	29533397	29536832	29536972
73	"ENSMUSG00000021495"	"Fam193b"	chr13	-	55554216	55554448	55564519	55564580	55550223	55550407	55569704	55571120
75	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831345	16831580	16832925	16833101	16831024	16831138	16833177	16833225
76	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831464	16831580	16832925	16833101	16831024	16831138	16833177	16833225
77	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831485	16831580	16832925	16833101	16831024	16831138	16833177	16833225
79	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69879101	69879184	69881296	69881411	69873883	69873935	69885248	69885615
80	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69873883	69873935	69885248	69885597
81	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69877747	69879184	69885248	69885604
83	"ENSMUSG00000028035"	"Dnajb4"	chr3	-	152195049	152195100	152208883	152208946	152193376	152193618	152209834	152210057
86	"ENSMUSG00000028416"	"Bag1"	chr4	-	40937131	40937194	40939076	40939184	40936397	40936676	40941524	40941638
87	"ENSMUSG00000028416"	"Bag1"	chr4	-	40939076	40939184	40941524	40941638	40937131	40937194	40943624	40943707
90	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	93981515	93981614	93996182	93996392	93980549	93980977	94001424	94001513
93	"ENSMUSG00000079557"	"March2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33709744	33709972
94	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692153	33709744	33709972
95	"ENSMUSG00000071347"	"C1qtnf9"	chr14	+	60772275	60772462	60777024	60777087	60768133	60768168	60779251	60780869
102	"ENSMUSG00000032047"	"Acat1"	chr9	-	53584839	53584904	53587452	53587566	53583436	53583594	53589177	53589273
103	"ENSMUSG00000032047"	"Acat1"	chr9	-	53591306	53591457	53591967	53592111	53589177	53589273	53594405	53594506
106	"ENSMUSG00000091512"	"Lamtor3"	chr3	+	137919920	137919955	137925111	137925170	137918872	137918918	137926808	137926942
108	"ENSMUSG00000090626"	"Tex9"	chr9	-	72473657	72473792	72477736	72477910	72461855	72461990	72478339	72478422
113	"ENSMUSG00000038670"	"Mybpc2"	chr7	-	44509533	44509638	44509730	44509890	44508968	44509157	44511808	44511948
115	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56647024	56647099	56650710	56650770	56594461	56594536	56652136	56652217
116	"ENSMUSG00000061232"	"H2-K1"	chr17	-	33996615	33996654	33996826	33996859	33996016	33996476	33997037	33997157
119	"ENSMUSG00000028692"	"Akr1a1"	chr4	-	116641857	116641977	116645503	116645593	116640990	116641142	116651338	116651396
121	"ENSMUSG00000019132"	"BC005537"	chr13	+	24805861	24805984	24809885	24810020	24801656	24803509	24812636	24816197
122	"ENSMUSG00000046280"	"She"	chr3	+	89849367	89849673	89851608	89851750	89834143	89834270	89852366	89852486
123	"ENSMUSG00000035248"	"Tut7"	chr13	-	59778751	59778815	59779136	59779201	59772633	59772859	59782017	59782343
124	"ENSMUSG00000020634"	"Ubxn2a"	chr12	-	4885720	4885858	4891314	4891421	4883822	4883981	4894537	4894679
128	"ENSMUSG00000026240"	"Cops7b"	chr1	+	86589163	86589341	86592290	86592366	86582903	86583096	86596750	86596839
132	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38313211	38313384	38314672	38314803	38309484	38309713	38316524	38317186
142	"ENSMUSG00000030007"	"Cct7"	chr6	+	85459941	85460048	85461044	85461170	85459114	85459268	85461507	85461560
145	"ENSMUSG00000098789"	"Jmjd7"	chr2	+	120031306	120031402	120031574	120031651	120030815	120030872	120031840	120032000
146	"ENSMUSG00000032381"	"Ciao2a"	chr9	+	66133431	66133481	66136301	66136347	66132526	66132691	66138336	66138955
149	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99078708	99078850	99083643	99083675	99076525	99076800	99083827	99083924
150	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99078932	99079038	99083643	99083675	99078708	99078850	99083827	99083924
151	"ENSMUSG00000024135"	"Srbd1"	chr17	-	86102842	86103000	86109226	86109334	86099204	86099295	86115192	86115296
152	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5976764	5976893	5977811	5977940	5972812	5972888	5979672	5979721
155	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44858452	44858749	44859722	44859802	44858101	44858209	44859887	44859945
156	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44860359	44860431	44860862	44860911	44859887	44859945	44860988	44861059
157	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44861146	44861239	44861317	44861414	44860988	44861059	44861499	44861561
160	"ENSMUSG00000003992"	"Ssbp2"	chr13	+	91564609	91564694	91642301	91642391	91539334	91539396	91664117	91664177
166	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	107009678	107009768	107028192	107028252	106915644	106915729	107030861	107030928
168	"ENSMUSG00000039001"	"Rps21"	chr2	+	180257985	180258057	180258229	180258285	180257787	180257851	180258377	180258445
170	"ENSMUSG00000026189"	"Pecr"	chr1	-	72274885	72274967	72276165	72276331	72270276	72270373	72277286	72277420
174	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54553197	54553304	54556526	54556651	54552897	54553037	54565181	54565333
175	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54556526	54556651	54561692	54561871	54553197	54553304	54564184	54564272
176	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54561692	54561871	54564184	54564272	54559197	54559324	54564514	54564621
177	"ENSMUSG00000020441"	"2310033P09Rik"	chr11	+	59208819	59208865	59208968	59209051	59208320	59208673	59209127	59209200
180	"ENSMUSG00000029675"	"Eln"	chr5	-	134705287	134705317	134705740	134705785	134704529	134704580	134706364	134706415
192	"ENSMUSG00000048537"	"Phldb1"	chr9	-	44700945	44701086	44701502	44701670	44699555	44699696	44703802	44703892
193	"ENSMUSG00000052139"	"Babam2"	chr5	+	31820477	31820672	31831084	31831159	31785577	31785672	31901054	31901164
194	"ENSMUSG00000027668"	"Mfn1"	chr3	+	32569487	32569684	32574233	32574368	32568256	32568409	32577062	32577353
195	"ENSMUSG00000057110"	"Cntrl"	chr2	+	35160520	35160661	35160790	35160917	35160247	35160378	35161928	35162093
197	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30187186	30187307	30187688	30187817	30186832	30186909	30188052	30188139
199	"ENSMUSG00000042670"	"Immp1l"	chr2	+	105936991	105937118	105964179	105964290	105908323	105908429	105965263	105965558
200	"ENSMUSG00000024132"	"Eci1"	chr17	+	24426852	24426939	24433132	24433260	24426640	24426742	24436177	24436324
201	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433132	24433260	24436177	24436324	24426703	24426939	24437219	24437341
202	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433141	24433260	24436177	24436324	24426852	24426939	24437219	24437341
203	"ENSMUSG00000024132"	"Eci1"	chr17	+	24436177	24436324	24437219	24437341	24433132	24433260	24437431	24437610
214	"ENSMUSG00000022772"	"Senp5"	chr16	-	31968799	31968937	31977679	31977757	31965744	31965828	31983263	31983311
218	"ENSMUSG00000032534"	"Cep63"	chr9	-	102607325	102607439	102613294	102613417	102602841	102603075	102615274	102615370
219	"ENSMUSG00000003421"	"Nosip"	chr7	+	45076309	45076428	45076551	45076739	45076068	45076228	45076820	45076929
220	"ENSMUSG00000040473"	"Cfap69"	chr5	-	5586355	5586432	5587140	5587278	5584650	5584848	5589119	5589312
221	"ENSMUSG00000035297"	"Cops4"	chr5	+	100541536	100541652	100543838	100543923	100537297	100537468	100547303	100547780
223	"ENSMUSG00000037960"	"Card19"	chr13	-	49203717	49203789	49205191	49205345	49202949	49203235	49208003	49208146
224	"ENSMUSG00000037960"	"Card19"	chr13	-	49203928	49203988	49205191	49205345	49203717	49203789	49208003	49208146
225	"ENSMUSG00000032405"	"Pias1"	chr9	-	62902758	62902832	62912749	62912855	62895830	62895991	62919350	62919485
226	"ENSMUSG00000050608"	"Micos10"	chr4	-	139104989	139105099	139105855	139105903	139101813	139104012	139130921	139131113
227	"ENSMUSG00000085653"	"Gm15179"	chr1	-	75369739	75369948	75373380	75373496	75368211	75368431	75374886	75375012
230	"ENSMUSG00000005656"	"Snx6"	chr12	-	54757035	54757075	54760398	54760474	54754289	54754376	54763619	54763725
231	"ENSMUSG00000005656"	"Snx6"	chr12	-	54760398	54760474	54763619	54763725	54757035	54757075	54765583	54765679
232	"ENSMUSG00000005656"	"Snx6"	chr12	-	54763619	54763725	54765583	54765679	54760398	54760474	54768018	54768142
235	"ENSMUSG00000039824"	"Myl6b"	chr10	-	128494589	128494667	128495053	128495227	128494156	128494483	128496252	128496396
236	"ENSMUSG00000039824"	"Myl6b"	chr10	-	128495053	128495227	128496252	128496396	128494589	128494667	128496613	128496641
237	"ENSMUSG00000040481"	"Bptf"	chr11	-	107086711	107086897	107095001	107095190	107082512	107082700	107095715	107095925
239	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
240	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524160	143524280	143524693	143524716	143521400	143521430	143527165	143527311
241	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143521400	143521430	143529417	143529557
242	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143524160	143524280	143529417	143529557
244	"ENSMUSG00000029407"	"Uso1"	chr5	+	92195347	92195434	92198335	92198434	92194011	92194175	92199816	92199924
245	"ENSMUSG00000030615"	"Tmem126a"	chr7	-	90451542	90451657	90452706	90452900	90450699	90450935	90455423	90455519
246	"ENSMUSG00000030615"	"Tmem126a"	chr7	-	90451542	90451657	90452728	90452900	90450699	90450935	90455423	90455519
251	"ENSMUSG00000030990"	"Pgap2"	chr7	+	102223378	102223490	102226270	102226445	102223052	102223297	102236093	102236233
252	"ENSMUSG00000030990"	"Pgap2"	chr7	+	102226270	102226445	102236093	102236346	102223378	102223490	102236447	102236542
253	"ENSMUSG00000030424"	"Zfp939"	chr7	+	39467341	39467434	39471396	39471506	39459815	39459942	39472861	39474772
254	"ENSMUSG00000029059"	"Prxl2b"	chr4	-	154897039	154897158	154897348	154897424	154896398	154896597	154897505	154897569
255	"ENSMUSG00000029059"	"Prxl2b"	chr4	-	154897348	154897424	154897505	154897569	154897039	154897158	154898127	154898179
256	"ENSMUSG00000029128"	"Rab28"	chr5	-	41687720	41687850	41698389	41698478	41635805	41635909	41703437	41703534
262	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4507521	4507612	4504569	4504800	4508473	4508583
263	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4508473	4508583	4504569	4504800	4509010	4509124
264	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4508473	4508625	4504783	4504800	4509010	4509124
265	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508583	4504569	4504800	4509010	4509124
266	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508625	4504783	4504800	4509010	4509124
267	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508583	4507382	4507423	4509010	4509124
268	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508625	4507382	4507423	4509010	4509124
269	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512280	4513580	4513613	4510316	4510380	4513810	4513837
270	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512280	4513810	4513837	4510316	4510380	4514212	4514226
271	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512283	4513580	4513613	4510316	4510380	4513810	4513837
272	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512283	4513810	4513837	4510316	4510380	4514212	4514226
273	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512286	4513580	4513613	4510316	4510380	4513810	4513837
274	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4513580	4513613	4513810	4513837	4510316	4510380	4514212	4514226
279	"ENSMUSG00000024793"	"Tnfrsf25"	chr4	+	152117639	152117694	152118246	152118302	152117377	152117542	152118400	152118499
285	"ENSMUSG00000005362"	"Crbn"	chr6	-	106790831	106790991	106794187	106794337	106784416	106784479	106794994	106795197
291	"ENSMUSG00000029534"	"St7"	chr6	+	17921988	17922139	17930765	17930858	17906407	17906510	17934118	17934258
293	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106824608	106824810	106828503	106828624	106823019	106823095	106830919	106831057
295	"ENSMUSG00000002660"	"Clpp"	chr17	+	56992825	56993013	56993447	56993553	56991293	56991390	56995877	56996188
301	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69946068	69946193	69946285	69946458	69945837	69945953	69946567	69946684
304	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116156095	116156221	116157892	116157957	116155728	116156014	116158151	116158196
306	"ENSMUSG00000064127"	"Med14"	chrX	-	12744716	12744828	12745745	12745896	12728013	12728139	12746624	12746757
309	"ENSMUSG00000022629"	"Kif21a"	chr15	-	90949005	90949044	90952710	90952818	90943764	90943901	90956294	90956509
310	"ENSMUSG00000022629"	"Kif21a"	chr15	-	90951245	90951374	90952710	90952818	90949005	90949044	90956294	90956509
312	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142490344	142490422	142490558	142490665	142489812	142490034	142494235	142494517
313	"ENSMUSG00000001036"	"Epn2"	chr11	-	61548007	61548042	61553509	61553579	61546691	61546911	61565821	61565894
317	"ENSMUSG00000031023"	"Akip1"	chr7	+	109704950	109705031	109707397	109707511	109703945	109704170	109708940	109709021
318	"ENSMUSG00000031023"	"Akip1"	chr7	+	109704952	109705031	109707397	109707511	109703751	109704170	109708940	109708973
319	"ENSMUSG00000062232"	"Rapgef2"	chr3	-	79112170	79112302	79169738	79169756	79103962	79104140	79172907	79173075
321	"ENSMUSG00000086003"	"B230206L02Rik"	chr11	+	94149835	94149965	94151337	94151412	94138486	94138663	94155455	94155497
322	"ENSMUSG00000007570"	"Fance"	chr17	+	28316858	28316903	28317157	28317223	28315598	28316187	28317467	28317611
323	"ENSMUSG00000057003"	"Myh4"	chr11	+	67259082	67259187	67259289	67259385	67258825	67258996	67260187	67260405
324	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4485878	4485989	4480889	4482939	4487233	4488632
326	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20508018	20508185	20521019	20521119	20505976	20506065	20521343	20521417
327	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123381399	123381561	123382526	123382601	123373752	123374064	123383324	123383443
329	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492228	128492402	128492601	128492745	128490860	128492136	128493538	128493566
330	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492228	128492402	128492601	128492709	128492058	128492136	128493538	128493566
331	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492228	128492535	128492601	128492709	128492058	128492136	128493538	128493566
332	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492228	128492535	128492601	128492745	128492058	128492136	128493538	128493566
333	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492938	128493045	128493333	128493353	128492601	128492745	128493538	128493566
334	"ENSMUSG00000026558"	"Uck2"	chr1	-	167229892	167229990	167234691	167234834	167227731	167227780	167236602	167236699
335	"ENSMUSG00000098274"	"Rpl24"	chr16	+	55969509	55969646	55970111	55970175	55967059	55967170	55971310	55971435
337	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3773550	3773640	3774569	3774610	3772586	3772746	3779618	3779654
343	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158058651	158058827	158070560	158070656	158050086	158050213	158074929	158078207
344	"ENSMUSG00000042133"	"Ppig"	chr2	+	69743612	69743780	69746027	69746115	69741485	69741693	69748960	69749097
345	"ENSMUSG00000042133"	"Ppig"	chr2	+	69743612	69743780	69746027	69746115	69741668	69741693	69748980	69749097
349	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634710	41643332	41643432	41633530	41633694	41647482	41647617
350	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634899	41643332	41643432	41633555	41633694	41647490	41647617
356	"ENSMUSG00000002458"	"Rgs19"	chr2	-	181691232	181691354	181691489	181691595	181689701	181689776	181693362	181693810
357	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866293	23871437	23871518	23859022	23859113	23876373	23876449
358	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866297	23871437	23871518	23859022	23859113	23876373	23876449
359	"ENSMUSG00000058239"	"Usf2"	chr7	-	30955289	30955440	30955799	30956000	30955105	30955193	30956148	30956267
361	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443531	142443660	142443905	142444082	142443302	142443431	142444214	142444405
362	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443570	142443660	142443905	142444082	142443302	142443431	142444214	142444368
363	"ENSMUSG00000031819"	"Emc8"	chr8	-	120659958	120660187	120660493	120660670	120659004	120659074	120660783	120660860
364	"ENSMUSG00000026289"	"Atg16l1"	chr1	+	87774812	87774869	87775080	87775128	87774144	87774231	87775756	87775859
365	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32241797	32241935	32248144	32248226	32239796	32239953	32250124	32250278
367	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32255438	32255568	32259216	32259255	32253874	32253949	32263024	32263094
368	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100480539	100480647	100481003	100481091	100479190	100479254	100481211	100481302
372	"ENSMUSG00000027550"	"Lrrcc1"	chr3	+	14554303	14554505	14557188	14557374	14551387	14551527	14558250	14558425
373	"ENSMUSG00000118346"	"Tmem179b"	chr19	-	8773289	8773424	8773504	8773622	8773027	8773106	8774334	8774467
374	"ENSMUSG00000118346"	"Tmem179b"	chr19	-	8773289	8773424	8773504	8773692	8773027	8773106	8774334	8774467
377	"ENSMUSG00000039033"	"Tasp1"	chr2	-	139996072	139996157	140042093	140042162	139977606	139977713	140048241	140048309
378	"ENSMUSG00000028964"	"Park7"	chr4	-	150901007	150901094	150903814	150903884	150897132	150897471	150905249	150905309
379	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150897132	150897471	150907039	150907141
380	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150901007	150901094	150907039	150907141
381	"ENSMUSG00000025648"	"Pfkfb4"	chr9	+	109025046	109025151	109027519	109027649	109011157	109011304	109027744	109027807
382	"ENSMUSG00000058444"	"Map2k5"	chr9	-	63217338	63217365	63235288	63235318	63216270	63217025	63256976	63257048
383	"ENSMUSG00000058444"	"Map2k5"	chr9	-	63357992	63358060	63371736	63371785	63343386	63343456	63377122	63377877
384	"ENSMUSG00000007827"	"Ankrd26"	chr6	-	118511565	118511695	118515780	118515893	118508489	118508780	118517895	118517989
386	"ENSMUSG00000031703"	"Itfg1"	chr8	-	85810544	85810639	85831182	85831257	85780515	85780577	85835020	85835078
387	"ENSMUSG00000108815"	"Gm49388"	chr7	+	127801460	127801616	127801833	127801942	127801074	127801246	127802013	127802022
389	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75612219	75612303	75619239	75619317	75609104	75609179	75619455	75619566
391	"ENSMUSG00000024587"	"Nars"	chr18	-	64510452	64510531	64511610	64511700	64507771	64507858	64511784	64511877
393	"ENSMUSG00000000753"	"Serpinf1"	chr11	-	75414920	75415124	75416229	75416428	75413906	75414049	75417908	75417996
396	"ENSMUSG00000038412"	"Higd1a"	chr9	-	121850187	121850322	121852490	121852609	121848562	121849689	121857511	121858362
403	"ENSMUSG00000005628"	"Tmod4"	chr3	+	95127803	95127911	95128268	95128412	95127588	95127719	95128599	95128744
404	"ENSMUSG00000005628"	"Tmod4"	chr3	+	95128268	95128412	95128599	95128744	95127588	95127719	95129087	95129205
405	"ENSMUSG00000005628"	"Tmod4"	chr3	+	95128268	95128412	95128599	95128744	95127652	95127911	95129087	95129208
407	"ENSMUSG00000015468"	"Notch4"	chr17	+	34570034	34570229	34571736	34571850	34568716	34568872	34572495	34572609
410	"ENSMUSG00000029610"	"Aimp2"	chr5	-	143904564	143904796	143906548	143906755	143902703	143903190	143909700	143909847
413	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264222	141264315	141264492	141264655	141263658	141264048	141265074	141265291
414	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264559	141264724	141264783	141264222	141264315	141265074	141265291
415	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264492	141264655	141264724	141264783	141264222	141264315	141265074	141265291
417	"ENSMUSG00000031068"	"Glrx3"	chr7	+	137452696	137452771	137459122	137459295	137444978	137445087	137459480	137459542
419	"ENSMUSG00000040506"	"Ambra1"	chr2	+	91900497	91900637	91910296	91910389	91886823	91886978	91911413	91911607
422	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20374329	20374454	20351311	20351416	20375509	20375531
424	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20358023	20358140	20352703	20352839	20363262	20363450
427	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20359754	20359916	20363262	20363450	20358023	20358140	20381748	20381821
429	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103830187	103830331
430	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103833497	103835028
434	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69633576	69633682	69636830	69636964	69592987	69593584	69642882	69643015
435	"ENSMUSG00000024099"	"Ndufv2"	chr17	-	66083397	66083507	66087402	66087571	66080810	66080887	66089231	66089348
436	"ENSMUSG00000002052"	"Supt6"	chr11	-	78208049	78208237	78208851	78209018	78206745	78207769	78209101	78209179
437	"ENSMUSG00000024381"	"Bin1"	chr18	+	32426223	32426352	32430749	32430857	32424819	32424967	32431670	32431742
440	"ENSMUSG00000049134"	"Nrap"	chr19	-	56328995	56329100	56335025	56335337	56328500	56328599	56336042	56336150
441	"ENSMUSG00000049134"	"Nrap"	chr19	-	56340518	56340623	56342138	56342336	56338036	56338135	56344011	56344125
442	"ENSMUSG00000049134"	"Nrap"	chr19	-	56354119	56354227	56355481	56355586	56351431	56351743	56357290	56357389
444	"ENSMUSG00000032126"	"Hmbs"	chr9	-	44340687	44340765	44341075	44341131	44339647	44339725	44341214	44341264
451	"ENSMUSG00000036893"	"Ehmt1"	chr2	-	24847943	24848089	24852664	24852802	24840635	24840779	24856605	24856726
