ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119348920	119349100	119349353	119349409	119348580	119348771	119349491	119349637	15	9,9,17,8,10	59,80,64,81,57	5,12,15	26,37,32	179	55	0.00605818018094	0.0275570187468	0.045,0.033,0.075,0.029,0.051	0.056,0.091,0.126	-0.044
16	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70266629	70266754	70247573	70247719	70267308	70267506	16	18,16,5,8,4	16,10,13,12,3	21,20,12	24,27,16	124	111	0.666209710721	1.0	0.502,0.589,0.256,0.374,0.544	0.439,0.399,0.402	0.04
17	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75528809	75528927	75533540	75533590	75527587	75527714	75541159	75541378	17	0,0,0,1,1	24,37,29,53,30	0,0,0	23,18,27	49	117	1	1.0	0.0,0.0,0.0,0.043,0.074	0.0,0.0,0.0	0.023
18	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75528809	75528927	75533540	75533594	75527587	75527714	75541159	75541378	18	9,5,5,8,8	24,37,29,53,30	5,11,15	23,18,27	53	117	0.0287482892434	0.10408529006	0.453,0.23,0.276,0.25,0.371	0.324,0.574,0.551	-0.167
19	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111125	23111263	23111502	23111592	23110579	23110723	23111816	23111896	19	199,181,194,239,131	196,177,228,245,188	382,387,360	371,325,406	137	89	0.201515191244	0.466221029742	0.397,0.399,0.356,0.388,0.312	0.401,0.436,0.365	-0.03
20	"ENSMUSG00000041890"	"Git2"	chr5	-	114739032	114739281	114743775	114743880	114733860	114733943	114745428	114745571	20	8,5,4,10,9	3,5,5,8,4	8,7,4	3,11,3	104	248	0.662006801987	1.0	0.864,0.705,0.656,0.749,0.843	0.864,0.603,0.761	0.021
22	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103817759	103817843	103818803	103818907	103814824	103815321	103820253	103820461	22	6,8,4,8,2	9,12,7,15,16	9,16,10	11,18,16	83	103	0.135634655269	0.352551579737	0.453,0.453,0.415,0.398,0.134	0.504,0.525,0.437	-0.118
23	"ENSMUSG00000028100"	"Nudt17"	chr3	-	96707783	96707809	96707809	96707886	96707557	96707650	96707991	96708175	23	0,0,1,0,0	1,0,0,3,0	0,1,0	0,0,1	76	25	1	1.0	0.0,NA,1.0,0.0,NA	NA,1.0,0.0	-0.167
24	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660443	35660574	35660791	35660857	35660282	35660353	35662011	35662131	24	1,1,6,3,2	5,10,11,7,14	0,2,1	1,2,0	65	130	0.0159794943491	0.0638882204237	0.286,0.167,0.522,0.462,0.222	0.0,0.667,1.0	-0.224
25	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750007	107750092	107750462	107750548	107749707	107749799	107751718	107751791	25	43,33,26,35,17	24,37,34,39,32	39,24,36	17,33,23	85	84	0.187356288604	0.444479504567	0.639,0.468,0.43,0.47,0.344	0.694,0.418,0.607	-0.103
26	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102531312	102531330	102537111	102537146	102528093	102528166	102538281	102538356	26	0,0,0,0,0	0,1,0,0,0	1,0,1	0,1,0	34	17	1	1.0	NA,0.0,NA,NA,NA	1.0,0.0,1.0	-0.667
27	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25465467	25465520	25466316	25466437	25464848	25464880	25471797	25472073	27	32,18,25,23,14	1,1,0,0,0	19,20,15	0,0,0	120	52	1	1.0	0.933,0.886,1.0,1.0,1.0	1.0,1.0,1.0	-0.036
31	"ENSMUSG00000063145"	"Bbs5"	chr2	+	69661035	69661098	69663025	69663160	69656896	69656992	69665025	69665109	31	2,2,0,0,0	5,3,3,3,4	3,1,1	1,7,6	62	134	0.00145505893095	0.00784927518781	0.464,0.59,0.0,0.0,0.0	0.866,0.236,0.265	-0.245
32	"ENSMUSG00000068250"	"Amn1"	chr6	-	149169302	149169404	149169447	149169504	149166805	149166917	149170832	149171050	32	13,20,16,21,17	0,0,0,0,1	11,8,11	0,0,0	56	101	1	1.0	1.0,1.0,1.0,1.0,0.968	1.0,1.0,1.0	-0.006
33	"ENSMUSG00000022020"	"Naa16"	chr14	-	79344894	79345108	79350688	79350830	79343125	79343319	79351372	79351501	33	2,5,1,4,2	5,15,12,5,24	2,0,3	25,31,15	141	213	0.0199658551629	0.0773766986187	0.377,0.335,0.112,0.547,0.112	0.108,0.0,0.232	0.183
34	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010003	98010376	98011342	98011497	98009857	98009916	98011865	98011942	34	77,135,112,162,160	0,4,1,2,3	258,346,238	0,2,1	154	372	1	1.0	1.0,0.988,0.996,0.995,0.992	1.0,0.998,0.998	-0.004
35	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010295	98010376	98011342	98011497	98009857	98009916	98011865	98011942	35	77,135,112,162,160	66,97,71,97,109	258,346,238	137,176,128	154	80	0.0176755612088	0.069631981496	0.377,0.42,0.45,0.465,0.433	0.495,0.505,0.491	-0.068
36	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010626	98010646	98011342	98011497	98010295	98010376	98011865	98011942	36	169,263,224,294,285	0,5,2,0,2	464,620,457	0,0,0	154	19	0.0914370648414	0.260020368496	1.0,0.866,0.933,1.0,0.946	1.0,1.0,1.0	-0.051
37	"ENSMUSG00000018412"	"Kansl1"	chr11	-	104378684	104378826	104423921	104425293	104357480	104357596	104467638	104467752	37	0,0,0,0,3	0,0,1,0,0	0,0,1	1,13,3	1371	141	1	1.0	NA,NA,0.0,NA,1.0	0.0,0.0,0.033	0.489
38	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32514383	32514454	32515283	32515352	32513000	32513192	32517028	32517139	38	12,4,5,7,5	5,14,11,4,1	17,18,16	11,21,7	70	68	0.649937153278	1.0	0.7,0.217,0.306,0.63,0.829	0.6,0.454,0.689	-0.045
39	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82880746	82880818	82882227	82882437	82880007	82880127	82883243	82883361	39	2,1,0,1,3	6,6,9,8,3	1,7,1	5,5,9	71	209	0.297026562146	0.616746643063	0.495,0.329,0.0,0.269,0.746	0.371,0.805,0.246	-0.106
40	"ENSMUSG00000031388"	"Naa10"	chrX	-	73917842	73917927	73919501	73919546	73916872	73917195	73919753	73919869	40	57,49,56,79,62	31,52,69,52,52	35,41,28	35,6,38	44	84	0.439089082714	0.815505415733	0.778,0.643,0.608,0.744,0.695	0.656,0.929,0.584	-0.029
41	"ENSMUSG00000031388"	"Naa10"	chrX	-	73917842	73917927	73919501	73919540	73916919	73917195	73919753	73919869	41	0,0,1,2,0	31,52,69,52,52	0,0,0	35,6,38	38	84	1	1.0	0.0,0.0,0.031,0.078,0.0	0.0,0.0,0.0	0.022
42	"ENSMUSG00000020740"	"Gga3"	chr11	-	115591262	115591366	115591629	115591753	115590886	115590967	115592431	115592530	42	2,3,1,1,0	5,1,0,4,1	9,9,4	11,26,7	123	103	0.423754963495	0.799332430522	0.251,0.715,1.0,0.173,0.0	0.407,0.225,0.324	0.109
43	"ENSMUSG00000020740"	"Gga3"	chr11	-	115591629	115591753	115592431	115592530	115591262	115591366	115594705	115594781	43	4,1,4,2,0	2,1,0,2,2	10,4,9	8,16,4	98	123	0.225287513525	0.507547000565	0.715,0.557,1.0,0.557,0.0	0.611,0.239,0.738	0.036
44	"ENSMUSG00000032307"	"Ube2q2"	chr9	+	55184903	55184964	55185669	55185760	55183101	55183186	55191841	55191900	44	1,0,3,4,2	2,6,4,9,6	1,4,4	4,17,8	60	90	0.823688675966	1.0	0.429,0.0,0.529,0.4,0.333	0.273,0.261,0.429	0.017
45	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67029663	67029742	67031028	67031098	67022621	67023441	67031451	67031514	45	16827,15107,20149,20961,21459	2,2,1,2,5	41712,39895,49558	17,11,11	69	78	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
46	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031028	67031098	67031451	67031514	67028847	67029742	67031950	67032026	46	14696,13508,17688,18604,19415	12597,11039,15013,16208,16187	36665,36137,43986	33403,27650,38760	62	69	0.944648671996	1.0	0.565,0.577,0.567,0.561,0.572	0.55,0.593,0.558	0.001
47	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031950	67032026	67032465	67032541	67031451	67031514	67032793	67032864	47	18,31,18,25,21	31752,28710,37942,39596,40313	9,11,8	80491,79223,96098	75	75	1	1.0	0.001,0.001,0.0,0.001,0.001	0.0,0.0,0.0	0.001
48	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89186362	89186427	89186753	89186819	89186171	89186261	89186955	89187243	48	12,14,11,19,8	12,9,7,12,13	9,12,8	5,11,5	65	64	0.644130169654	1.0	0.496,0.605,0.607,0.609,0.377	0.639,0.518,0.612	-0.051
49	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61482335	61482482	61527059	61527209	61475800	61475889	61548047	61548215	49	3,1,1,3,0	11,13,8,13,8	6,61,26	72,204,73	146	149	0.0155819348953	0.0627662555726	0.218,0.073,0.113,0.191,0.0	0.078,0.234,0.267	-0.074
50	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61527059	61527209	61548047	61548215	61482335	61482482	61580129	61582791	50	7,6,1,6,4	8,8,5,19,5	43,134,47	70,153,60	149	167	0.206974520659	0.475775477361	0.495,0.457,0.183,0.261,0.473	0.408,0.495,0.468	-0.083
51	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31618971	31619073	31619844	31619928	31616359	31616514	31621002	31621108	51	3,8,5,7,11	7,1,2,7,7	5,4,3	8,7,1	83	101	0.289553879941	0.605918304321	0.343,0.907,0.753,0.549,0.657	0.432,0.41,0.785	0.099
52	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31619844	31619928	31621002	31621108	31618971	31619073	31622838	31622974	52	4,4,3,5,2	4,6,3,2,2	2,4,6	1,0,3	105	83	0.0342855199828	0.119887640722	0.441,0.345,0.441,0.664,0.441	0.613,1.0,0.613	-0.276
53	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31630960	31631038	31632895	31632968	31630032	31630127	31634198	31634279	53	6,2,0,0,3	2,0,1,0,0	5,11,2	3,9,7	72	77	1	1.0	0.762,1.0,0.0,NA,1.0	0.641,0.567,0.234	0.21
54	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31632895	31632968	31634198	31634279	31630960	31631038	31635743	31635784	54	1,0,2,2,0	1,2,0,7,3	2,10,5	1,2,1	80	72	6.69335108706e-05	0.000487139823184	0.474,0.0,1.0,0.205,0.0	0.643,0.818,0.818	-0.424
55	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117894743	117894925	117895211	117895301	117894485	117894657	117895419	117895478	55	272,307,295,313,395	737,688,706,804,932	192,236,179	295,289,335	89	181	9.01604149928e-06	7.83702068784e-05	0.429,0.476,0.459,0.442,0.463	0.57,0.624,0.521	-0.118
56	"ENSMUSG00000031657"	"Heatr3"	chr8	+	88161877	88161966	88164887	88165031	88158128	88158265	88166995	88167172	56	14,23,13,18,19	9,20,19,21,19	45,62,28	41,64,38	88	143	0.752839522419	1.0	0.717,0.651,0.526,0.582,0.619	0.641,0.612,0.545	0.02
57	"ENSMUSG00000031657"	"Heatr3"	chr8	+	88164887	88165031	88166995	88167172	88161517	88161966	88170858	88172027	57	19,9,14,22,15	30,41,45,35,33	42,59,29	71,73,68	143	176	0.136881257885	0.354333405991	0.438,0.213,0.277,0.436,0.359	0.421,0.499,0.344	-0.077
58	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81204891	81205016	81314259	81316104	58	2,1,0,5,5	3,1,1,0,5	6,16,14	3,4,0	106	103	0.166163285996	0.405400653447	0.393,0.493,0.0,1.0,0.493	0.66,0.795,1.0	-0.343
59	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81209453	81209471	81314259	81316104	59	2,1,0,4,5	3,1,1,0,5	11,28,27	5,6,4	106	103	0.259581969452	0.561251247143	0.393,0.493,0.0,1.0,0.493	0.681,0.819,0.868	-0.314
61	"ENSMUSG00000038954"	"Supt3"	chr17	+	45041215	45041386	45048281	45048392	45038075	45038183	45119142	45119290	61	39,29,30,59,31	51,58,48,51,29	14,11,7	15,19,7	170	110	0.985250568553	1.0	0.331,0.244,0.288,0.428,0.409	0.377,0.273,0.393	-0.008
62	"ENSMUSG00000021794"	"Glud1"	chr14	+	34338759	34338883	34339926	34340018	34336495	34336576	34342118	34342181	62	92,73,90,91,66	66,78,70,92,77	132,151,102	115,137,119	123	91	0.78147338863	1.0	0.508,0.409,0.487,0.423,0.388	0.459,0.449,0.388	0.011
63	"ENSMUSG00000027809"	"Etfdh"	chr3	-	79614999	79615146	79615923	79616001	79613621	79613762	79618306	79618425	63	43,45,37,31,34	143,189,174,177,125	53,111,62	175,248,175	77	146	0.00142772404607	0.00776031272636	0.363,0.311,0.287,0.249,0.34	0.365,0.459,0.402	-0.099
64	"ENSMUSG00000001285"	"Myg1"	chr15	+	102336831	102336984	102337100	102337223	102334201	102334361	102337328	102337510	64	17,27,29,23,16	28,32,28,56,33	17,28,26	20,31,23	152	122	0.084306837092	0.242636433293	0.328,0.404,0.454,0.248,0.28	0.406,0.42,0.476	-0.091
66	"ENSMUSG00000020739"	"Nup85"	chr11	+	115580503	115580587	115580729	115580795	115578789	115578896	115580920	115581072	66	25,21,31,25,23	23,23,26,26,21	27,29,24	14,35,24	83	65	0.775950767616	1.0	0.46,0.417,0.483,0.43,0.462	0.602,0.394,0.439	-0.028
67	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355309	181355552	181354352	181354442	181355650	181355812	67	1,0,2,2,0	3,12,3,12,7	2,0,1	11,3,5	116	242	0.498725222126	0.887639253709	0.41,0.0,0.582,0.258,0.0	0.275,0.0,0.294	0.06
68	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355327	181355552	181354352	181354442	181355650	181355812	68	1,0,2,2,0	4,11,3,16,7	2,0,1	12,6,5	116	224	0.566206500771	0.974261375034	0.326,0.0,0.563,0.194,0.0	0.243,0.0,0.279	0.043
69	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123124667	123124715	123169535	123172118	69	0,0,1,0,0	8,16,20,21,17	0,0,0	7,15,5	21	383	1	1.0	0.0,0.0,0.477,0.0,0.0	0.0,0.0,0.0	0.095
70	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123143749	123143837	123169535	123172118	70	5,7,7,7,2	10,17,20,22,18	0,1,0	7,15,4	21	383	5.65052755571e-05	0.000415468584319	0.901,0.882,0.865,0.853,0.67	0.0,0.549,0.0	0.651
71	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	153074771	153074907	153076400	153076464	153071757	153072212	153078481	153078611	71	10,12,11,13,8	18,17,12,26,22	3,1,3	7,3,7	135	63	0.227305598111	0.509680213125	0.206,0.248,0.3,0.189,0.145	0.167,0.135,0.167	0.061
72	"ENSMUSG00000020459"	"Mtif2"	chr11	+	29533831	29533992	29535089	29535266	29533225	29533397	29536832	29536972	72	14,11,15,24,18	16,18,18,17,10	23,29,17	24,33,21	160	176	0.545199182091	0.952099813592	0.49,0.402,0.478,0.608,0.664	0.513,0.492,0.471	0.036
73	"ENSMUSG00000021495"	"Fam193b"	chr13	-	55554216	55554448	55564519	55564580	55550223	55550407	55569704	55571120	73	8,3,4,5,3	0,0,0,0,1	3,3,6	1,0,0	60	231	1	1.0	1.0,1.0,1.0,1.0,0.92	0.92,1.0,1.0	0.011
75	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831345	16831580	16832925	16833101	16831024	16831138	16833177	16833225	75	0,0,2,1,0	16,19,21,30,19	0,3,0	16,24,9	234	175	0.575351521313	0.986645140782	0.0,0.0,0.066,0.024,0.0	0.0,0.085,0.0	-0.01
76	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831464	16831580	16832925	16833101	16831024	16831138	16833177	16833225	76	10,4,5,3,5	16,19,21,30,19	4,7,1	16,24,9	115	175	0.784591596364	1.0	0.487,0.243,0.266,0.132,0.286	0.276,0.307,0.145	0.04
77	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831485	16831580	16832925	16833101	16831024	16831138	16833177	16833225	77	1,9,18,17,11	16,19,21,30,19	9,10,8	16,24,9	94	175	0.658238562714	1.0	0.104,0.469,0.615,0.513,0.519	0.512,0.437,0.623	-0.08
78	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69879101	69879184	69880766	69880948	69873883	69873935	69881296	69881411	78	17,25,38,37,22	18,24,32,31,18	38,25,36	16,28,28	181	82	0.427134379942	0.803731388024	0.3,0.321,0.35,0.351,0.356	0.518,0.288,0.368	-0.056
79	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69879101	69879184	69881296	69881411	69873883	69873935	69885248	69885615	79	17,21,22,15,6	21,29,32,31,18	17,15,26	17,28,29	114	82	0.339746352778	0.685045883217	0.368,0.342,0.331,0.258,0.193	0.418,0.278,0.392	-0.064
80	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69873883	69873935	69885248	69885597	80	17,21,22,15,6	1,6,2,3,1	17,15,26	6,2,2	114	181	0.835849748208	1.0	0.964,0.847,0.946,0.888,0.905	0.818,0.923,0.954	0.012
81	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69877747	69879184	69885248	69885604	81	15,22,22,15,6	28,38,43,28,36	17,15,25	38,33,52	114	181	0.911110189044	1.0	0.46,0.479,0.448,0.46,0.209	0.415,0.419,0.433	-0.011
82	"ENSMUSG00000039703"	"Nploc4"	chr11	-	120385769	120385865	120389367	120389439	120384542	120384659	120404205	120404366	82	15,7,5,9,9	15,19,11,27,24	38,51,17	56,87,41	71	95	0.414940934818	0.789086082422	0.572,0.33,0.378,0.308,0.334	0.476,0.44,0.357	-0.04
84	"ENSMUSG00000022960"	"Donson"	chr16	-	91683632	91683811	91684301	91684480	91682742	91682821	91686166	91686370	84	0,2,1,1,0	0,1,3,1,0	2,0,2	1,2,1	178	178	1	1.0	NA,0.667,0.25,0.5,NA	0.667,0.0,0.667	0.028
85	"ENSMUSG00000037669"	"Ldah"	chr12	+	8227219	8227363	8238442	8238615	8220599	8220755	8268363	8268598	85	2,5,5,4,2	3,3,2,6,0	8,8,12	6,8,5	143	172	0.899523285361	1.0	0.445,0.667,0.75,0.445,1.0	0.616,0.546,0.743	0.026
86	"ENSMUSG00000028416"	"Bag1"	chr4	-	40937131	40937194	40939076	40939184	40936397	40936676	40941524	40941638	86	429,447,546,516,447	547,633,663,638,637	322,278,313	335,263,331	107	62	0.00523813700444	0.0242728623439	0.312,0.29,0.323,0.319,0.289	0.358,0.38,0.354	-0.057
87	"ENSMUSG00000028416"	"Bag1"	chr4	-	40939076	40939184	40941524	40941638	40937131	40937194	40943624	40943707	87	571,592,667,711,531	774,873,978,905,902	441,362,476	476,443,490	113	107	0.00184235577163	0.00955443923113	0.411,0.391,0.392,0.427,0.358	0.467,0.436,0.479	-0.065
88	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34569712	34569727	34571717	34571921	34567397	34567567	34572989	34573012	88	2828,2957,2592,2593,2712	134,153,149,186,133	3041,3676,2487	212,415,239	203	14	1.15838925222e-05	9.96565538356e-05	0.593,0.571,0.545,0.49,0.584	0.497,0.379,0.418	0.125
89	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34572989	34573012	34576985	34577344	34567397	34567567	34578594	34578670	89	53,70,38,35,35	739,521,606,674,583	10,23,17	942,1232,856	358	22	1	1.0	0.004,0.008,0.004,0.003,0.004	0.001,0.001,0.001	0.004
90	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	93981515	93981614	93996182	93996392	93980549	93980977	94001424	94001513	90	58,60,40,62,66	157,141,144,167,174	50,54,45	104,85,95	209	98	0.0118893857527	0.0499540336811	0.148,0.166,0.115,0.148,0.151	0.184,0.23,0.182	-0.053
91	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39071375	39071516	39096924	39097014	39067621	39067762	39126528	39126592	91	17,13,22,19,19	12,13,15,12,16	11,8,23	6,11,10	140	89	0.731525638147	1.0	0.474,0.389,0.483,0.502,0.43	0.538,0.316,0.594	-0.027
92	"ENSMUSG00000079557"	"March2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33703012	33703208	92	101,130,118,134,144	0,0,2,0,0	103,164,127	1,2,3	209	134	0.607069053484	1.0	1.0,1.0,0.974,1.0,1.0	0.985,0.981,0.964	0.018
93	"ENSMUSG00000079557"	"March2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33709744	33709972	93	0,0,0,0,2	0,0,0,1,0	1,7,3	0,0,0	209	134	1	1.0	NA,NA,NA,0.0,1.0	1.0,1.0,1.0	-0.5
94	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692153	33709744	33709972	94	63,98,91,92,92	69,81,87,84,99	83,113,96	68,70,74	195	209	0.0353683513353	0.123272484281	0.495,0.565,0.529,0.54,0.499	0.567,0.634,0.582	-0.069
95	"ENSMUSG00000071347"	"C1qtnf9"	chr14	+	60772275	60772462	60777024	60777087	60768133	60768168	60779251	60780869	95	6,3,3,9,2	35,40,43,44,39	5,6,14	32,26,40	186	62	0.00912888954321	0.0398368411571	0.054,0.024,0.023,0.064,0.017	0.05,0.071,0.104	-0.039
97	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140228981	140229058	140229714	140229882	140228503	140228818	140230299	140230471	97	0,0,0,0,0	0,2,0,0,0	2,0,0	0,0,0	76	167	1	1.0	NA,0.0,NA,NA,NA	1.0,NA,NA	-1.0
98	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140228981	140229058	140229744	140229882	140228503	140228818	140230299	140230471	98	0,0,0,0,0	0,2,0,0,0	2,0,0	0,0,0	76	137	1	1.0	NA,0.0,NA,NA,NA	1.0,NA,NA	-1.0
102	"ENSMUSG00000032047"	"Acat1"	chr9	-	53584839	53584904	53587452	53587566	53583436	53583594	53589177	53589273	102	290,310,353,346,272	303,373,328,328,337	219,224,264	185,180,172	113	64	0.000730423861121	0.00434409980561	0.352,0.32,0.379,0.374,0.314	0.401,0.413,0.465	-0.079
103	"ENSMUSG00000032047"	"Acat1"	chr9	-	53591306	53591457	53591967	53592111	53589177	53589273	53594405	53594506	103	187,264,223,219,165	328,391,388,365,323	237,318,263	284,320,317	143	150	1.64620502228e-05	0.000139149692238	0.374,0.415,0.376,0.386,0.349	0.467,0.51,0.465	-0.101
