ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38369483	38369592	38373818	38374377	38362208	38363147	38377654	38378216	11	35,19,29,25,41	72,33,40,52,43	97,97,85	116,102,106	-2	-2	0.0500602941084	0.1594650615	0.327,0.365,0.42,0.325,0.488	0.455,0.487,0.445	-0.077
12	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38369483	38369592	38373818	38374236	38362244	38363147	38377654	38378216	12	35,19,29,25,41	3,1,2,2,0	97,97,85	1,2,0	-2	-2	0.118776577782	0.316393687963	0.921,0.95,0.935,0.926,1.0	0.99,0.98,1.0	-0.044
13	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50176876	50176918	50178388	50178520	50163421	50163649	50180175	50180275	13	27,35,38,44,22	71,91,90,96,84	57,59,54	130,154,105	-2	-2	0.340550516199	0.684608575168	0.276,0.278,0.297,0.314,0.208	0.305,0.277,0.34	-0.033
14	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119344465	119344508	119346469	119346568	119344172	119344252	119347729	119347810	14	3,4,3,1,5	89,102,93,93,93	1,2,2	103,78,65	-2	-2	0.16329008127	0.400376390177	0.033,0.038,0.031,0.011,0.051	0.01,0.025,0.03	0.011
15	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119348920	119349100	119349353	119349409	119348580	119348771	119349491	119349637	15	9,9,17,8,10	59,80,64,81,57	5,12,15	26,37,32	-2	-2	0.00973381182199	0.0422191797612	0.132,0.101,0.21,0.09,0.149	0.161,0.245,0.319	-0.105
16	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70266629	70266754	70247573	70247719	70267308	70267506	16	18,16,5,8,4	16,10,13,12,3	21,20,12	24,27,16	-2	-2	0.64731576348	1.0	0.529,0.615,0.278,0.4,0.571	0.467,0.426,0.429	0.038
17	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75528809	75528927	75533540	75533590	75527587	75527714	75541159	75541378	17	0,0,0,1,1	24,37,29,53,30	0,0,0	23,18,27	-2	-2	1	1.0	0.0,0.0,0.0,0.019,0.032	0.0,0.0,0.0	0.01
18	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75528809	75528927	75533540	75533594	75527587	75527714	75541159	75541378	18	9,5,5,8,8	24,37,29,53,30	5,11,15	23,18,27	-2	-2	0.0164707372842	0.0657170422106	0.273,0.119,0.147,0.131,0.211	0.179,0.379,0.357	-0.129
19	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111125	23111263	23111502	23111592	23110579	23110723	23111816	23111896	19	199,181,194,239,131	196,177,228,245,188	382,387,360	371,325,406	-2	-2	0.212708352566	0.48687082405	0.504,0.506,0.46,0.494,0.411	0.507,0.544,0.47	-0.032
20	"ENSMUSG00000041890"	"Git2"	chr5	-	114739032	114739281	114743775	114743880	114733860	114733943	114745428	114745571	20	8,5,4,10,9	3,5,5,8,4	8,7,4	3,11,3	-2	-2	0.698368941196	1.0	0.727,0.5,0.444,0.556,0.692	0.727,0.389,0.571	0.021
22	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103817759	103817843	103818803	103818907	103814824	103815321	103820253	103820461	22	6,8,4,8,2	9,12,7,15,16	9,16,10	11,18,16	-2	-2	0.122208488775	0.32233614914	0.4,0.4,0.364,0.348,0.111	0.45,0.471,0.385	-0.111
23	"ENSMUSG00000028100"	"Nudt17"	chr3	-	96707783	96707809	96707809	96707886	96707557	96707650	96707991	96708175	23	0,0,1,0,0	1,0,0,3,0	0,1,0	0,0,1	-2	-2	1	1.0	0.0,NA,1.0,0.0,NA	NA,1.0,0.0	-0.167
24	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660443	35660574	35660791	35660857	35660282	35660353	35662011	35662131	24	1,1,6,3,2	5,10,11,7,14	0,2,1	1,2,0	-2	-2	0.494599664958	0.879060828365	0.167,0.091,0.353,0.3,0.125	0.0,0.5,1.0	-0.293
25	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750007	107750092	107750462	107750548	107749707	107749799	107751718	107751791	25	43,33,26,35,17	24,37,34,39,32	39,24,36	17,33,23	-2	-2	0.187090812081	0.442379216115	0.642,0.471,0.433,0.473,0.347	0.696,0.421,0.61	-0.102
26	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102531312	102531330	102537111	102537146	102528093	102528166	102538281	102538356	26	0,0,0,0,0	0,1,0,0,0	1,0,1	0,1,0	-2	-2	1	1.0	NA,0.0,NA,NA,NA	1.0,0.0,1.0	-0.667
27	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25465467	25465520	25466316	25466437	25464848	25464880	25471797	25472073	27	32,18,25,23,14	1,1,0,0,0	19,20,15	0,0,0	-2	-2	1	1.0	0.97,0.947,1.0,1.0,1.0	1.0,1.0,1.0	-0.017
31	"ENSMUSG00000063145"	"Bbs5"	chr2	+	69661035	69661098	69663025	69663160	69656896	69656992	69665025	69665109	31	2,2,0,0,0	5,3,3,3,4	3,1,1	1,7,6	-2	-2	0.0237404037843	0.0883373430241	0.286,0.4,0.0,0.0,0.0	0.75,0.125,0.143	-0.202
32	"ENSMUSG00000068250"	"Amn1"	chr6	-	149169302	149169404	149169447	149169504	149166805	149166917	149170832	149171050	32	13,20,16,21,17	0,0,0,0,1	11,8,11	0,0,0	-2	-2	1	1.0	1.0,1.0,1.0,1.0,0.944	1.0,1.0,1.0	-0.011
33	"ENSMUSG00000022020"	"Naa16"	chr14	-	79344894	79345108	79350688	79350830	79343125	79343319	79351372	79351501	33	2,5,1,4,2	5,15,12,5,24	2,0,3	25,31,15	-2	-2	0.0183322181799	0.0713030297686	0.286,0.25,0.077,0.444,0.077	0.074,0.0,0.167	0.146
34	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010003	98010376	98011342	98011497	98009857	98009916	98011865	98011942	34	77,135,112,162,160	0,4,1,2,3	258,346,238	0,2,1	-2	-2	0.921385503507	1.0	1.0,0.971,0.991,0.988,0.982	1.0,0.994,0.996	-0.01
35	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010295	98010376	98011342	98011497	98009857	98009916	98011865	98011942	35	77,135,112,162,160	66,97,71,97,109	258,346,238	137,176,128	-2	-2	0.0190348831268	0.073635845177	0.538,0.582,0.612,0.625,0.595	0.653,0.663,0.65	-0.065
36	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010626	98010646	98011342	98011497	98010295	98010376	98011865	98011942	36	169,263,224,294,285	0,5,2,0,2	464,620,457	0,0,0	-2	-2	1	1.0	1.0,0.981,0.991,1.0,0.993	1.0,1.0,1.0	-0.007
37	"ENSMUSG00000018412"	"Kansl1"	chr11	-	104378684	104378826	104423921	104425293	104357480	104357596	104467638	104467752	37	0,0,0,0,3	0,0,1,0,0	0,0,1	1,13,3	-2	-2	1	1.0	NA,NA,0.0,NA,1.0	0.0,0.0,0.25	0.417
38	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32514383	32514454	32515283	32515352	32513000	32513192	32517028	32517139	38	12,4,5,7,5	5,14,11,4,1	17,18,16	11,21,7	-2	-2	0.653301555518	1.0	0.706,0.222,0.313,0.636,0.833	0.607,0.462,0.696	-0.046
39	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82880746	82880818	82882227	82882437	82880007	82880127	82883243	82883361	39	2,1,0,1,3	6,6,9,8,3	1,7,1	5,5,9	-2	-2	0.165496557606	0.404233343777	0.25,0.143,0.0,0.111,0.5	0.167,0.583,0.1	-0.083
40	"ENSMUSG00000031388"	"Naa10"	chrX	-	73917842	73917927	73919501	73919546	73916872	73917195	73919753	73919869	40	57,49,56,79,62	31,52,69,52,52	35,41,28	35,6,38	-2	-2	0.486805504638	0.869526970431	0.648,0.485,0.448,0.603,0.544	0.5,0.872,0.424	-0.053
41	"ENSMUSG00000031388"	"Naa10"	chrX	-	73917842	73917927	73919501	73919540	73916919	73917195	73919753	73919869	41	0,0,1,2,0	31,52,69,52,52	0,0,0	35,6,38	-2	-2	1	1.0	0.0,0.0,0.014,0.037,0.0	0.0,0.0,0.0	0.01
42	"ENSMUSG00000020740"	"Gga3"	chr11	-	115591262	115591366	115591629	115591753	115590886	115590967	115592431	115592530	42	2,3,1,1,0	5,1,0,4,1	9,9,4	11,26,7	-2	-2	0.5952911182	1.0	0.286,0.75,1.0,0.2,0.0	0.45,0.257,0.364	0.09
43	"ENSMUSG00000020740"	"Gga3"	chr11	-	115591629	115591753	115592431	115592530	115591262	115591366	115594705	115594781	43	4,1,4,2,0	2,1,0,2,2	10,4,9	8,16,4	-2	-2	0.359122213074	0.711287261504	0.667,0.5,1.0,0.5,0.0	0.556,0.2,0.692	0.051
44	"ENSMUSG00000032307"	"Ube2q2"	chr9	+	55184903	55184964	55185669	55185760	55183101	55183186	55191841	55191900	44	1,0,3,4,2	2,6,4,9,6	1,4,4	4,17,8	-2	-2	0.807536340808	1.0	0.333,0.0,0.429,0.308,0.25	0.2,0.19,0.333	0.023
45	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67029663	67029742	67031028	67031098	67022621	67023441	67031451	67031514	45	16827,15107,20149,20961,21459	2,2,1,2,5	41712,39895,49558	17,11,11	-2	-2	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0	0.0
46	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031028	67031098	67031451	67031514	67028847	67029742	67031950	67032026	46	14696,13508,17688,18604,19415	12597,11039,15013,16208,16187	36665,36137,43986	33403,27650,38760	-2	-2	0.944641041676	1.0	0.538,0.55,0.541,0.534,0.545	0.523,0.567,0.532	0.001
47	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031950	67032026	67032465	67032541	67031451	67031514	67032793	67032864	47	18,31,18,25,21	31752,28710,37942,39596,40313	9,11,8	80491,79223,96098	-2	-2	1	1.0	0.001,0.001,0.0,0.001,0.001	0.0,0.0,0.0	0.001
48	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89186362	89186427	89186753	89186819	89186171	89186261	89186955	89187243	48	12,14,11,19,8	12,9,7,12,13	9,12,8	5,11,5	-2	-2	0.637400253723	1.0	0.5,0.609,0.611,0.613,0.381	0.643,0.522,0.615	-0.051
49	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61482335	61482482	61527059	61527209	61475800	61475889	61548047	61548215	49	3,1,1,3,0	11,13,8,13,8	6,61,26	72,204,73	-2	-2	0.0149817197226	0.0606900985744	0.214,0.071,0.111,0.188,0.0	0.077,0.23,0.263	-0.073
50	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61527059	61527209	61548047	61548215	61482335	61482482	61580129	61582791	50	7,6,1,6,4	8,8,5,19,5	43,134,47	70,153,60	-2	-2	0.181463302987	0.430975344594	0.467,0.429,0.167,0.24,0.444	0.381,0.467,0.439	-0.08
51	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31618971	31619073	31619844	31619928	31616359	31616514	31621002	31621108	51	3,8,5,7,11	7,1,2,7,7	5,4,3	8,7,1	-2	-2	0.286521526501	0.603691577427	0.3,0.889,0.714,0.5,0.611	0.385,0.364,0.75	0.103
52	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31619844	31619928	31621002	31621108	31618971	31619073	31622838	31622974	52	4,4,3,5,2	4,6,3,2,2	2,4,6	1,0,3	-2	-2	0.0285871039107	0.10195433903	0.5,0.4,0.5,0.714,0.5	0.667,1.0,0.667	-0.255
53	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31630960	31631038	31632895	31632968	31630032	31630127	31634198	31634279	53	6,2,0,0,3	2,0,1,0,0	5,11,2	3,9,7	-2	-2	1	1.0	0.75,1.0,0.0,NA,1.0	0.625,0.55,0.222	0.222
54	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31632895	31632968	31634198	31634279	31630960	31631038	31635743	31635784	54	1,0,2,2,0	1,2,0,7,3	2,10,5	1,2,1	-2	-2	9.50062925434e-05	0.00067319640294	0.5,0.0,1.0,0.222,0.0	0.667,0.833,0.833	-0.433
55	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117894743	117894925	117895211	117895301	117894485	117894657	117895419	117895478	55	272,307,295,313,395	737,688,706,804,932	192,236,179	295,289,335	-2	-2	7.79826265251e-06	6.7784898441e-05	0.27,0.309,0.295,0.28,0.298	0.394,0.45,0.348	-0.107
56	"ENSMUSG00000031657"	"Heatr3"	chr8	+	88161877	88161966	88164887	88165031	88158128	88158265	88166995	88167172	56	14,23,13,18,19	9,20,19,21,19	45,62,28	41,64,38	-2	-2	0.817385021232	1.0	0.609,0.535,0.406,0.462,0.5	0.523,0.492,0.424	0.023
57	"ENSMUSG00000031657"	"Heatr3"	chr8	+	88164887	88165031	88166995	88167172	88161517	88161966	88170858	88172027	57	19,9,14,22,15	30,41,45,35,33	42,59,29	71,73,68	-2	-2	0.121064045233	0.320104070339	0.388,0.18,0.237,0.386,0.313	0.372,0.447,0.299	-0.072
58	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81204891	81205016	81314259	81316104	58	2,1,0,5,5	3,1,1,0,5	6,16,14	3,4,0	-2	-2	0.176292547836	0.422905139893	0.4,0.5,0.0,1.0,0.5	0.667,0.8,1.0	-0.342
59	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81209453	81209471	81314259	81316104	59	2,1,0,4,5	3,1,1,0,5	11,28,27	5,6,4	-2	-2	0.277506758351	0.591078383115	0.4,0.5,0.0,1.0,0.5	0.688,0.824,0.871	-0.314
61	"ENSMUSG00000038954"	"Supt3"	chr17	+	45041215	45041386	45048281	45048392	45038075	45038183	45119142	45119290	61	39,29,30,59,31	51,58,48,51,29	14,11,7	15,19,7	-2	-2	0.917858817564	1.0	0.433,0.333,0.385,0.536,0.517	0.483,0.367,0.5	-0.009
62	"ENSMUSG00000021794"	"Glud1"	chr14	+	34338759	34338883	34339926	34340018	34336495	34336576	34342118	34342181	62	92,73,90,91,66	66,78,70,92,77	132,151,102	115,137,119	-2	-2	0.77411542163	1.0	0.582,0.483,0.563,0.497,0.462	0.534,0.524,0.462	0.011
63	"ENSMUSG00000027809"	"Etfdh"	chr3	-	79614999	79615146	79615923	79616001	79613621	79613762	79618306	79618425	63	43,45,37,31,34	143,189,174,177,125	53,111,62	175,248,175	-2	-2	0.000493863213479	0.00303817856544	0.231,0.192,0.175,0.149,0.214	0.232,0.309,0.262	-0.075
64	"ENSMUSG00000001285"	"Myg1"	chr15	+	102336831	102336984	102337100	102337223	102334201	102334361	102337328	102337510	64	17,27,29,23,16	28,32,28,56,33	17,28,26	20,31,23	-2	-2	0.0865343936477	0.247389271853	0.378,0.458,0.509,0.291,0.327	0.459,0.475,0.531	-0.096
66	"ENSMUSG00000020739"	"Nup85"	chr11	+	115580503	115580587	115580729	115580795	115578789	115578896	115580920	115581072	66	25,21,31,25,23	23,23,26,26,21	27,29,24	14,35,24	-2	-2	0.769389597713	1.0	0.521,0.477,0.544,0.49,0.523	0.659,0.453,0.5	-0.026
67	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355309	181355552	181354352	181354442	181355650	181355812	67	1,0,2,2,0	3,12,3,12,7	2,0,1	11,3,5	-2	-2	0.368687941218	0.724883708604	0.25,0.0,0.4,0.143,0.0	0.154,0.0,0.167	0.052
68	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355327	181355552	181354352	181354442	181355650	181355812	68	1,0,2,2,0	4,11,3,16,7	2,0,1	12,6,5	-2	-2	0.349303455526	0.69828167506	0.2,0.0,0.4,0.111,0.0	0.143,0.0,0.167	0.039
69	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123124667	123124715	123169535	123172118	69	0,0,1,0,0	8,16,20,21,17	0,0,0	7,15,5	-2	-2	1	1.0	0.0,0.0,0.048,0.0,0.0	0.0,0.0,0.0	0.01
70	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123143749	123143837	123169535	123172118	70	5,7,7,7,2	10,17,20,22,18	0,1,0	7,15,4	-2	-2	5.11141788129e-06	4.59172141888e-05	0.333,0.292,0.259,0.241,0.1	0.0,0.063,0.0	0.224
71	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	153074771	153074907	153076400	153076464	153071757	153072212	153078481	153078611	71	10,12,11,13,8	18,17,12,26,22	3,1,3	7,3,7	-2	-2	0.298794448842	0.626464021284	0.357,0.414,0.478,0.333,0.267	0.3,0.25,0.3	0.086
72	"ENSMUSG00000020459"	"Mtif2"	chr11	+	29533831	29533992	29535089	29535266	29533225	29533397	29536832	29536972	72	14,11,15,24,18	16,18,18,17,10	23,29,17	24,33,21	-2	-2	0.548827033355	0.952572061935	0.467,0.379,0.455,0.585,0.643	0.489,0.468,0.447	0.038
73	"ENSMUSG00000021495"	"Fam193b"	chr13	-	55554216	55554448	55564519	55564580	55550223	55550407	55569704	55571120	73	8,3,4,5,3	0,0,0,0,1	3,3,6	1,0,0	-2	-2	1	1.0	1.0,1.0,1.0,1.0,0.75	0.75,1.0,1.0	0.033
75	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831345	16831580	16832925	16833101	16831024	16831138	16833177	16833225	75	0,0,2,1,0	16,19,21,30,19	0,3,0	16,24,9	-2	-2	0.74832098441	1.0	0.0,0.0,0.087,0.032,0.0	0.0,0.111,0.0	-0.013
76	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831464	16831580	16832925	16833101	16831024	16831138	16833177	16833225	76	10,4,5,3,5	16,19,21,30,19	4,7,1	16,24,9	-2	-2	0.778171132749	1.0	0.385,0.174,0.192,0.091,0.208	0.2,0.226,0.1	0.035
77	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831485	16831580	16832925	16833101	16831024	16831138	16833177	16833225	77	1,9,18,17,11	16,19,21,30,19	9,10,8	16,24,9	-2	-2	0.732020010625	1.0	0.059,0.321,0.462,0.362,0.367	0.36,0.294,0.471	-0.061
78	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69879101	69879184	69880766	69880948	69873883	69873935	69881296	69881411	78	17,25,38,37,22	18,24,32,31,18	38,25,36	16,28,28	-2	-2	0.433303156887	0.800604025677	0.486,0.51,0.543,0.544,0.55	0.704,0.472,0.563	-0.053
79	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69879101	69879184	69881296	69881411	69873883	69873935	69885248	69885615	79	17,21,22,15,6	21,29,32,31,18	17,15,26	17,28,29	-2	-2	0.349668403631	0.698360988461	0.447,0.42,0.407,0.326,0.25	0.5,0.349,0.473	-0.071
80	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69873883	69873935	69885248	69885597	80	17,21,22,15,6	1,6,2,3,1	17,15,26	6,2,2	-2	-2	0.777056625542	1.0	0.944,0.778,0.917,0.833,0.857	0.739,0.882,0.929	0.016
81	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69877747	69879184	69885248	69885604	81	15,22,22,15,6	28,38,43,28,36	17,15,25	38,33,52	-2	-2	0.949116401351	1.0	0.349,0.367,0.338,0.349,0.143	0.309,0.313,0.325	-0.006
82	"ENSMUSG00000039703"	"Nploc4"	chr11	-	120385769	120385865	120389367	120389439	120384542	120384659	120404205	120404366	82	15,7,5,9,9	15,19,11,27,24	38,51,17	56,87,41	-2	-2	0.37013426481	0.725781808531	0.5,0.269,0.313,0.25,0.273	0.404,0.37,0.293	-0.035
84	"ENSMUSG00000022960"	"Donson"	chr16	-	91683632	91683811	91684301	91684480	91682742	91682821	91686166	91686370	84	0,2,1,1,0	0,1,3,1,0	2,0,2	1,2,1	-2	-2	1	1.0	NA,0.667,0.25,0.5,NA	0.667,0.0,0.667	0.028
85	"ENSMUSG00000037669"	"Ldah"	chr12	+	8227219	8227363	8238442	8238615	8220599	8220755	8268363	8268598	85	2,5,5,4,2	3,3,2,6,0	8,8,12	6,8,5	-2	-2	0.890560121696	1.0	0.4,0.625,0.714,0.4,1.0	0.571,0.5,0.706	0.035
86	"ENSMUSG00000028416"	"Bag1"	chr4	-	40937131	40937194	40939076	40939184	40936397	40936676	40941524	40941638	86	429,447,546,516,447	547,633,663,638,637	322,278,313	335,263,331	-2	-2	0.00508895023855	0.0237005990503	0.44,0.414,0.452,0.447,0.412	0.49,0.514,0.486	-0.064
87	"ENSMUSG00000028416"	"Bag1"	chr4	-	40939076	40939184	40941524	40941638	40937131	40937194	40943624	40943707	87	571,592,667,711,531	774,873,978,905,902	441,362,476	476,443,490	-2	-2	0.0018385161852	0.00951155240873	0.425,0.404,0.405,0.44,0.371	0.481,0.45,0.493	-0.066
88	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34569712	34569727	34571717	34571921	34567397	34567567	34572989	34573012	88	2828,2957,2592,2593,2712	134,153,149,186,133	3041,3676,2487	212,415,239	-2	-2	9.44761535671e-09	1.22192952836e-07	0.955,0.951,0.946,0.933,0.953	0.935,0.899,0.912	0.032
89	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34572989	34573012	34576985	34577344	34567397	34567567	34578594	34578670	89	53,70,38,35,35	739,521,606,674,583	10,23,17	942,1232,856	-2	-2	0	0.0	0.067,0.118,0.059,0.049,0.057	0.011,0.018,0.019	0.054
90	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	93981515	93981614	93996182	93996392	93980549	93980977	94001424	94001513	90	58,60,40,62,66	157,141,144,167,174	50,54,45	104,85,95	-2	-2	0.0111104139605	0.0469568086086	0.27,0.299,0.217,0.271,0.275	0.325,0.388,0.321	-0.078
91	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39071375	39071516	39096924	39097014	39067621	39067762	39126528	39126592	91	17,13,22,19,19	12,13,15,12,16	11,8,23	6,11,10	-2	-2	0.686048438421	1.0	0.586,0.5,0.595,0.613,0.543	0.647,0.421,0.697	-0.021
92	"ENSMUSG00000079557"	"March2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33703012	33703208	92	101,130,118,134,144	0,0,2,0,0	103,164,127	1,2,3	-2	-2	0.782411529686	1.0	1.0,1.0,0.983,1.0,1.0	0.99,0.988,0.977	0.012
93	"ENSMUSG00000079557"	"March2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33709744	33709972	93	0,0,0,0,2	0,0,0,1,0	1,7,3	0,0,0	-2	-2	1	1.0	NA,NA,NA,0.0,1.0	1.0,1.0,1.0	-0.5
94	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692153	33709744	33709972	94	63,98,91,92,92	69,81,87,84,99	83,113,96	68,70,74	-2	-2	0.0353731768874	0.121126332978	0.477,0.547,0.511,0.523,0.482	0.55,0.617,0.565	-0.069
95	"ENSMUSG00000071347"	"C1qtnf9"	chr14	+	60772275	60772462	60777024	60777087	60768133	60768168	60779251	60780869	95	6,3,3,9,2	35,40,43,44,39	5,6,14	32,26,40	-2	-2	0.0110499132548	0.0467932224025	0.146,0.07,0.065,0.17,0.049	0.135,0.188,0.259	-0.094
97	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140228981	140229058	140229714	140229882	140228503	140228818	140230299	140230471	97	0,0,0,0,0	0,2,0,0,0	2,0,0	0,0,0	-2	-2	1	1.0	NA,0.0,NA,NA,NA	1.0,NA,NA	-1.0
98	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140228981	140229058	140229744	140229882	140228503	140228818	140230299	140230471	98	0,0,0,0,0	0,2,0,0,0	2,0,0	0,0,0	-2	-2	1	1.0	NA,0.0,NA,NA,NA	1.0,NA,NA	-1.0
