51	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3437029	3437090	3437029	3437086	3437675	3437748	51	0,0,2,0,0	0,0,0,0,0	0,1,3,5,2	0,1,2,0,0	3	-1	1	nan
53	"ENSMUSG00000014856"	"Tmem208"	chr8	+	105328321	105328484	105328321	105328458	105328607	105328692	53	14,6,7,10,10	54,59,60,71,67	6,5,5,5,9	37,40,63,28,33	25	-1	nan	nan
54	"ENSMUSG00000036990"	"Otud4"	chr8	+	79664980	79665143	79664980	79665017	79666715	79666839	54	4,2,3,6,2	0,0,0,1,0	47,40,80,66,41	6,0,3,0,0	125	-1	nan	nan
55	"ENSMUSG00000027206"	"Cops2"	chr2	-	125840323	125840498	125840467	125840498	125839305	125839484	55	49,66,41,53,39	0,0,0,0,0	239,96,255,200,156	0,0,0,1,0	143	-1	nan	nan
56	"ENSMUSG00000036632"	"Alg5"	chr3	+	54738781	54738953	54738781	54738951	54739261	54739308	56	10,14,30,12,15	0,1,6,1,0	33,36,39,32,30	0,1,2,4,0	1	-1	nan	nan
58	"ENSMUSG00000066568"	"Lsm14a"	chr7	-	34357433	34357496	34357441	34357496	34353813	34353847	58	76,52,49,51,54	0,0,0,0,0	102,105,156,118,104	1,0,0,0,0	7	-1	1	nan
60	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010003	98010376	98010295	98010376	98009857	98009916	60	13,19,19,17,14	95,132,95,132,147	55,23,34,45,28	158,161,193,156,155	291	-1	1	nan
62	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	101900013	101900249	101900058	101900249	101898426	101898561	62	0,0,0,0,0	0,0,1,0,0	5,3,2,4,1	4,2,7,6,4	44	-1	1	nan
68	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5880084	5880160	5880084	5880156	5880439	5880625	68	0,0,0,0,0	2,1,0,4,0	0,0,0,1,0	0,3,0,1,2	3	-1	1	nan
71	"ENSMUSG00000031627"	"Irf2"	chr8	+	46739760	46739936	46739760	46739796	46793492	46793585	71	14,12,13,9,6	0,0,0,0,0	27,15,26,26,27	0,1,2,1,0	139	-1	nan	nan
72	"ENSMUSG00000040599"	"Mis12"	chr11	+	71019610	71020189	71019610	71019723	71024549	71024711	72	1,3,2,2,0	0,0,0,0,0	7,9,7,9,4	0,0,1,0,0	465	-1	1	nan
73	"ENSMUSG00000036120"	"Rfxank"	chr8	-	70135535	70135631	70135565	70135631	70135290	70135391	73	11,12,5,8,5	7,9,8,21,15	4,6,2,3,2	13,11,24,12,20	29	-1	nan	nan
74	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89186362	89186819	89186753	89186819	89186171	89186261	74	19,29,14,23,22	0,1,0,0,0	30,15,42,27,15	0,0,0,0,1	390	-1	nan	nan
76	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	43022810	43022872	43022814	43022872	43020604	43020783	76	0,0,0,1,0	3,2,1,4,1	7,3,8,5,1	22,29,52,46,12	3	-1	nan	nan
79	"ENSMUSG00000022515"	"Anks3"	chr16	-	4947648	4948363	4948225	4948363	4947264	4947432	79	6,17,6,6,11	0,1,0,0,0	12,14,14,15,8	0,0,0,0,0	576	-1	nan	nan
80	"ENSMUSG00000001891"	"Ugp2"	chr11	-	21328870	21329113	21329034	21329113	21323198	21323303	80	1487,1285,1700,1311,1434	0,0,0,2,0	1863,1908,3207,2209,2038	0,0,0,0,0	163	-1	1	nan
81	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57737655	57737958	57737655	57737754	57739024	57739438	81	1,0,0,0,0	2,1,0,0,3	0,0,0,0,0	0,1,0,0,0	203	-1	1	nan
82	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57737655	57737958	57737655	57737754	57739071	57739439	82	1,0,1,0,0	2,1,2,6,7	0,0,0,0,0	3,0,9,7,0	203	-1	1	nan
85	"ENSMUSG00000038954"	"Supt3"	chr17	+	45041215	45041386	45041215	45041306	45048281	45048392	85	36,27,36,35,24	0,0,1,0,0	27,9,32,12,10	0,0,0,0,0	79	-1	nan	nan
86	"ENSMUSG00000036825"	"Ssx2ip"	chr3	+	146404641	146404935	146404641	146404784	146417606	146417790	86	1,0,0,1,0	0,0,0,0,0	5,17,18,6,5	1,6,5,2,2	150	-1	1	nan
89	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46062401	46062503	46062401	46062494	46062611	46065480	89	0,0,1,0,0	2,1,0,1,0	2,5,10,10,1	2,2,6,2,0	8	-1	1	nan
90	"ENSMUSG00000024174"	"Pot1b"	chr17	-	55672771	55672893	55672830	55672893	55669739	55669896	90	0,0,1,0,0	0,0,0,0,0	1,0,0,0,0	1,4,0,2,0	58	-1	1	nan
91	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122172731	122172955	122172731	122172803	122173145	122173280	91	160,151,220,183,227	1,0,2,1,0	328,308,378,272,282	1,0,0,2,1	151	-1	nan	nan
93	"ENSMUSG00000019854"	"Reps1"	chr10	+	18093778	18093903	18093778	18093840	18094409	18094572	93	5,7,7,12,7	6,4,6,8,7	27,11,28,27,13	40,29,23,27,14	62	-1	nan	nan
96	"ENSMUSG00000059022"	"Kcp"	chr6	-	29489028	29489150	29489032	29489150	29487496	29487576	96	0,0,0,0,0	3,4,5,7,3	0,0,0,0,1	1,1,4,9,6	3	-1	1	nan
101	"ENSMUSG00000004187"	"Kifc2"	chr15	+	76660707	76660852	76660707	76660765	76661005	76661087	101	0,0,0,0,1	3,0,5,3,0	0,0,0,0,0	2,9,5,2,4	86	-1	1	nan
103	"ENSMUSG00000069520"	"Tmem19"	chr10	-	115361808	115361959	115361906	115361959	115359653	115359767	103	8,9,14,10,9	1,0,0,0,0	28,25,83,39,16	2,0,0,2,1	97	-1	nan	nan
104	"ENSMUSG00000029544"	"Cabp1"	chr5	-	115180787	115180971	115180791	115180971	115176239	115176270	104	7,4,4,4,1	0,4,3,3,0	1,2,1,0,0	0,0,0,1,0	3	-1	1	nan
116	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	153070821	153071016	153070821	153071005	153071757	153072212	116	0,0,0,0,1	1,5,4,14,2	1,1,0,0,0	6,3,4,8,5	10	-1	1	nan
117	"ENSMUSG00000028646"	"Rragc"	chr4	+	123919848	123920441	123919848	123920052	123920950	123921150	117	0,0,0,1,0	14,20,14,9,11	0,1,0,1,1	73,65,79,51,48	388	-1	1	nan
119	"ENSMUSG00000035310"	"Lin54"	chr5	-	100485139	100485855	100485802	100485855	100480197	100480321	119	1,1,0,3,0	0,0,0,0,0	4,2,8,3,1	1,2,0,0,1	662	-1	1	nan
120	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618646	148618791	148618664	148618791	148612381	148617705	120	0,2,4,1,3	18,11,9,16,18	3,0,5,1,3	9,9,16,6,11	17	-1	nan	nan
121	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618646	148618791	148618664	148618791	148617565	148617635	121	0,0,0,1,0	0,1,1,0,3	0,0,0,0,0	0,2,0,1,1	17	-1	1	nan
122	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618646	148618791	148618673	148618791	148617565	148617635	122	0,0,0,1,0	1,1,0,0,3	0,0,0,0,0	0,1,0,0,0	26	-1	1	nan
123	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617635	123	0,1,1,0,3	1,1,0,0,3	0,2,0,1,1	0,1,0,0,0	8	-1	1	nan
124	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617705	124	18,11,9,16,18	1,13,14,18,16	9,9,16,6,11	15,6,5,12,4	8	-1	nan	nan
125	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618737	148618791	148617565	148617705	125	73,62,76,76,73	0,0,2,0,0	89,52,108,71,74	0,0,0,0,0	72	-1	nan	nan
126	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618673	148618791	148618737	148618791	148617565	148617705	126	56,64,81,78,71	0,0,2,0,0	95,49,97,77,67	0,0,0,0,0	63	-1	nan	nan
127	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617825	127	5,0,0,4,4	0,0,0,0,0	2,0,4,1,3	1,0,2,1,0	8	-1	1	nan
128	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4011101	4011428	4011345	4011428	4009825	4010009	128	589,694,696,681,614	0,0,0,1,0	1082,1397,1536,1125,1035	0,0,1,0,0	243	-1	1	nan
129	"ENSMUSG00000020821"	"Kif1c"	chr11	+	70725103	70725212	70725103	70725176	70725887	70726502	129	17,20,14,14,15	194,240,193,207,202	27,15,20,19,29	382,344,339,324,240	35	-1	nan	nan
135	"ENSMUSG00000000384"	"Tbrg4"	chr11	-	6625964	6626067	6626022	6626067	6625148	6625213	135	4,3,1,0,4	0,0,0,1,0	6,10,19,14,5	0,0,0,0,0	57	-1	nan	nan
136	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7947574	7947889	7947649	7947889	7947124	7947244	136	0,1,0,0,0	0,0,0,0,1	1,0,2,0,1	3,1,6,0,1	74	-1	1	nan
138	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22422716	22423927	22422716	22422788	22427149	22427462	138	0,0,0,0,0	12,14,14,16,13	4,0,2,0,0	38,8,37,16,20	1138	-1	1	nan
140	"ENSMUSG00000027746"	"Ufm1"	chr3	-	53860198	53860273	53860233	53860273	53859241	53859274	140	3,6,4,1,2	55,46,57,52,49	2,8,3,3,3	40,32,55,33,34	34	-1	nan	nan
141	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	94010262	94010752	94010682	94010752	94008423	94008592	141	10,9,3,13,11	4,4,3,6,3	3,24,19,7,11	5,6,4,4,3	419	-1	1	nan
142	"ENSMUSG00000068922"	"Msto1"	chr3	-	88912623	88912778	88912702	88912778	88912236	88912300	142	0,0,0,1,0	3,11,8,6,13	0,0,1,0,0	20,13,21,17,11	78	-1	nan	nan
143	"ENSMUSG00000045795"	"Whamm"	chr7	+	81574545	81574719	81574545	81574702	81578150	81578301	143	3,2,1,5,0	1,2,2,0,0	16,4,6,7,6	4,0,2,1,0	16	-1	1	nan
144	"ENSMUSG00000045795"	"Whamm"	chr7	+	81574545	81574719	81574545	81574702	81585101	81585271	144	1,0,0,0,0	0,0,0,2,0	1,0,0,0,0	0,0,0,0,0	16	-1	1	nan
147	"ENSMUSG00000040124"	"Gorab"	chr1	-	163396807	163397169	163396811	163397169	163394590	163394692	147	1,0,0,1,0	0,4,1,2,0	1,1,2,0,2	1,4,7,8,2	3	-1	1	nan
149	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105751981	105752196	105752170	105752196	105751589	105751729	149	3,7,5,5,2	0,0,1,0,0	24,18,20,26,11	0,0,0,0,0	188	-1	nan	nan
151	"ENSMUSG00000050891"	"Tatdn1"	chr15	-	58923828	58923968	58923904	58923968	58921273	58921417	151	12,7,18,14,10	10,11,13,19,11	10,8,13,14,12	30,20,9,14,28	75	-1	nan	nan
152	"ENSMUSG00000050891"	"Tatdn1"	chr15	-	58928543	58928749	58928683	58928749	58926435	58926485	152	7,5,15,5,9	9,6,3,11,11	9,3,9,23,3	7,17,20,5,14	139	-1	1	nan
153	"ENSMUSG00000031429"	"Psmd10"	chrX	-	140952146	140952313	140952225	140952313	140948428	140949309	153	26,29,22,39,25	3,1,1,2,5	45,18,37,28,21	6,0,5,8,0	78	-1	nan	nan
156	"ENSMUSG00000090626"	"Tex9"	chr9	-	72479923	72480775	72480596	72480775	72478339	72478422	156	0,0,0,1,0	0,2,0,1,0	1,0,0,0,0	0,2,2,6,0	672	-1	1	nan
159	"ENSMUSG00000024560"	"Cxxc1"	chr18	+	74219130	74219567	74219130	74219238	74219837	74220045	159	23,21,29,21,11	0,1,0,0,0	30,18,30,21,24	0,0,0,0,0	328	-1	nan	nan
160	"ENSMUSG00000042557"	"Sin3a"	chr9	+	57118069	57118171	57118069	57118162	57119092	57119187	160	2,3,0,3,0	8,15,11,13,17	4,2,5,4,0	21,16,27,31,12	8	-1	nan	nan
163	"ENSMUSG00000042354"	"Gnl3"	chr14	-	31016812	31016907	31016826	31016907	31016321	31016454	163	5,5,5,2,6	10,10,24,15,25	10,5,7,4,8	27,37,67,33,29	13	-1	nan	nan
164	"ENSMUSG00000051154"	"Commd3"	chr2	+	18674280	18674361	18674280	18674315	18674655	18674716	164	1,0,1,0,1	111,114,129,152,125	4,0,1,1,0	162,142,199,171,110	45	-1	nan	nan
169	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55561074	55561442	55561074	55561419	55562891	55563019	169	22,15,11,27,15	5,13,9,13,7	82,90,144,85,73	39,46,49,30,36	22	-1	nan	nan
172	"ENSMUSG00000044465"	"Fam160a2"	chr7	-	105381375	105381577	105381398	105381577	105381079	105381242	172	0,1,0,0,0	24,12,26,27,19	0,0,0,0,0	6,6,24,4,14	22	-1	nan	nan
174	"ENSMUSG00000044465"	"Fam160a2"	chr7	-	105384945	105385151	105384987	105385151	105383780	105384572	174	1,0,2,2,2	5,2,3,3,6	1,2,3,0,1	7,14,4,13,4	41	-1	nan	nan
185	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756938	41756995	185	53,46,49,85,22	7,8,1,1,6	54,34,20,63,47	13,9,13,3,1	249	-1	1	nan
191	"ENSMUSG00000085396"	"Firre"	chrX	-	50580580	50580949	50580812	50580949	50577870	50578024	191	6,2,4,2,3	0,2,1,0,0	5,4,4,6,5	3,1,1,2,3	231	-1	nan	nan
194	"ENSMUSG00000021476"	"Habp4"	chr13	+	64174789	64174858	64174789	64174845	64176004	64176088	194	29,36,10,32,21	2,0,0,0,0	53,29,33,47,47	0,0,0,0,0	12	-1	nan	nan
195	"ENSMUSG00000024515"	"Smad4"	chr18	-	73649725	73649909	73649862	73649909	73648884	73649053	195	19,24,19,26,27	0,0,0,0,0	90,53,108,77,53	0,0,0,0,1	136	-1	nan	nan
196	"ENSMUSG00000029673"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131470413	131470458	196	0,0,0,0,0	0,1,0,2,1	2,0,3,9,1	0,6,5,6,3	20	-1	1	nan
198	"ENSMUSG00000035762"	"Tmem161b"	chr13	+	84283984	84284185	84283984	84284125	84286684	84286798	198	0,0,2,0,0	4,2,2,4,1	2,0,0,0,0	19,13,29,22,5	59	-1	nan	nan
200	"ENSMUSG00000020009"	"Ifngr1"	chr10	+	19597415	19597530	19597415	19597516	19601319	19601483	200	36,23,42,39,35	1,2,0,1,1	90,72,122,100,45	5,1,0,4,1	13	-1	nan	nan
202	"ENSMUSG00000004500"	"Zfp324"	chr7	+	12968794	12968968	12968794	12968921	12969363	12969480	202	0,0,0,0,0	1,2,0,3,0	0,3,1,0,0	9,1,1,3,3	46	-1	1	nan
203	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38300428	38300590	38300428	38300484	38301655	38301807	203	15,11,13,8,7	0,0,0,0,0	79,62,94,59,55	0,0,0,1,0	105	-1	nan	nan
204	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717325	88717658	88717325	88717470	88725994	88726068	204	17,36,31,36,18	0,0,0,0,0	35,42,51,37,22	0,0,1,0,0	187	-1	nan	nan
205	"ENSMUSG00000028057"	"Rit1"	chr3	+	88725994	88726179	88725994	88726068	88726279	88726471	205	0,3,0,2,2	31,30,30,41,32	3,0,3,1,1	55,53,55,42,24	110	-1	1	nan
209	"ENSMUSG00000032192"	"Gnb5"	chr9	+	75334168	75334360	75334168	75334301	75335650	75335794	209	0,0,2,0,0	3,9,9,7,8	0,0,0,0,0	21,12,26,15,12	58	-1	nan	nan
210	"ENSMUSG00000071064"	"Zfp827"	chr8	+	79186175	79186358	79186175	79186353	79188148	79188181	210	0,0,0,0,0	0,2,1,1,2	1,0,0,3,0	4,3,6,2,2	4	-1	1	nan
212	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734865	103734990	103734917	103734990	103734374	103734525	212	6,6,1,2,2	0,0,0,2,0	12,4,16,14,5	0,0,5,0,0	51	-1	nan	nan
216	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127056	4127132	4127056	4127121	4127549	4127639	216	50,68,75,68,55	110,106,128,107,116	45,57,41,39,44	74,76,89,60,62	10	-1	nan	nan
217	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127056	4127132	4127056	4127121	4127576	4127639	217	12,25,37,28,22	1,2,2,2,0	12,18,15,17,10	0,0,1,1,0	10	-1	nan	nan
218	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127836	4127549	4127639	4131228	4131282	218	112,117,103,142,83	23,25,22,32,36	96,112,83,66,60	20,23,27,12,22	196	-1	nan	nan
221	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44859722	44859802	221	24,23,30,37,19	0,0,2,0,0	47,33,65,38,28	0,0,0,0,0	539	-1	nan	nan
223	"ENSMUSG00000038429"	"Usp5"	chr6	-	124818474	124818666	124818543	124818666	124817887	124818031	223	36,35,38,32,31	17,17,11,12,10	51,41,56,54,42	19,10,17,11,11	68	-1	nan	nan
225	"ENSMUSG00000003721"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121306936	121306963	225	1,2,5,0,5	0,0,0,0,0	12,4,10,6,7	1,0,0,0,0	31	-1	1	nan
226	"ENSMUSG00000003721"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121312200	121312325	226	11,17,8,23,17	0,0,0,0,0	49,65,88,59,33	0,0,1,2,0	31	-1	nan	nan
227	"ENSMUSG00000003812"	"Dnase2a"	chr8	+	84908559	84908874	84908559	84908870	84908984	84909162	227	0,0,0,0,0	5,4,6,1,4	2,0,0,0,0	7,6,19,12,9	3	-1	1	nan
234	"ENSMUSG00000026644"	"Acbd7"	chr2	+	3340332	3340453	3340332	3340450	3340554	3340617	234	0,0,1,2,0	1,1,2,0,1	0,0,0,0,2	0,0,0,0,0	2	-1	1	nan
235	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267074	185266900	185267014	185267172	185267279	235	4,6,6,5,6	5,3,3,8,1	15,14,11,11,4	5,9,3,4,3	59	-1	nan	nan
239	"ENSMUSG00000024581"	"Napg"	chr18	+	62984039	62984123	62984039	62984070	62986178	62986288	239	0,0,0,0,0	3,4,4,2,0	2,0,0,3,0	13,11,16,13,6	52	-1	1	nan
240	"ENSMUSG00000026470"	"Stx6"	chr1	+	155193218	155193389	155193218	155193325	155197340	155197435	240	0,0,0,0,0	6,4,15,9,5	1,0,0,0,0	5,7,7,13,8	63	-1	nan	nan
252	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51477824	51478399	51478300	51478399	51477477	51477616	252	0,0,0,0,0	0,0,1,0,0	1,3,3,1,3	0,1,0,1,0	475	-1	1	nan
255	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294965	101295164	101294969	101295164	101294000	101294147	255	1,0,0,0,0	67,65,62,67,55	0,0,0,0,0	118,82,120,89,75	3	-1	nan	nan
257	"ENSMUSG00000035086"	"Becn1"	chr11	-	101294969	101295164	101295034	101295164	101294000	101294147	257	67,65,62,67,55	0,0,0,2,0	118,82,120,89,75	0,0,0,0,0	64	-1	nan	nan
258	"ENSMUSG00000035086"	"Becn1"	chr11	-	101296193	101296316	101296257	101296316	101295533	101295624	258	3,4,1,2,1	35,33,48,51,23	4,4,6,6,4	86,75,94,72,56	63	-1	nan	nan
259	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8889123	8889727	8889123	8889248	8890002	8890100	259	0,0,1,2,0	59,59,42,42,54	3,1,2,1,1	22,32,22,22,23	478	-1	1	nan
261	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492443	126492608	261	0,0,0,0,0	6,4,4,8,10	0,0,0,0,1	2,2,9,3,2	53	-1	nan	nan
262	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492448	126492485	262	0,0,0,0,1	6,6,6,6,2	0,0,0,0,0	5,0,4,3,3	53	-1	1	nan
266	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105846164	105846391	105846315	105846391	105845259	105845436	266	2,3,2,5,2	3,6,7,3,7	0,0,1,4,1	3,3,2,4,4	150	-1	1	nan
