ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
11	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38369483	38369592	38373818	38374236	38362244	38363147	38377654	38378216	11	35,19,29,25,41	3,1,2,2,0	58,20,27,59,35	2,0,0,2,1	108	417	1	1.0	0.978,0.987,0.982,0.98,1.0	0.991,1.0,1.0,0.991,0.993	-0.01
12	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64749031	64749172	64749694	64749823	64739847	64743098	64751728	64751830	12	11,9,8,16,4	18,11,18,15,15	8,13,20,14,2	16,36,21,6,14	128	140	0.985338797322	1.0	0.401,0.472,0.327,0.538,0.226	0.354,0.283,0.51,0.718,0.135	-0.007
13	"ENSMUSG00000056342"	"Usp34"	chr11	+	23420039	23420144	23421097	23421153	23418978	23419131	23421245	23421366	13	2,2,3,2,1	0,0,1,2,0	43,13,40,21,13	7,7,8,11,8	104	55	0.000258613452077	0.0022413606756	1.0,1.0,0.613,0.346,1.0	0.765,0.495,0.726,0.502,0.462	0.202
14	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119344465	119344508	119346469	119346568	119344172	119344252	119347729	119347810	14	3,4,3,1,5	89,102,93,93,93	5,1,4,6,3	87,68,91,108,70	42	98	0.409878022063	0.808745217476	0.073,0.084,0.07,0.024,0.111	0.118,0.033,0.093,0.115,0.091	-0.018
15	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119348920	119349100	119349353	119349409	119348580	119348771	119349491	119349637	15	9,9,17,8,10	59,80,64,81,57	10,8,18,11,6	47,24,41,54,25	179	55	0.0138834620534	0.0607892869045	0.045,0.033,0.075,0.029,0.051	0.061,0.093,0.119,0.059,0.069	-0.034
16	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70266629	70266754	70247573	70247719	70267308	70267506	16	18,16,5,8,4	16,10,13,12,3	37,20,33,34,30	40,38,48,31,20	124	111	0.93721277509	1.0	0.502,0.589,0.256,0.374,0.544	0.453,0.32,0.381,0.495,0.573	0.009
17	"ENSMUSG00000030347"	"D6Wsu163e"	chr6	+	126966879	126967082	126973555	126973613	126961965	126962040	126974486	126974554	17	8,13,7,12,2	9,3,12,8,0	10,10,11,6,5	5,10,8,8,4	202	57	0.700760969981	1.0	0.201,0.55,0.141,0.297,1.0	0.361,0.22,0.28,0.175,0.261	0.178
18	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126824935	126825002	126827539	126827635	126821720	126822189	126832471	126832548	18	995,1078,1241,1254,1145	1060,1121,1168,1316,1267	953,809,1069,836,766	579,523,630,551,537	95	66	4.27058388652e-12	2.83262027361e-10	0.395,0.401,0.425,0.398,0.386	0.533,0.518,0.541,0.513,0.498	-0.12
19	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23110579	23111263	23111502	23111592	23110233	23110343	23111816	23112409	19	182,179,190,166,132	196,176,228,245,187	535,479,745,523,414	439,388,508,352,353	683	89	1.91241131819e-08	4.72156676709e-07	0.108,0.117,0.098,0.081,0.084	0.137,0.139,0.16,0.162,0.133	-0.049
20	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111125	23111263	23111502	23111592	23110579	23110723	23111816	23111896	20	199,181,194,239,131	196,177,228,245,188	504,369,641,506,412	439,388,507,353,353	137	89	0.00178832885514	0.0114468631294	0.397,0.399,0.356,0.388,0.312	0.427,0.382,0.451,0.482,0.431	-0.064
21	"ENSMUSG00000041890"	"Git2"	chr5	-	114739032	114739281	114743775	114743880	114733860	114733943	114745428	114745571	21	8,5,4,10,9	3,5,5,8,4	14,10,29,32,16	9,7,16,5,5	104	248	0.262244923622	0.592069600368	0.864,0.705,0.656,0.749,0.843	0.788,0.773,0.812,0.939,0.884	-0.076
23	"ENSMUSG00000041890"	"Git2"	chr5	-	114766451	114766557	114769616	114769750	114764346	114764477	114773313	114773495	23	3,3,5,2,3	0,0,0,1,0	10,7,13,17,3	0,0,0,0,1	133	105	1	1.0	1.0,1.0,1.0,0.612,1.0	1.0,1.0,1.0,1.0,0.703	-0.018
24	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178455815	178455888	178474881	178474961	178437401	178437486	178475684	178475727	24	2,4,9,2,5	8,9,14,11,11	11,15,10,11,6	6,15,12,12,7	72	79	0.0041357970499	0.023013204039	0.215,0.328,0.414,0.166,0.333	0.668,0.523,0.478,0.501,0.485	-0.24
25	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44161809	44161953	44163876	44164084	44160976	44161037	44166808	44166998	25	5,5,4,3,2	0,1,7,0,0	7,7,26,8,6	21,13,16,10,7	143	207	0.000313152104006	0.00262119909279	1.0,0.879,0.453,1.0,1.0	0.325,0.438,0.702,0.537,0.554	0.355
26	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103817759	103817843	103818803	103818907	103814824	103815321	103820253	103820461	26	6,8,4,8,2	9,12,7,15,16	20,14,25,14,22	21,46,35,29,35	83	103	0.452629532631	0.86352309537	0.453,0.453,0.415,0.398,0.134	0.542,0.274,0.47,0.375,0.438	-0.049
27	"ENSMUSG00000028100"	"Nudt17"	chr3	-	96707783	96707809	96707809	96707886	96707557	96707650	96707991	96708175	27	0,0,1,0,0	1,0,0,3,0	0,0,0,0,0	2,1,2,2,1	76	25	1	1.0	0.0,NA,1.0,0.0,NA	0.0,0.0,0.0,0.0,0.0	0.333
28	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83730110	83730257	83733413	83733566	83729381	83729525	83734008	83734125	28	13,12,15,14,9	15,10,17,15,14	50,66,105,66,51	45,29,50,40,36	152	146	0.00464614643447	0.0252317527255	0.454,0.535,0.459,0.473,0.382	0.516,0.686,0.669,0.613,0.576	-0.151
29	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660443	35660574	35660791	35660857	35660282	35660353	35662011	35662131	29	1,1,6,3,2	5,10,11,7,14	2,3,3,3,1	11,5,10,13,13	65	130	0.771754180276	1.0	0.286,0.167,0.522,0.462,0.222	0.267,0.545,0.375,0.316,0.133	0.005
30	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750007	107750092	107750462	107750548	107749707	107749799	107751718	107751791	30	43,33,26,35,17	24,37,34,39,32	60,41,64,59,47	47,32,64,25,34	85	84	0.0611571883319	0.197885263567	0.639,0.468,0.43,0.47,0.344	0.558,0.559,0.497,0.7,0.577	-0.108
31	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102531312	102531330	102537111	102537146	102528093	102528166	102538281	102538356	31	0,0,0,0,0	0,1,0,0,0	0,0,0,0,1	0,0,0,0,1	34	17	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.333	-0.333
32	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25464848	25466437	25471797	25472073	25463328	25463900	25476343	25476703	32	7,1,13,6,0	1,0,1,0,0	5,17,10,22,18	3,1,0,0,0	275	1588	1	1.0	0.976,1.0,0.987,1.0,NA	0.906,0.99,1.0,1.0,1.0	0.012
33	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25465467	25465520	25466316	25466437	25464848	25464880	25471797	25472073	33	32,18,25,23,14	1,1,0,0,0	42,24,41,26,22	2,0,0,0,0	120	52	1	1.0	0.933,0.886,1.0,1.0,1.0	0.901,1.0,1.0,1.0,1.0	-0.016
34	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25466316	25466437	25471797	25472073	25464848	25464880	25476343	25476703	34	7,2,13,8,1	10,7,11,8,3	5,17,10,21,18	15,12,12,9,7	275	120	0.142862605806	0.375025234511	0.234,0.111,0.34,0.304,0.127	0.127,0.382,0.267,0.505,0.529	-0.139
35	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25466316	25466437	25471797	25472073	25465467	25465520	25476343	25476703	35	8,2,13,6,0	3,1,2,3,0	7,17,10,21,18	2,3,0,1,4	275	120	1	1.0	0.538,0.466,0.739,0.466,NA	0.604,0.712,1.0,0.902,0.663	-0.224
39	"ENSMUSG00000063145"	"Bbs5"	chr2	+	69661035	69661098	69663025	69663160	69656896	69656992	69665025	69665109	39	2,2,0,0,0	5,3,3,3,4	6,2,7,1,5	8,1,3,6,2	62	134	5.43674269144e-05	0.000566423759839	0.464,0.59,0.0,0.0,0.0	0.618,0.812,0.835,0.265,0.844	-0.464
40	"ENSMUSG00000068250"	"Amn1"	chr6	-	149169302	149169404	149169447	149169504	149166805	149166917	149170832	149171050	40	13,20,16,21,17	0,0,0,0,1	18,10,23,12,13	0,0,0,0,0	56	101	1	1.0	1.0,1.0,1.0,1.0,0.968	1.0,1.0,1.0,1.0,1.0	-0.006
41	"ENSMUSG00000022020"	"Naa16"	chr14	-	79344894	79345108	79350688	79350830	79343125	79343319	79351372	79351501	41	2,5,1,4,2	5,15,12,5,24	0,0,3,0,0	23,3,12,10,10	141	213	7.07716249182e-06	9.15978123391e-05	0.377,0.335,0.112,0.547,0.112	0.0,0.0,0.274,0.0,0.0	0.242
42	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010003	98010376	98011342	98011497	98009857	98009916	98011865	98011942	42	77,135,112,162,160	0,4,1,2,3	252,229,266,247,237	2,2,0,2,1	154	372	1	1.0	1.0,0.988,0.996,0.995,0.992	0.997,0.996,1.0,0.997,0.998	-0.003
43	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010295	98010376	98011342	98011497	98009857	98009916	98011865	98011942	43	77,135,112,162,160	66,97,71,97,109	252,229,266,247,237	111,105,137,109,130	154	80	0.000474103339005	0.00370456279254	0.377,0.42,0.45,0.465,0.433	0.541,0.531,0.502,0.541,0.486	-0.091
44	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	98010626	98010646	98011342	98011497	98010295	98010376	98011865	98011942	44	169,263,224,294,285	0,5,2,0,2	490,416,506,467,384	2,1,0,1,0	154	19	0.0884548817697	0.263838012832	1.0,0.866,0.933,1.0,0.946	0.968,0.981,1.0,0.983,1.0	-0.037
45	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	101981378	101981589	102009788	102009887	101968868	101968992	102041654	102041743	45	1,0,0,0,1	0,0,0,1,0	11,7,7,6,3	6,6,13,10,4	98	210	1	1.0	1.0,NA,NA,0.0,1.0	0.797,0.714,0.536,0.563,0.616	0.021
46	"ENSMUSG00000054302"	"Eapp"	chr12	-	54685859	54685971	54691999	54692095	54678509	54678623	54692774	54692956	46	28,19,25,34,39	52,60,39,39,43	48,51,50,42,21	37,28,48,56,42	95	111	0.0498674993872	0.169180962124	0.386,0.27,0.428,0.505,0.514	0.603,0.68,0.549,0.467,0.369	-0.113
47	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82880007	82880127	82880746	82880818	82876170	82876324	82882227	82882437	47	9,8,11,10,5	2,3,1,4,2	37,18,48,42,23	14,3,19,20,22	119	71	0.124095593768	0.340105274711	0.729,0.614,0.868,0.599,0.599	0.612,0.782,0.601,0.556,0.384	0.095
48	"ENSMUSG00000031388"	"Naa10"	chrX	-	73917842	73917927	73919501	73919546	73916872	73917195	73919753	73919869	48	57,49,56,79,62	31,52,69,52,52	27,34,33,30,25	33,27,26,33,28	44	84	0.394091684715	0.785509748774	0.778,0.643,0.608,0.744,0.695	0.61,0.706,0.708,0.634,0.63	0.036
49	"ENSMUSG00000031388"	"Naa10"	chrX	-	73917842	73917927	73919501	73919540	73916919	73917195	73919753	73919869	49	0,0,1,2,0	31,52,69,52,52	0,0,2,0,1	33,27,26,33,28	38	84	1	1.0	0.0,0.0,0.031,0.078,0.0	0.0,0.0,0.145,0.0,0.073	-0.022
50	"ENSMUSG00000020740"	"Gga3"	chr11	-	115591262	115591366	115591629	115591753	115590886	115590967	115592431	115592530	50	2,3,1,1,0	5,1,0,4,1	11,9,12,9,8	10,3,23,19,10	123	103	0.227068417124	0.532423790511	0.251,0.715,1.0,0.173,0.0	0.479,0.715,0.304,0.284,0.401	-0.009
51	"ENSMUSG00000020740"	"Gga3"	chr11	-	115591629	115591753	115592431	115592530	115591262	115591366	115594705	115594781	51	4,1,4,2,0	2,1,0,2,2	6,5,7,6,10	7,10,11,7,9	98	123	0.142964010433	0.375025234511	0.715,0.557,1.0,0.557,0.0	0.518,0.386,0.444,0.518,0.582	0.076
52	"ENSMUSG00000018893"	"Mb"	chr15	-	77017575	77017798	77022488	77022591	77015816	77016072	77039769	77039856	52	0,1,1,0,0	17022,17491,20640,20944,22149	0,1,1,1,0	16155,21058,24223,18959,15424	102	222	1	1.0	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0	0.0
53	"ENSMUSG00000040557"	"Mettl27"	chr5	+	134933472	134933601	134934288	134934424	134932621	134932847	134940456	134941723	53	2,4,1,2,4	0,0,0,0,2	6,5,5,3,3	0,0,1,4,0	128	135	0.370170044466	0.759860318791	1.0,1.0,1.0,1.0,0.678	1.0,1.0,0.841,0.442,1.0	0.079
54	"ENSMUSG00000032307"	"Ube2q2"	chr9	+	55184903	55184964	55185669	55185760	55183101	55183186	55191841	55191900	54	1,0,3,4,2	2,6,4,9,6	2,1,2,4,4	20,6,31,13,18	60	90	0.227725224565	0.533162224628	0.429,0.0,0.529,0.4,0.333	0.13,0.2,0.088,0.316,0.25	0.141
55	"ENSMUSG00000038615"	"Nfe2l1"	chr11	-	96821250	96821409	96822103	96822319	96817413	96820516	96827197	96828223	55	119,116,53,87,79	121,114,69,126,78	418,409,468,375,318	485,397,525,354,306	215	158	0.382216902904	0.772832018307	0.42,0.428,0.361,0.337,0.427	0.388,0.431,0.396,0.438,0.433	-0.023
56	"ENSMUSG00000042015"	"Wdr41"	chr13	+	94995249	94995298	95005730	95005842	94978469	94978585	95008807	95008870	56	5,3,3,1,2	10,5,16,5,9	11,13,17,9,14	33,18,33,34,25	48	111	0.290154369131	0.636174280975	0.536,0.581,0.302,0.316,0.339	0.435,0.625,0.544,0.38,0.564	-0.095
57	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67029663	67029742	67031028	67031098	67022621	67023441	67031451	67031514	57	16827,15107,20149,20961,21459	2,2,1,2,5	19008,14221,14471,14816,12423	3,0,4,0,0	69	78	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	0.0
58	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031028	67031098	67031451	67031514	67028847	67029742	67031950	67032026	58	14696,13508,17688,18604,19415	12597,11039,15013,16208,16187	18392,13534,14800,14279,12355	14476,8333,10525,10187,8596	62	69	0.00375388268836	0.0211281749778	0.565,0.577,0.567,0.561,0.572	0.586,0.644,0.61,0.609,0.615	-0.044
59	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031451	67031514	67032793	67032864	67031028	67031098	67033875	67033993	59	12816,11444,14834,16149,15085	11705,10478,14088,14795,15015	18451,12502,14399,14438,11612	13219,10743,9974,10202,8451	70	62	0.000181813226664	0.00163353902122	0.492,0.492,0.483,0.492,0.471	0.553,0.508,0.561,0.556,0.549	-0.059
60	"ENSMUSG00000032366"	"Tpm1"	chr9	-	67031950	67032026	67032465	67032541	67031451	67031514	67032793	67032864	60	18,31,18,25,21	31752,28710,37942,39596,40313	9,10,20,7,12	38089,27071,29608,29447,25216	75	75	1	1.0	0.001,0.001,0.0,0.001,0.001	0.0,0.0,0.001,0.0,0.0	0.001
61	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89186362	89186427	89186753	89186819	89186171	89186261	89186955	89187243	61	12,14,11,19,8	12,9,7,12,13	13,12,27,13,14	16,8,25,15,9	65	64	0.731310408826	1.0	0.496,0.605,0.607,0.609,0.377	0.444,0.596,0.515,0.46,0.605	0.015
62	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61482335	61482482	61527059	61527209	61475800	61475889	61548047	61548215	62	3,1,1,3,0	11,13,8,13,8	17,20,33,21,10	89,99,138,119,60	146	149	0.0354244947152	0.129772026775	0.218,0.073,0.113,0.191,0.0	0.163,0.171,0.196,0.153,0.145	-0.047
63	"ENSMUSG00000037151"	"Lrrc20"	chr10	+	61527059	61527209	61548047	61548215	61482335	61482482	61580129	61582791	63	7,6,1,6,4	8,8,5,19,5	38,49,64,40,44	117,64,113,73,59	149	167	0.737022092918	1.0	0.495,0.457,0.183,0.261,0.473	0.267,0.462,0.388,0.38,0.455	-0.017
64	"ENSMUSG00000033382"	"Trappc8"	chr18	-	20854944	20855076	20860432	20860538	20852629	20852854	20862894	20862995	64	7,4,0,6,2	2,1,2,1,3	13,17,37,23,20	11,4,17,13,4	105	131	0.825639437093	1.0	0.814,0.833,0.0,0.882,0.454	0.596,0.841,0.731,0.688,0.862	-0.147
65	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31618971	31619073	31619844	31619928	31616359	31616514	31621002	31621108	65	3,8,5,7,11	7,1,2,7,7	5,18,13,18,4	18,4,12,5,14	83	101	0.467844687356	0.885649285729	0.343,0.907,0.753,0.549,0.657	0.253,0.846,0.569,0.814,0.258	0.094
66	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31619844	31619928	31621002	31621108	31618971	31619073	31622838	31622974	66	4,4,3,5,2	4,6,3,2,2	11,11,10,11,15	7,16,24,13,12	105	83	0.668490072775	1.0	0.441,0.345,0.441,0.664,0.441	0.554,0.352,0.248,0.401,0.497	0.056
67	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31630960	31631038	31632895	31632968	31630032	31630127	31634198	31634279	67	6,2,0,0,3	2,0,1,0,0	4,15,14,7,7	28,8,14,7,14	72	77	1	1.0	0.762,1.0,0.0,NA,1.0	0.133,0.667,0.517,0.517,0.348	0.254
68	"ENSMUSG00000021884"	"Hacl1"	chr14	-	31632895	31632968	31634198	31634279	31630960	31631038	31635743	31635784	68	1,0,2,2,0	1,2,0,7,3	5,3,5,5,5	6,11,10,13,8	80	72	0.0353654142729	0.129772026775	0.474,0.0,1.0,0.205,0.0	0.429,0.197,0.31,0.257,0.36	0.025
69	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117894743	117894925	117895211	117895301	117894485	117894657	117895419	117895478	69	272,307,295,313,395	737,688,706,804,932	335,199,305,221,261	528,306,378,312,388	89	181	2.15717443908e-11	1.13174616107e-09	0.429,0.476,0.459,0.442,0.463	0.563,0.569,0.621,0.59,0.578	-0.13
70	"ENSMUSG00000031657"	"Heatr3"	chr8	+	88161877	88161966	88164887	88165031	88158128	88158265	88166995	88167172	70	14,23,13,18,19	9,20,19,21,19	36,46,56,49,55	26,38,44,41,30	88	143	0.155262625082	0.400844984614	0.717,0.651,0.526,0.582,0.619	0.692,0.663,0.674,0.66,0.749	-0.069
71	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81204891	81205016	81314259	81316104	71	2,1,0,5,5	3,1,1,0,5	2,1,1,0,3	19,5,1,23,11	106	103	0.00092181785042	0.00652602613141	0.393,0.493,0.0,1.0,0.493	0.093,0.163,0.493,0.0,0.209	0.284
72	"ENSMUSG00000079055"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81209453	81209471	81314259	81316104	72	2,1,0,4,5	3,1,1,0,5	7,1,5,0,5	27,11,3,21,9	106	103	0.0577908312766	0.189753455504	0.393,0.493,0.0,1.0,0.493	0.201,0.081,0.618,0.0,0.351	0.226
73	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	43027196	43027295	43040539	43040596	43026179	43026229	43042590	43042676	73	6,8,5,4,5	30,24,19,22,35	13,10,24,10,9	40,45,78,73,31	56	98	0.490530233036	0.910409238572	0.259,0.368,0.315,0.241,0.2	0.363,0.28,0.35,0.193,0.337	-0.028
75	"ENSMUSG00000053877"	"Srcap"	chr7	+	127538948	127539236	127539756	127539921	127538502	127538768	127540655	127540922	75	6,4,1,3,0	1,1,0,2,0	9,14,21,24,10	6,11,4,17,1	287	164	1	1.0	0.774,0.696,1.0,0.462,NA	0.462,0.421,0.75,0.447,0.851	0.147
76	"ENSMUSG00000038954"	"Supt3"	chr17	+	45041215	45041386	45048281	45048392	45038075	45038183	45119142	45119290	76	39,29,30,59,31	51,58,48,51,29	17,37,23,17,12	31,17,31,29,13	170	110	0.750281422674	1.0	0.331,0.244,0.288,0.428,0.409	0.262,0.585,0.324,0.275,0.374	-0.024
77	"ENSMUSG00000021794"	"Glud1"	chr14	+	34338759	34338883	34339926	34340018	34336495	34336576	34342118	34342181	77	92,73,90,91,66	66,78,70,92,77	175,146,231,182,142	164,181,232,176,125	123	91	0.544323454713	0.969813408094	0.508,0.409,0.487,0.423,0.388	0.441,0.374,0.424,0.433,0.457	0.017
78	"ENSMUSG00000033060"	"Lmo7"	chr14	+	101885290	101885572	101886936	101887656	101884161	101884414	101888676	101888706	78	1,4,0,3,0	7,8,7,8,6	47,13,84,32,54	63,35,93,41,48	281	719	0.00211879839903	0.0130785639585	0.268,0.561,0.0,0.49,0.0	0.656,0.487,0.698,0.666,0.742	-0.386
79	"ENSMUSG00000033060"	"Lmo7"	chr14	+	101885290	101885572	101886936	101887891	101884161	101884414	101888676	101888706	79	1,4,0,3,0	0,0,0,0,0	47,13,84,32,54	0,0,1,0,0	281	954	1	1.0	1.0,1.0,NA,1.0,NA	1.0,1.0,0.997,1.0,1.0	0.001
80	"ENSMUSG00000063564"	"Col23a1"	chr11	+	51557470	51557587	51558428	51558464	51551975	51552002	51560006	51560033	80	0,0,0,4,3	0,3,3,1,0	1,4,3,3,7	2,6,12,8,2	116	35	1	1.0	NA,0.0,0.0,0.547,1.0	0.131,0.167,0.07,0.102,0.514	0.19
81	"ENSMUSG00000027809"	"Etfdh"	chr3	-	79614999	79615146	79615923	79616001	79613621	79613762	79618306	79618425	81	43,45,37,31,34	143,189,174,177,125	199,206,315,241,116	599,618,862,596,462	77	146	0.00159840309867	0.0104305326168	0.363,0.311,0.287,0.249,0.34	0.386,0.387,0.409,0.434,0.323	-0.078
82	"ENSMUSG00000041143"	"Tmco4"	chr4	+	139019572	139019642	139020045	139020189	139010468	139010601	139020858	139020978	82	1,3,3,2,1	3,2,4,1,3	10,5,10,12,13	11,7,8,21,7	69	143	0.95005061235	1.0	0.409,0.757,0.609,0.806,0.409	0.653,0.597,0.721,0.542,0.794	-0.063
83	"ENSMUSG00000001285"	"Myg1"	chr15	+	102336831	102336984	102337100	102337223	102334201	102334361	102337328	102337510	83	17,27,29,23,16	28,32,28,56,33	24,19,42,22,19	31,36,26,24,11	152	122	0.0810870412858	0.248418902292	0.328,0.404,0.454,0.248,0.28	0.383,0.298,0.565,0.424,0.581	-0.107
85	"ENSMUSG00000020739"	"Nup85"	chr11	+	115580503	115580587	115580729	115580795	115578789	115578896	115580920	115581072	85	25,21,31,25,23	23,23,26,26,21	29,25,32,36,28	25,15,30,31,16	83	65	0.276675389672	0.615346173245	0.46,0.417,0.483,0.43,0.462	0.476,0.566,0.455,0.476,0.578	-0.06
86	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355309	181355552	181354352	181354442	181355650	181355812	86	1,0,2,2,0	3,12,3,12,7	1,0,2,2,0	13,7,7,1,9	116	242	0.407841269472	0.805808775863	0.41,0.0,0.582,0.258,0.0	0.138,0.0,0.373,0.807,0.0	-0.014
87	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355327	181355552	181354352	181354442	181355650	181355812	87	1,0,2,2,0	4,11,3,16,7	1,0,2,2,0	12,6,6,3,10	116	224	0.946272467338	1.0	0.326,0.0,0.563,0.194,0.0	0.139,0.0,0.392,0.563,0.0	-0.002
