ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
47	"ENSMUSG00000079362"	"Gm43302"	chr5	-	105288926	105289054	105280454	105280564	105290836	105291026
48	"ENSMUSG00000079362"	"Gm43302"	chr5	-	105290836	105291026	105288926	105289054	105293625	105293695
49	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100809083	100809279	100806533	100806760	100811305	100811435
51	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100824915	100825001	100821118	100821206	100826451	100826518
52	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100824915	100825001	100821118	100821206	100828899	100829022
53	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100826451	100826518	100821118	100821206	100828899	100829022
54	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100826451	100826518	100824915	100825001	100828899	100829022
55	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100828899	100829022	100821118	100821206	100833100	100833340
62	"ENSMUSG00000047714"	"Ppp1r2"	chr16	-	31258336	31258504	31251536	31254733	31260573	31260668
63	"ENSMUSG00000047714"	"Ppp1r2"	chr16	-	31265304	31265412	31261229	31261307	31274845	31274992
65	"ENSMUSG00000052934"	"Fbxo31"	chr8	-	121566274	121566346	121560385	121560462	121578457	121578747
66	"ENSMUSG00000022247"	"Brix1"	chr15	-	10478892	10478943	10478668	10478770	10479072	10479146
67	"ENSMUSG00000022247"	"Brix1"	chr15	-	10485354	10485416	10483294	10483362	10485734	10485887
70	"ENSMUSG00000018697"	"Aatf"	chr11	-	84511482	84511578	84510198	84510417	84512140	84512329
71	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518229	43518299	43514710	43516003	43518401	43518464
72	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518401	43518464	43514710	43516003	43519226	43519297
73	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518401	43518464	43518229	43518299	43518643	43518719
74	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518643	43518719	43518401	43518464	43519002	43519078
75	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518643	43518719	43518401	43518464	43519226	43519297
76	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43519002	43519078	43518401	43518464	43519226	43519297
77	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43519002	43519078	43518643	43518719	43519226	43519297
78	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43519388	43519506	43519226	43519297	43519610	43519669
89	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72306563	72306652	72304665	72304861	72308606	72308749
90	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72308606	72308924	72303326	72303462	72311955	72312081
91	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120711389	120711478	120710941	120711306	120711702	120711756
92	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120711389	120711501	120710941	120711306	120711702	120711983
93	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120711843	120711895	120711702	120711756	120713692	120713738
94	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120712439	120712539	120711843	120711895	120713692	120713732
95	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120712439	120712712	120711843	120711895	120713692	120713732
100	"ENSMUSG00000002372"	"Ranbp3"	chr17	+	56701448	56701541	56701022	56701088	56702762	56702890
102	"ENSMUSG00000033707"	"Lrrc24"	chr15	-	76718651	76718899	76718221	76718500	76719795	76719924
103	"ENSMUSG00000022838"	"Eaf2"	chr16	-	36810471	36810608	36808014	36808160	36874627	36874811
104	"ENSMUSG00000022838"	"Eaf2"	chr16	-	36824657	36824752	36810471	36810608	36874627	36874811
115	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144919840	144920079	144919229	144919504	144923905	144924031
116	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144923905	144924031	144919840	144920079	144927134	144927639
120	"ENSMUSG00000020196"	"Cabin1"	chr10	-	75646874	75647101	75646111	75646687	75648056	75648221
122	"ENSMUSG00000057841"	"Rpl32"	chr6	-	115806985	115807167	115805504	115805688	115807801	115807902
125	"ENSMUSG00000048416"	"Mlf1"	chr3	+	67392839	67392975	67384550	67384698	67393934	67394063
126	"ENSMUSG00000048416"	"Mlf1"	chr3	+	67392891	67392975	67384550	67384698	67393934	67394063
127	"ENSMUSG00000035305"	"Ror1"	chr4	+	100302879	100302951	100095790	100096309	100333610	100333898
128	"ENSMUSG00000042396"	"Rbm7"	chr9	-	48490847	48490938	48488700	48489988	48493406	48493494
130	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38369483	38369592	38362208	38363147	38373818	38374194
131	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38373818	38374236	38369483	38369592	38377654	38378216
132	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38373818	38374377	38369425	38369592	38377654	38377763
133	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	139997971	139998100	139996781	139996945	139998768	139998912
137	"ENSMUSG00000037098"	"Rab11fip3"	chr17	-	26024374	26024466	26015943	26016155	26036588	26036682
142	"ENSMUSG00000002416"	"Ndufb2"	chr6	+	39598265	39598361	39596450	39596595	39599391	39599422
143	"ENSMUSG00000002416"	"Ndufb2"	chr6	+	39598265	39598365	39596450	39596595	39599391	39599471
144	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64742954	64743098	64739674	64740974	64749694	64749823
145	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64749031	64749172	64739847	64743098	64749694	64749823
146	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64749694	64749823	64749031	64749172	64751728	64751830
150	"ENSMUSG00000033209"	"Ttc28"	chr5	+	110892831	110893110	110879802	110879988	111085021	111085169
152	"ENSMUSG00000033209"	"Ttc28"	chr5	+	111281879	111281903	111280674	111280751	111282770	111282900
153	"ENSMUSG00000059743"	"Fdps"	chr3	-	89095353	89095476	89095013	89095102	89095598	89095679
156	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124883355	124883598	124880128	124880352	124884964	124885044
157	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124886852	124886946	124886682	124886779	124887757	124887819
159	"ENSMUSG00000018166"	"Erbb3"	chr10	-	128583116	128583258	128581989	128582103	128583365	128583484
163	"ENSMUSG00000036879"	"Phkb"	chr8	+	85896668	85896757	85896429	85896537	85901876	85901957
164	"ENSMUSG00000036879"	"Phkb"	chr8	+	86021384	86021446	86019035	86019126	86021542	86021705
165	"ENSMUSG00000036879"	"Phkb"	chr8	+	86049689	86049819	86043709	86043844	86056447	86056555
166	"ENSMUSG00000023143"	"Nagpa"	chr16	-	5197554	5197618	5195386	5195971	5197711	5197765
167	"ENSMUSG00000023143"	"Nagpa"	chr16	-	5199615	5199744	5198730	5198936	5199942	5200051
169	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100591411	100591565	100590886	100591051	100596165	100596240
170	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100592854	100592973	100591411	100591565	100596165	100596240
172	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100598614	100598728	100596165	100596240	100599184	100599309
178	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50143718	50143784	50110382	50110454	50145773	50145892
179	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50145773	50145892	50110277	50110464	50158681	50158834
180	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50145773	50145892	50110382	50110454	50158681	50158834
181	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50151938	50152023	50145773	50145892	50158681	50158834
182	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50158681	50158834	50110240	50110464	50162585	50162735
184	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50196513	50196642	50194415	50194728	50198153	50198327
190	"ENSMUSG00000065999"	"Zfp985"	chr4	+	147562914	147562958	147562441	147562521	147577071	147577129
193	"ENSMUSG00000030795"	"Fus"	chr7	+	127981410	127981555	127981190	127981291	127981790	127982029
194	"ENSMUSG00000022617"	"Chkb"	chr15	-	89428410	89428544	89428133	89428229	89428713	89428827
195	"ENSMUSG00000022617"	"Chkb"	chr15	-	89428410	89428578	89428133	89428229	89428713	89428827
197	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96811049	96811137	96797400	96797453	96812841	96812936
198	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96812841	96812936	96797400	96797453	96816340	96816395
199	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96834774	96834833	96830082	96830488	96845500	96845682
200	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96838292	96838415	96834774	96834833	96845500	96845682
201	"ENSMUSG00000056342"	"Usp34"	chr11	+	23333438	23333859	23320660	23320748	23343319	23343370
202	"ENSMUSG00000056342"	"Usp34"	chr11	+	23362576	23362612	23361586	23361716	23363057	23363188
203	"ENSMUSG00000056342"	"Usp34"	chr11	+	23420039	23420144	23418978	23419131	23421097	23421153
204	"ENSMUSG00000056342"	"Usp34"	chr11	+	23421097	23421153	23420039	23420144	23421245	23421366
206	"ENSMUSG00000056342"	"Usp34"	chr11	+	23474265	23474389	23473169	23473294	23484101	23484181
207	"ENSMUSG00000056342"	"Usp34"	chr11	+	23486817	23486958	23484101	23484181	23487078	23487222
208	"ENSMUSG00000033938"	"Ndufb7"	chr8	+	83570829	83570998	83566670	83566930	83571432	83571626
210	"ENSMUSG00000027843"	"Ptpn22"	chr3	+	103909380	103909458	103905155	103905186	103911975	103912244
211	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119341824	119341918	119341293	119341685	119342722	119342752
212	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119344465	119344508	119344172	119344252	119346469	119346568
217	"ENSMUSG00000027665"	"Pik3ca"	chr3	+	32443578	32443731	32442725	32442831	32443814	32443949
218	"ENSMUSG00000027665"	"Pik3ca"	chr3	+	32456092	32456171	32454378	32454500	32459861	32460032
219	"ENSMUSG00000027665"	"Pik3ca"	chr3	+	32461479	32461597	32459861	32460032	32461696	32461848
223	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98099982	98100109	98098419	98098494	98101700	98101796
224	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98109493	98109562	98101700	98101796	98110934	98111029
230	"ENSMUSG00000021113"	"Snapc1"	chr12	+	73969526	73969631	73968238	73968379	73970180	73970339
231	"ENSMUSG00000021113"	"Snapc1"	chr12	+	73975010	73975161	73972536	73972599	73982477	73982579
242	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40569032	40569177	40568321	40568395	40570467	40570592
250	"ENSMUSG00000048490"	"Nrip1"	chr16	-	76352471	76352549	76294726	76295015	76372871	76373040
251	"ENSMUSG00000038914"	"Dido1"	chr2	-	180672282	180672418	180671391	180671914	180673230	180673335
252	"ENSMUSG00000038914"	"Dido1"	chr2	-	180674690	180674850	180673474	180673591	180674967	180675427
259	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70220016	70220046	70217864	70218277	70224309	70224407
260	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70220016	70220046	70217864	70218277	70235139	70235208
262	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70247573	70247719	70266629	70266754
263	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70256359	70256471	70247573	70247719	70267308	70267506
264	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70266629	70266754	70247573	70247719	70267308	70267506
265	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70266629	70266754	70256359	70256471	70267308	70267506
266	"ENSMUSG00000020841"	"Cpd"	chr11	-	76786270	76786402	76785018	76785204	76790826	76790891
268	"ENSMUSG00000070564"	"Ntn5"	chr7	+	45692340	45692421	45691883	45691937	45693995	45694553
270	"ENSMUSG00000052812"	"Atad2b"	chr12	+	4940091	4940245	4939655	4939705	4941971	4942074
271	"ENSMUSG00000052812"	"Atad2b"	chr12	+	4940091	4941766	4939655	4939705	4941971	4942074
273	"ENSMUSG00000066537"	"Vmn2r57"	chr7	-	41410854	41410978	41395944	41400663	41424977	41425101
274	"ENSMUSG00000090145"	"Ugt1a6b"	chr1	+	88215794	88215882	88215043	88215175	88216137	88216357
275	"ENSMUSG00000034187"	"Nsf"	chr11	-	103913315	103913391	103909425	103910598	103913800	103913908
280	"ENSMUSG00000026839"	"Upp2"	chr2	+	58616833	58616899	58567386	58567528	58617633	58617728
281	"ENSMUSG00000026839"	"Upp2"	chr2	+	58617633	58617728	58567386	58567528	58624592	58624605
285	"ENSMUSG00000030347"	"D6Wsu163e"	chr6	+	126966879	126967082	126961965	126962040	126973555	126973613
286	"ENSMUSG00000030347"	"D6Wsu163e"	chr6	+	126973555	126973613	126966879	126967082	126974486	126974554
287	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75521030	75521109	75520701	75520784	75527587	75527714
288	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75528809	75528927	75527587	75527714	75533540	75533590
289	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75533540	75533590	75527587	75527714	75541159	75541378
290	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75533540	75533594	75527587	75527714	75541159	75541378
291	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75551689	75551838	75541159	75541378	75556721	75556759
297	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126824935	126825002	126821720	126822189	126827539	126827635
298	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126827539	126827635	126824935	126825002	126832471	126832548
299	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126834428	126834496	126832471	126832548	126840497	126840639
300	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126836218	126836321	126834428	126834496	126840497	126840639
301	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126840497	126840639	126836218	126836321	126844307	126844405
302	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126842120	126842212	126840497	126840639	126844307	126844405
306	"ENSMUSG00000057469"	"E2f6"	chr12	+	16824569	16824717	16822092	16822207	16825364	16826429
312	"ENSMUSG00000027610"	"Gss"	chr2	-	155566802	155566884	155564759	155564949	155567692	155567887
315	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23110579	23110723	23109984	23110343	23111502	23111558
316	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23110579	23111263	23110233	23110343	23111502	23111592
317	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111125	23111263	23110579	23110723	23111502	23111558
318	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23111502	23111592	23110579	23111263	23111816	23111896
319	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	23112350	23112457	23111816	23111896	23113166	23113184
328	"ENSMUSG00000041890"	"Git2"	chr5	-	114761572	114761667	114753278	114753324	114764346	114764477
329	"ENSMUSG00000041890"	"Git2"	chr5	-	114764586	114764673	114764346	114764477	114766451	114766523
330	"ENSMUSG00000041890"	"Git2"	chr5	-	114767095	114767208	114765674	114766557	114773313	114773434
331	"ENSMUSG00000041890"	"Git2"	chr5	-	114769616	114769750	114767095	114767208	114773313	114773434
333	"ENSMUSG00000024789"	"Jak2"	chr19	+	29275001	29275119	29271350	29271474	29276749	29276895
334	"ENSMUSG00000024789"	"Jak2"	chr19	+	29288673	29288801	29287900	29288087	29294855	29294943
335	"ENSMUSG00000024789"	"Jak2"	chr19	+	29291166	29291301	29288673	29288801	29294855	29294943
336	"ENSMUSG00000024789"	"Jak2"	chr19	+	29294855	29294943	29287900	29288087	29295641	29295691
338	"ENSMUSG00000041187"	"Prkd2"	chr7	+	16865686	16865954	16863346	16864039	16869487	16869573
340	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178455815	178455888	178437401	178437486	178474881	178474961
341	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178474881	178474961	178455815	178455888	178475684	178475727
346	"ENSMUSG00000116048"	"Sept2"	chr1	+	93495578	93495665	93491156	93491277	93497340	93497464
347	"ENSMUSG00000116048"	"Sept2"	chr1	+	93501506	93501652	93500457	93500559	93503434	93503518
348	"ENSMUSG00000002688"	"Prkd1"	chr12	-	50343053	50343139	50341230	50342220	50364511	50364779
349	"ENSMUSG00000002688"	"Prkd1"	chr12	-	50366301	50366463	50365613	50365712	50383399	50383506
350	"ENSMUSG00000002688"	"Prkd1"	chr12	-	50419852	50419876	50394829	50395040	50425438	50425599
354	"ENSMUSG00000032883"	"Acsl3"	chr1	+	78696080	78696204	78694195	78694346	78696428	78696500
355	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44161809	44161953	44160976	44161037	44163876	44164084
356	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44163876	44164084	44161809	44161953	44166808	44166998
358	"ENSMUSG00000112505"	"Gm48610"	chr12	-	4573149	4573229	4572400	4572620	4576657	4576756
359	"ENSMUSG00000038543"	"BC028528"	chr3	-	95884969	95885068	95883957	95884237	95888140	95888296
360	"ENSMUSG00000038543"	"BC028528"	chr3	-	95884969	95885071	95883953	95884237	95888140	95888296
364	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103817759	103817843	103814824	103815321	103818803	103818907
365	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103817759	103817843	103814824	103815321	103820253	103820461
366	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103818803	103818907	103814824	103815321	103820253	103820461
367	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103818803	103818907	103817759	103817843	103820253	103820461
368	"ENSMUSG00000030711"	"Sult1a1"	chr7	-	126675227	126675353	126675048	126675146	126675443	126675583
371	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83729056	83729134	83728280	83728440	83729256	83729303
373	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83730110	83730257	83729381	83729525	83734008	83734125
374	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83730110	83730257	83729381	83729525	83741106	83741169
376	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83733413	83733566	83729381	83729525	83734008	83734125
377	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83733413	83733566	83730110	83730257	83734008	83734125
378	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734008	83734125	83729381	83729525	83741106	83741169
379	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734008	83734125	83730110	83730257	83741106	83741169
380	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734295	83734352	83734008	83734125	83741106	83741169
381	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734295	83734410	83734008	83734125	83741106	83741183
382	"ENSMUSG00000002885"	"Adgre5"	chr8	-	83734301	83734352	83734008	83734125	83741106	83741326
386	"ENSMUSG00000009035"	"Tmem184b"	chr15	-	79365786	79365956	79365284	79365479	79366586	79366678
387	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660443	35660574	35660015	35660353	35660791	35660827
388	"ENSMUSG00000024352"	"Spata24"	chr18	-	35660496	35660574	35660282	35660353	35660791	35660857
391	"ENSMUSG00000109061"	"Gm49320"	chr8	+	4240687	4240735	4238864	4239033	4243303	4243445
392	"ENSMUSG00000109061"	"Gm49320"	chr8	+	4244860	4245003	4244694	4244775	4245542	4245588
395	"ENSMUSG00000052395"	"Rft1"	chr14	+	30666678	30666816	30663077	30663179	30674169	30674248
397	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107746018	107746180	107745086	107745236	107749707	107749796
399	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750007	107750092	107749707	107749799	107751718	107751791
400	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750462	107750548	107749707	107749799	107751718	107751791
401	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107750462	107750548	107750007	107750092	107751718	107751791
404	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107767542	107767708	107765090	107765650	107769560	107769626
406	"ENSMUSG00000027637"	"Rab5if"	chr2	+	156865256	156865360	156863127	156863417	156873042	156873563
407	"ENSMUSG00000027637"	"Rab5if"	chr2	+	156872337	156872467	156863138	156863417	156873042	156873398
408	"ENSMUSG00000027637"	"Rab5if"	chr2	+	156872337	156872467	156865256	156865360	156873042	156873398
409	"ENSMUSG00000028800"	"Hdac1"	chr4	-	129522362	129522504	129521417	129521510	129522962	129523101
412	"ENSMUSG00000011877"	"Git1"	chr11	+	77500646	77500741	77500347	77500565	77501071	77501114
413	"ENSMUSG00000011877"	"Git1"	chr11	+	77502828	77502855	77500987	77501114	77503017	77503066
415	"ENSMUSG00000022965"	"Ifngr2"	chr16	+	91557884	91558078	91554947	91555080	91559976	91560125
420	"ENSMUSG00000087704"	"Gm14978"	chr2	-	121295016	121295083	121293702	121293805	121295628	121295678
424	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26376154	26376233	26375607	26375689	26376599	26376725
426	"ENSMUSG00000025129"	"Ppp1r27"	chr11	-	120550611	120550762	120549978	120550329	120550863	120551132
427	"ENSMUSG00000070034"	"Sp110"	chr1	-	85579056	85579199	85576898	85577345	85579643	85579745
431	"ENSMUSG00000086247"	"Gm15787"	chr5	-	110170262	110170347	110167507	110168484	110176316	110176504
432	"ENSMUSG00000086247"	"Gm15787"	chr5	-	110173279	110173424	110168194	110168484	110176316	110176466
433	"ENSMUSG00000001604"	"Tcea3"	chr4	+	136257923	136257986	136255149	136255288	136264446	136264484
434	"ENSMUSG00000001604"	"Tcea3"	chr4	+	136273643	136273715	136271232	136271379	136274779	136274898
435	"ENSMUSG00000030562"	"Nox4"	chr7	+	87323932	87323995	87323632	87323797	87338956	87339017
437	"ENSMUSG00000030562"	"Nox4"	chr7	+	87331695	87331742	87327130	87327200	87338956	87339017
438	"ENSMUSG00000020650"	"Bcap29"	chr12	-	31624114	31624250	31617074	31617180	31626725	31626876
441	"ENSMUSG00000020349"	"Ppp2ca"	chr11	+	52113119	52113329	52098680	52099150	52117986	52118160
442	"ENSMUSG00000020349"	"Ppp2ca"	chr11	+	52113119	52113329	52098680	52099150	52120932	52121051
444	"ENSMUSG00000059486"	"Kbtbd2"	chr6	-	56789218	56789700	56781800	56781966	56797458	56797736
445	"ENSMUSG00000059486"	"Kbtbd2"	chr6	-	56789218	56789700	56781800	56781966	56797482	56797813
461	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41612559	41612671	41528122	41528200	41612802	41613883
463	"ENSMUSG00000004393"	"Ddx56"	chr11	-	6261615	6261721	6259546	6259620	6262456	6262546
470	"ENSMUSG00000056738"	"A730036I17Rik"	chr2	+	129231808	129233785	129225720	129225895	129234944	129235604
472	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25464848	25464880	25461706	25463900	25471797	25472073
473	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25464848	25466437	25463328	25463900	25471797	25472073
475	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25465467	25465520	25464848	25464880	25471797	25472073
476	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25466316	25466437	25464848	25464880	25471797	25472073
478	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25471797	25472073	25464848	25466437	25476343	25476703
479	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25473797	25474052	25471375	25472073	25474519	25474804
482	"ENSMUSG00000006288"	"Ttc5"	chr14	-	50775290	50775382	50773276	50773333	50777261	50777412
483	"ENSMUSG00000006288"	"Ttc5"	chr14	-	50775290	50775450	50773276	50773333	50777261	50777412
489	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3436437	3436493	3433746	3433806	3437001	3437090
494	"ENSMUSG00000097572"	"Gm26797"	chr9	-	122307194	122307335	122304827	122304893	122307956	122307999
495	"ENSMUSG00000097572"	"Gm26797"	chr9	-	122307403	122307444	122304827	122304893	122307956	122307999
499	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109520467	109520642	109519584	109519993	109521600	109521766
510	"ENSMUSG00000026827"	"Gpd2"	chr2	+	57338846	57339011	57306931	57307095	57340063	57340208
512	"ENSMUSG00000069385"	"Gm10267"	chr18	-	44158303	44158341	44157226	44157339	44159242	44159325
513	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89288811	89288943	89288235	89288725	89289021	89289109
514	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89295132	89295312	89294402	89294504	89295394	89295576
515	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89295951	89296029	89295394	89295576	89299482	89299620
516	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89303809	89303959	89303472	89303541	89304684	89304797
518	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89308484	89308570	89308021	89308159	89315061	89315255
520	"ENSMUSG00000014856"	"Tmem208"	chr8	+	105328607	105328692	105328321	105328484	105328771	105329055
522	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98119392	98119470	98118181	98118255	98120790	98120906
523	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98126303	98126453	98125549	98125613	98126852	98126923
524	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98131418	98131518	98129721	98129833	98131601	98131707
527	"ENSMUSG00000027206"	"Cops2"	chr2	-	125836141	125836239	125834753	125834836	125839148	125839201
528	"ENSMUSG00000027206"	"Cops2"	chr2	-	125842621	125842711	125842432	125842510	125844809	125844935
529	"ENSMUSG00000027206"	"Cops2"	chr2	-	125842621	125842732	125842432	125842510	125844809	125844935
537	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55604019	55604382	55599895	55600192	55607196	55607422
538	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55604119	55604382	55600064	55600192	55607196	55607422
539	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55608341	55608425	55607196	55607422	55608697	55608802
542	"ENSMUSG00000109473"	"B930025P03Rik"	chr8	-	10876196	10876279	10874362	10874450	10879002	10879087
