ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
38	"ENSMUSG00000051705"	"Senp8"	chr9	-	59739939	59740032	59734452	59737868	59750577	59750638
39	"ENSMUSG00000051705"	"Senp8"	chr9	-	59739939	59740051	59737261	59737868	59750261	59750371
40	"ENSMUSG00000051705"	"Senp8"	chr9	-	59739939	59740051	59737261	59737868	59750577	59750622
41	"ENSMUSG00000051705"	"Senp8"	chr9	-	59750261	59750371	59734258	59737868	59750577	59750627
42	"ENSMUSG00000051705"	"Senp8"	chr9	-	59750261	59750371	59739939	59740032	59750577	59750627
43	"ENSMUSG00000051705"	"Senp8"	chr9	-	59750261	59750371	59739939	59740051	59750577	59750627
44	"ENSMUSG00000036882"	"Arhgap33"	chr7	-	30534102	30534185	30532934	30533032	30534925	30534997
45	"ENSMUSG00000036882"	"Arhgap33"	chr7	-	30534102	30534212	30532934	30533032	30534925	30535009
46	"ENSMUSG00000031451"	"Gas6"	chr8	-	13479006	13479129	13478251	13478374	13483673	13483736
47	"ENSMUSG00000079362"	"Gm43302"	chr5	-	105288926	105289054	105280454	105280564	105290836	105291026
48	"ENSMUSG00000079362"	"Gm43302"	chr5	-	105290836	105291026	105288926	105289054	105293625	105293695
49	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100809083	100809279	100806533	100806760	100811305	100811435
50	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100814595	100814766	100813682	100813971	100817008	100817085
51	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100824915	100825001	100821118	100821206	100826451	100826518
52	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100824915	100825001	100821118	100821206	100828899	100829022
53	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100826451	100826518	100821118	100821206	100828899	100829022
54	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100826451	100826518	100824915	100825001	100828899	100829022
55	"ENSMUSG00000021629"	"Slc30a5"	chr13	-	100828899	100829022	100821118	100821206	100833100	100833340
56	"ENSMUSG00000060275"	"Nrg2"	chr18	-	36027392	36027416	36024359	36024408	36031882	36031941
57	"ENSMUSG00000060275"	"Nrg2"	chr18	-	36031882	36031941	36024305	36024408	36032335	36032412
58	"ENSMUSG00000060275"	"Nrg2"	chr18	-	36031882	36031941	36024305	36024408	36038230	36038351
59	"ENSMUSG00000060275"	"Nrg2"	chr18	-	36032335	36032412	36024305	36024408	36038230	36038351
60	"ENSMUSG00000060275"	"Nrg2"	chr18	-	36032335	36032412	36031882	36031941	36038230	36038351
61	"ENSMUSG00000060275"	"Nrg2"	chr18	-	36045857	36045976	36038230	36038351	36052779	36052951
62	"ENSMUSG00000047714"	"Ppp1r2"	chr16	-	31258336	31258504	31251536	31254733	31260573	31260668
63	"ENSMUSG00000047714"	"Ppp1r2"	chr16	-	31265304	31265412	31261229	31261307	31274845	31274992
64	"ENSMUSG00000052934"	"Fbxo31"	chr8	-	121564637	121564724	121560385	121560462	121566274	121566346
65	"ENSMUSG00000052934"	"Fbxo31"	chr8	-	121566274	121566346	121560385	121560462	121578457	121578747
66	"ENSMUSG00000022247"	"Brix1"	chr15	-	10478892	10478943	10478668	10478770	10479072	10479146
67	"ENSMUSG00000022247"	"Brix1"	chr15	-	10485354	10485416	10483294	10483362	10485734	10485887
68	"ENSMUSG00000022247"	"Brix1"	chr15	-	10485354	10485416	10483294	10483406	10485734	10485887
69	"ENSMUSG00000099940"	"Gm29265"	chrY	+	64413186	64413370	64412271	64412457	64413897	64414386
70	"ENSMUSG00000018697"	"Aatf"	chr11	-	84511482	84511578	84510198	84510417	84512140	84512329
71	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518229	43518299	43514710	43516003	43518401	43518464
72	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518401	43518464	43514710	43516003	43519226	43519297
73	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518401	43518464	43518229	43518299	43518643	43518719
74	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518643	43518719	43518401	43518464	43519002	43519078
75	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43518643	43518719	43518401	43518464	43519226	43519297
76	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43519002	43519078	43518401	43518464	43519226	43519297
77	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43519002	43519078	43518643	43518719	43519226	43519297
78	"ENSMUSG00000028464"	"Tpm2"	chr4	-	43519388	43519506	43519226	43519297	43519610	43519669
79	"ENSMUSG00000049580"	"Tsku"	chr7	-	98353476	98353616	98350667	98353130	98359357	98359467
80	"ENSMUSG00000049580"	"Tsku"	chr7	-	98359357	98359467	98350667	98353130	98360020	98360079
81	"ENSMUSG00000049580"	"Tsku"	chr7	-	98359357	98359467	98350667	98353130	98361241	98361288
82	"ENSMUSG00000032352"	"Lrrc1"	chr9	-	77499233	77499351	77472151	77472230	77544464	77544850
83	"ENSMUSG00000040283"	"Btnl9"	chr11	-	49173452	49173473	49173211	49173238	49174825	49174858
84	"ENSMUSG00000040283"	"Btnl9"	chr11	-	49175753	49176056	49175567	49175696	49178714	49178996
85	"ENSMUSG00000040283"	"Btnl9"	chr11	-	49178714	49178996	49175567	49175696	49180540	49180888
86	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72304665	72304861	72303326	72303462	72306563	72306652
87	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72304665	72304861	72303326	72303462	72308606	72308924
88	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72306563	72306652	72303326	72303462	72308606	72308749
89	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72306563	72306652	72304665	72304861	72308606	72308749
90	"ENSMUSG00000040483"	"Xaf1"	chr11	+	72308606	72308924	72303326	72303462	72311955	72312081
91	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120711389	120711478	120710941	120711306	120711702	120711756
92	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120711389	120711501	120710941	120711306	120711702	120711983
93	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120711843	120711895	120711702	120711756	120713692	120713738
94	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120712439	120712539	120711843	120711895	120713692	120713732
95	"ENSMUSG00000025144"	"Cenpx"	chr11	-	120712439	120712712	120711843	120711895	120713692	120713732
96	"ENSMUSG00000066877"	"Nck2"	chr1	+	43553860	43554582	43533551	43533793	43569147	43570515
97	"ENSMUSG00000002372"	"Ranbp3"	chr17	+	56691744	56691882	56686005	56686061	56692520	56692721
98	"ENSMUSG00000002372"	"Ranbp3"	chr17	+	56692520	56692721	56686005	56686061	56696601	56696638
99	"ENSMUSG00000002372"	"Ranbp3"	chr17	+	56701022	56701088	56696717	56696789	56702762	56702890
100	"ENSMUSG00000002372"	"Ranbp3"	chr17	+	56701448	56701541	56701022	56701088	56702762	56702890
101	"ENSMUSG00000002372"	"Ranbp3"	chr17	+	56707162	56707238	56706861	56706965	56707850	56707953
102	"ENSMUSG00000033707"	"Lrrc24"	chr15	-	76718651	76718899	76718221	76718500	76719795	76719924
103	"ENSMUSG00000022838"	"Eaf2"	chr16	-	36810471	36810608	36808014	36808160	36874627	36874811
104	"ENSMUSG00000022838"	"Eaf2"	chr16	-	36824657	36824752	36810471	36810608	36874627	36874811
105	"ENSMUSG00000060112"	"Olfr60"	chr7	-	140346987	140347226	140343814	140346097	140361543	140361671
106	"ENSMUSG00000060112"	"Olfr60"	chr7	-	140346987	140347912	140343832	140346097	140361543	140361653
107	"ENSMUSG00000060112"	"Olfr60"	chr7	-	140347849	140347912	140346987	140347226	140361543	140361653
108	"ENSMUSG00000109354"	"Olfr706"	chr7	-	106886450	106886837	106882588	106884829	106887464	106887559
109	"ENSMUSG00000013367"	"Iglon5"	chr7	-	43476831	43476966	43476538	43476659	43478113	43478233
110	"ENSMUSG00000044647"	"Csrnp3"	chr2	+	65860530	65860692	65845766	65845884	65877964	65878052
111	"ENSMUSG00000044647"	"Csrnp3"	chr2	+	66002302	66002562	65948948	65949129	66019439	66019736
112	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144893584	144893709	144893136	144893375	144918650	144918794
113	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144919229	144919504	144918650	144918794	144919840	144919972
114	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144919384	144919504	144918650	144918794	144919840	144919898
115	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144919840	144920079	144919229	144919504	144923905	144924031
116	"ENSMUSG00000066026"	"Dhrs3"	chr4	+	144923905	144924031	144919840	144920079	144927134	144927639
117	"ENSMUSG00000021670"	"Hmgcr"	chr13	-	96651855	96652014	96651009	96651164	96652095	96652236
118	"ENSMUSG00000021670"	"Hmgcr"	chr13	-	96655853	96656012	96655549	96655707	96656562	96656757
119	"ENSMUSG00000107948"	"AA545190"	chr6	-	10977859	10977906	10973496	10973633	10979458	10979638
120	"ENSMUSG00000020196"	"Cabin1"	chr10	-	75646874	75647101	75646111	75646687	75648056	75648221
121	"ENSMUSG00000020196"	"Cabin1"	chr10	-	75729025	75729135	75726857	75727019	75732399	75732411
122	"ENSMUSG00000057841"	"Rpl32"	chr6	-	115806985	115807167	115805504	115805688	115807801	115807902
123	"ENSMUSG00000048416"	"Mlf1"	chr3	+	67390977	67391022	67384550	67384698	67392839	67392975
124	"ENSMUSG00000048416"	"Mlf1"	chr3	+	67390977	67391022	67384550	67384698	67392891	67392975
125	"ENSMUSG00000048416"	"Mlf1"	chr3	+	67392839	67392975	67384550	67384698	67393934	67394063
126	"ENSMUSG00000048416"	"Mlf1"	chr3	+	67392891	67392975	67384550	67384698	67393934	67394063
127	"ENSMUSG00000035305"	"Ror1"	chr4	+	100302879	100302951	100095790	100096309	100333610	100333898
128	"ENSMUSG00000042396"	"Rbm7"	chr9	-	48490847	48490938	48488700	48489988	48493406	48493494
129	"ENSMUSG00000042396"	"Rbm7"	chr9	-	48494282	48494387	48494018	48494181	48495154	48495294
130	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38369483	38369592	38362208	38363147	38373818	38374194
131	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38373818	38374236	38369483	38369592	38377654	38378216
132	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38373818	38374377	38369425	38369592	38377654	38377763
133	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	139997971	139998100	139996781	139996945	139998768	139998912
134	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	140029826	140029986	140007886	140008094	140031010	140031187
135	"ENSMUSG00000095948"	"Gm21708"	chrY	-	3407565	3407716	3406958	3407071	3410095	3410148
136	"ENSMUSG00000037098"	"Rab11fip3"	chr17	-	26011996	26012131	26008854	26008890	26013773	26013917
137	"ENSMUSG00000037098"	"Rab11fip3"	chr17	-	26024374	26024466	26015943	26016155	26036588	26036682
138	"ENSMUSG00000040345"	"Arhgap9"	chr10	+	127324344	127324459	127323706	127323830	127325118	127325199
139	"ENSMUSG00000079334"	"Naa80"	chr9	+	107579099	107579385	107578886	107578970	107582816	107583519
140	"ENSMUSG00000079334"	"Naa80"	chr9	+	107579099	107580935	107578886	107578970	107582816	107583519
141	"ENSMUSG00000079334"	"Naa80"	chr9	+	107580456	107580935	107579099	107579385	107582816	107583519
142	"ENSMUSG00000002416"	"Ndufb2"	chr6	+	39598265	39598361	39596450	39596595	39599391	39599422
143	"ENSMUSG00000002416"	"Ndufb2"	chr6	+	39598265	39598365	39596450	39596595	39599391	39599471
144	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64742954	64743098	64739674	64740974	64749694	64749823
145	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64749031	64749172	64739847	64743098	64749694	64749823
146	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64749694	64749823	64749031	64749172	64751728	64751830
147	"ENSMUSG00000031605"	"Klhl2"	chr8	-	64798360	64798459	64779697	64779860	64811679	64811801
148	"ENSMUSG00000097797"	"Gm26901"	chr1	-	7380385	7380491	7375887	7376007	7382026	7382082
149	"ENSMUSG00000097797"	"Gm26901"	chr1	-	7383643	7383840	7382026	7382082	7397717	7397869
150	"ENSMUSG00000033209"	"Ttc28"	chr5	+	110892831	110893110	110879802	110879988	111085021	111085169
151	"ENSMUSG00000033209"	"Ttc28"	chr5	+	111177619	111177712	111101969	111102100	111182923	111183431
152	"ENSMUSG00000033209"	"Ttc28"	chr5	+	111281879	111281903	111280674	111280751	111282770	111282900
153	"ENSMUSG00000059743"	"Fdps"	chr3	-	89095353	89095476	89095013	89095102	89095598	89095679
154	"ENSMUSG00000059743"	"Fdps"	chr3	-	89100920	89101136	89100668	89100831	89101861	89101888
155	"ENSMUSG00000091475"	"2810468N07Rik"	chr17	+	25571331	25571653	25570828	25571101	25573985	25574532
156	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124883355	124883598	124880128	124880352	124884964	124885044
157	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124886852	124886946	124886682	124886779	124887757	124887819
158	"ENSMUSG00000024084"	"Qpct"	chr17	+	79063927	79064074	79051905	79052388	79070672	79070951
159	"ENSMUSG00000018166"	"Erbb3"	chr10	-	128583116	128583258	128581989	128582103	128583365	128583484
160	"ENSMUSG00000036879"	"Phkb"	chr8	+	85843003	85843112	85841001	85841103	85875633	85875723
161	"ENSMUSG00000036879"	"Phkb"	chr8	+	85843020	85843112	85840958	85841103	85875633	85875723
162	"ENSMUSG00000036879"	"Phkb"	chr8	+	85848673	85848731	85843050	85843112	85875633	85875723
163	"ENSMUSG00000036879"	"Phkb"	chr8	+	85896668	85896757	85896429	85896537	85901876	85901957
164	"ENSMUSG00000036879"	"Phkb"	chr8	+	86021384	86021446	86019035	86019126	86021542	86021705
165	"ENSMUSG00000036879"	"Phkb"	chr8	+	86049689	86049819	86043709	86043844	86056447	86056555
166	"ENSMUSG00000023143"	"Nagpa"	chr16	-	5197554	5197618	5195386	5195971	5197711	5197765
167	"ENSMUSG00000023143"	"Nagpa"	chr16	-	5199615	5199744	5198730	5198936	5199942	5200051
168	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100589678	100589778	100584981	100585055	100589897	100589989
169	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100591411	100591565	100590886	100591051	100596165	100596240
170	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100592854	100592973	100591411	100591565	100596165	100596240
171	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100595960	100596002	100592854	100592973	100596165	100596240
172	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100598614	100598728	100596165	100596240	100599184	100599309
173	"ENSMUSG00000028441"	"1110017D15Rik"	chr4	-	41507093	41507328	41505567	41505654	41507520	41507593
174	"ENSMUSG00000028441"	"1110017D15Rik"	chr4	-	41507098	41507269	41505567	41505654	41507520	41507754
175	"ENSMUSG00000028441"	"1110017D15Rik"	chr4	-	41507098	41507328	41505567	41505654	41507520	41507593
176	"ENSMUSG00000074378"	"Bsph1"	chr7	+	13470298	13470328	13458254	13458275	13472135	13472267
177	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50143718	50143784	50110240	50110464	50145773	50145892
178	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50143718	50143784	50110382	50110454	50145773	50145892
179	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50145773	50145892	50110277	50110464	50158681	50158834
180	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50145773	50145892	50110382	50110454	50158681	50158834
181	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50151938	50152023	50145773	50145892	50158681	50158834
182	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50158681	50158834	50110240	50110464	50162585	50162735
183	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50176876	50176918	50163421	50163649	50178388	50178520
184	"ENSMUSG00000038388"	"Mpp6"	chr6	+	50196513	50196642	50194415	50194728	50198153	50198327
185	"ENSMUSG00000021277"	"Traf3"	chr12	+	111166998	111167107	111166485	111166602	111219810	111219921
186	"ENSMUSG00000021277"	"Traf3"	chr12	+	111219810	111219921	111166462	111166602	111237561	111237820
187	"ENSMUSG00000021277"	"Traf3"	chr12	+	111251129	111251204	111248482	111248646	111252663	111252756
188	"ENSMUSG00000024556"	"Me2"	chr18	-	73801728	73801862	73797661	73797978	73805051	73805169
189	"ENSMUSG00000065999"	"Zfp985"	chr4	+	147562441	147562521	147553338	147553426	147577071	147577129
190	"ENSMUSG00000065999"	"Zfp985"	chr4	+	147562914	147562958	147562441	147562521	147577071	147577129
191	"ENSMUSG00000030795"	"Fus"	chr7	+	127969716	127969871	127969561	127969586	127971837	127971982
192	"ENSMUSG00000030795"	"Fus"	chr7	+	127974399	127974434	127972553	127972770	127975887	127975920
193	"ENSMUSG00000030795"	"Fus"	chr7	+	127981410	127981555	127981190	127981291	127981790	127982029
194	"ENSMUSG00000022617"	"Chkb"	chr15	-	89428410	89428544	89428133	89428229	89428713	89428827
195	"ENSMUSG00000022617"	"Chkb"	chr15	-	89428410	89428578	89428133	89428229	89428713	89428827
196	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96798883	96798995	96797400	96797453	96811049	96811137
197	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96811049	96811137	96797400	96797453	96812841	96812936
198	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96812841	96812936	96797400	96797453	96816340	96816395
199	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96834774	96834833	96830082	96830488	96845500	96845682
200	"ENSMUSG00000029484"	"Anxa3"	chr5	+	96838292	96838415	96834774	96834833	96845500	96845682
201	"ENSMUSG00000056342"	"Usp34"	chr11	+	23333438	23333859	23320660	23320748	23343319	23343370
202	"ENSMUSG00000056342"	"Usp34"	chr11	+	23362576	23362612	23361586	23361716	23363057	23363188
203	"ENSMUSG00000056342"	"Usp34"	chr11	+	23420039	23420144	23418978	23419131	23421097	23421153
204	"ENSMUSG00000056342"	"Usp34"	chr11	+	23421097	23421153	23420039	23420144	23421245	23421366
205	"ENSMUSG00000056342"	"Usp34"	chr11	+	23473169	23473294	23472949	23473054	23484101	23484181
206	"ENSMUSG00000056342"	"Usp34"	chr11	+	23474265	23474389	23473169	23473294	23484101	23484181
207	"ENSMUSG00000056342"	"Usp34"	chr11	+	23486817	23486958	23484101	23484181	23487078	23487222
208	"ENSMUSG00000033938"	"Ndufb7"	chr8	+	83570829	83570998	83566670	83566930	83571432	83571626
209	"ENSMUSG00000027843"	"Ptpn22"	chr3	+	103890255	103890283	103888621	103888856	103902113	103902191
210	"ENSMUSG00000027843"	"Ptpn22"	chr3	+	103909380	103909458	103905155	103905186	103911975	103912244
211	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119341824	119341918	119341293	119341685	119342722	119342752
212	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119344465	119344508	119344172	119344252	119346469	119346568
213	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119346469	119346568	119344465	119344508	119347729	119347783
214	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119348355	119348421	119347729	119347810	119348580	119348771
215	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119348920	119349100	119348580	119348771	119349353	119349409
216	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119349353	119349409	119348920	119349100	119349491	119349526
217	"ENSMUSG00000027665"	"Pik3ca"	chr3	+	32443578	32443731	32442725	32442831	32443814	32443949
218	"ENSMUSG00000027665"	"Pik3ca"	chr3	+	32456092	32456171	32454378	32454500	32459861	32460032
219	"ENSMUSG00000027665"	"Pik3ca"	chr3	+	32461479	32461597	32459861	32460032	32461696	32461848
220	"ENSMUSG00000048647"	"Exd1"	chr2	-	119546788	119546882	119541358	119541544	119547006	119547627
221	"ENSMUSG00000050912"	"Tmem123"	chr9	+	7785210	7785326	7768289	7768340	7790841	7791108
222	"ENSMUSG00000050912"	"Tmem123"	chr9	+	7789299	7789385	7768289	7768340	7790841	7791048
223	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98099982	98100109	98098419	98098494	98101700	98101796
224	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98109493	98109562	98101700	98101796	98110934	98111029
225	"ENSMUSG00000020883"	"Fbxl20"	chr11	-	98115392	98115447	98113220	98113295	98128314	98128376
226	"ENSMUSG00000019539"	"Rcn3"	chr7	-	45083565	45083765	45082912	45083363	45084903	45084964
227	"ENSMUSG00000019539"	"Rcn3"	chr7	-	45083668	45083765	45083019	45083363	45084903	45084964
228	"ENSMUSG00000071072"	"Ptges3"	chr10	+	128072067	128072157	128070133	128070232	128074221	128074284
229	"ENSMUSG00000021113"	"Snapc1"	chr12	+	73967346	73967437	73964480	73964746	73967907	73967999
230	"ENSMUSG00000021113"	"Snapc1"	chr12	+	73969526	73969631	73968238	73968379	73970180	73970339
231	"ENSMUSG00000021113"	"Snapc1"	chr12	+	73975010	73975161	73972536	73972599	73982477	73982579
232	"ENSMUSG00000020486"	"Sept4"	chr11	+	87570298	87570306	87568913	87568958	87583317	87583614
233	"ENSMUSG00000020486"	"Sept4"	chr11	+	87578909	87579028	87578483	87578537	87583317	87583614
234	"ENSMUSG00000020486"	"Sept4"	chr11	+	87583317	87583614	87578400	87578537	87583920	87584014
235	"ENSMUSG00000020486"	"Sept4"	chr11	+	87583317	87583614	87578909	87579028	87583920	87584014
236	"ENSMUSG00000020486"	"Sept4"	chr11	+	87583317	87583614	87581040	87581225	87583920	87584014
237	"ENSMUSG00000020486"	"Sept4"	chr11	+	87588967	87589085	87588717	87588852	87589174	87589274
238	"ENSMUSG00000036955"	"Kif1bp"	chr10	-	62559733	62559883	62538625	62540056	62563235	62563351
239	"ENSMUSG00000036955"	"Kif1bp"	chr10	-	62563235	62563351	62558469	62559883	62566036	62566121
240	"ENSMUSG00000036955"	"Kif1bp"	chr10	-	62563235	62563508	62558542	62559883	62566036	62566121
241	"ENSMUSG00000034009"	"Rxfp1"	chr3	-	79682440	79682546	79678675	79678747	79686799	79686898
242	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40569032	40569177	40568321	40568395	40570467	40570592
243	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40579861	40580076	40577771	40577921	40588309	40588382
244	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40585489	40585605	40579861	40580076	40588309	40588410
245	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40586126	40586192	40585489	40585605	40588309	40588369
246	"ENSMUSG00000042079"	"Hnrnpf"	chr6	+	117907148	117907208	117906789	117906839	117917469	117917598
247	"ENSMUSG00000042079"	"Hnrnpf"	chr6	+	117919098	117919159	117917293	117917598	117923707	117923798
248	"ENSMUSG00000042079"	"Hnrnpf"	chr6	+	117919290	117919365	117919098	117919159	117923707	117923967
249	"ENSMUSG00000048490"	"Nrip1"	chr16	-	76330745	76330864	76287399	76295015	76352471	76352546
250	"ENSMUSG00000048490"	"Nrip1"	chr16	-	76352471	76352549	76294726	76295015	76372871	76373040
251	"ENSMUSG00000038914"	"Dido1"	chr2	-	180672282	180672418	180671391	180671914	180673230	180673335
252	"ENSMUSG00000038914"	"Dido1"	chr2	-	180674690	180674850	180673474	180673591	180674967	180675427
253	"ENSMUSG00000038914"	"Dido1"	chr2	-	180690521	180690633	180688823	180689655	180691863	180692048
254	"ENSMUSG00000002020"	"Ltbp2"	chr12	-	84792956	84793082	84791821	84791944	84793618	84793744
255	"ENSMUSG00000002020"	"Ltbp2"	chr12	-	84803786	84803915	84799371	84799491	84804356	84804485
