ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
95	"ENSMUSG00000037669"	"Ldah"	chr12	+	8268363	8268598	8275807	8275890	8238442	8238615	8283899	8285759
96	"ENSMUSG00000028416"	"Bag1"	chr4	-	40937131	40937194	40939076	40939184	40936397	40936676	40941524	40941638
97	"ENSMUSG00000028416"	"Bag1"	chr4	-	40939076	40939184	40941524	40941638	40937131	40937194	40943624	40943707
98	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34543972	34544417	34552176	34552322	34542426	34542607	34566856	34566893
102	"ENSMUSG00000026489"	"Coq8a"	chr1	-	180174250	180174325	180178576	180178643	180171563	180171686	180178882	180179284
104	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692153	33709744	33709972
105	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692203	33709744	33709972
106	"ENSMUSG00000071347"	"C1qtnf9"	chr14	+	60772275	60772462	60777024	60777087	60768133	60768168	60779251	60780869
109	"ENSMUSG00000029804"	"Herc3"	chr6	+	58868641	58868766	58874210	58874400	58862972	58863049	58876488	58876652
110	"ENSMUSG00000053617"	"Sh3pxd2a"	chr19	-	47314034	47314166	47320275	47320320	47286604	47286718	47343439	47343468
114	"ENSMUSG00000038206"	"Fbxo8"	chr8	+	56569283	56569410	56588006	56588125	56564557	56564894	56590057	56590254
115	"ENSMUSG00000038696"	"Mapkap1"	chr2	+	34597422	34597560	34619844	34619942	34581191	34581332	34623422	34623475
117	"ENSMUSG00000022032"	"Scara5"	chr14	+	65689767	65689896	65730520	65731195	65670556	65670674	65738423	65738504
118	"ENSMUSG00000029207"	"Apbb2"	chr5	-	66462097	66462166	66492057	66492172	66451467	66452283	66543461	66543617
119	"ENSMUSG00000057113"	"Npm1"	chr11	-	33156002	33156104	33156663	33156747	33153985	33154060	33156990	33157048
121	"ENSMUSG00000022237"	"Ankrd33b"	chr15	-	31304991	31305132	31325085	31325215	31291477	31297984	31367038	31367726
122	"ENSMUSG00000021234"	"Fam161b"	chr12	-	84348276	84348376	84348605	84348770	84345316	84346935	84353799	84353927
123	"ENSMUSG00000022265"	"Ank"	chr15	+	27562723	27562894	27564901	27565036	27557163	27557247	27567514	27567607
124	"ENSMUSG00000022265"	"Ank"	chr15	+	27564901	27565036	27567514	27567607	27562723	27562894	27571558	27571654
125	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56594461	56594536	56606118	56606193	56592603	56592681	56611042	56611084
126	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56594461	56594536	56606118	56606193	56592603	56592681	56642488	56642560
127	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56604034	56604109	56642488	56642560	56602768	56602831	56647024	56647099
130	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56606118	56606193	56642488	56642560	56604624	56604699	56647024	56647099
131	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56611042	56611084	56647024	56647099	56606118	56606193	56650710	56650770
132	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56614689	56614752	56615564	56615612	56613672	56613720	56617374	56617434
133	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56626666	56626747	56627559	56627673	56624502	56624562	56629095	56629155
134	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56626666	56626747	56629095	56629155	56624502	56624562	56629855	56629939
135	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56627559	56627673	56629095	56629155	56624502	56624562	56629855	56629939
136	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56627559	56627673	56629095	56629155	56626666	56626747	56629855	56629939
137	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56637067	56637124	56642488	56642560	56634458	56634539	56647024	56647099
139	"ENSMUSG00000061232"	"H2-K1"	chr17	-	33996615	33996654	33996826	33996859	33996016	33996476	33997037	33997157
141	"ENSMUSG00000029767"	"Calu"	chr6	+	29361559	29361753	29366039	29366206	29356470	29356697	29366916	29366977
144	"ENSMUSG00000028692"	"Akr1a1"	chr4	-	116640990	116641142	116641857	116641977	116639809	116640005	116645503	116645593
145	"ENSMUSG00000028692"	"Akr1a1"	chr4	-	116641857	116641977	116645503	116645593	116640990	116641142	116651338	116651396
147	"ENSMUSG00000027288"	"Zfp106"	chr2	-	120513616	120513688	120514142	120514262	120512702	120512774	120515441	120515504
148	"ENSMUSG00000030996"	"Art1"	chr7	+	102106666	102107432	102108726	102108768	102106259	102106365	102110694	102111106
149	"ENSMUSG00000030996"	"Art1"	chr7	+	102107338	102107432	102108726	102108768	102106259	102106365	102110694	102111106
150	"ENSMUSG00000022771"	"Ppil2"	chr16	-	17093010	17093086	17094882	17095043	17091855	17091889	17096004	17096080
151	"ENSMUSG00000035248"	"Tut7"	chr13	-	59778751	59778815	59779136	59779201	59772633	59772859	59782017	59782343
152	"ENSMUSG00000035248"	"Tut7"	chr13	-	59811514	59811566	59814865	59814954	59810570	59810640	59815545	59815723
153	"ENSMUSG00000029781"	"Fkbp9"	chr6	+	56860655	56860801	56873366	56873512	56856232	56856422	56875668	56875832
156	"ENSMUSG00000029769"	"Ccdc136"	chr6	+	29412363	29412534	29412901	29413087	29411247	29411385	29414785	29414980
160	"ENSMUSG00000030970"	"Ctbp2"	chr7	-	133081756	133081860	133123140	133123356	133025712	133025872	133123657	133123770
161	"ENSMUSG00000026240"	"Cops7b"	chr1	+	86589163	86589341	86592290	86592366	86582903	86583096	86596750	86596839
162	"ENSMUSG00000026240"	"Cops7b"	chr1	+	86592290	86592366	86596750	86596839	86582903	86583096	86599002	86599205
166	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38297499	38297575	38313211	38313384	38296677	38296798	38314672	38314803
168	"ENSMUSG00000020361"	"Hspa4"	chr11	-	53262879	53262999	53265033	53265141	53262263	53262425	53265923	53266049
174	"ENSMUSG00000040112"	"Mrps35"	chr6	+	147055851	147055991	147060141	147060251	147048133	147048301	147061422	147061492
175	"ENSMUSG00000035139"	"Secisbp2"	chr13	+	51652606	51652755	51655098	51655240	51651696	51651820	51656880	51657110
181	"ENSMUSG00000098789"	"Jmjd7"	chr2	+	120030815	120030872	120031574	120031651	120030288	120030542	120031840	120032000
182	"ENSMUSG00000098789"	"Jmjd7"	chr2	+	120031306	120031402	120031574	120031651	120030815	120030872	120031840	120032000
183	"ENSMUSG00000042121"	"Ssh1"	chr5	-	113966708	113966773	113970370	113970474	113966179	113966301	113989645	113989686
185	"ENSMUSG00000034832"	"Tet3"	chr6	-	83441216	83441273	83454749	83455480	83402666	83404824	83456288	83456392
186	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99078708	99078850	99078932	99079038	99076525	99076800	99083643	99083675
187	"ENSMUSG00000100410"	"2310020H05Rik"	chr13	-	99078932	99079038	99083643	99083675	99078708	99078850	99083827	99083924
188	"ENSMUSG00000024135"	"Srbd1"	chr17	-	86102842	86103000	86109226	86109334	86099204	86099295	86115192	86115296
189	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5976764	5976893	5977811	5977940	5972812	5972888	5979672	5979721
191	"ENSMUSG00000033257"	"Ttll4"	chr1	+	74672843	74673010	74678897	74678931	74661749	74661889	74680353	74680463
194	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20674227	20674314	20675343	20675520	20672822	20672876	20675729	20675829
196	"ENSMUSG00000045128"	"Rpl18a"	chr8	-	70895915	70896045	70896132	70896312	70895378	70895709	70897358	70897396
197	"ENSMUSG00000045128"	"Rpl18a"	chr8	-	70895915	70896045	70896132	70896180	70895599	70895709	70897358	70897399
199	"ENSMUSG00000031696"	"Vps35"	chr8	-	85264143	85264323	85270692	85270815	85263310	85263550	85273471	85273627
200	"ENSMUSG00000063801"	"Ap3s2"	chr7	-	79882465	79882573	79909834	79909906	79875324	79880612	79915146	79915258
201	"ENSMUSG00000026222"	"Sp100"	chr1	+	85670001	85670082	85673624	85673771	85666913	85667003	85675194	85675266
204	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185263630	185263859	185266900	185267014	185262678	185262839	185267172	185267279
205	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185263630	185263859	185266900	185267074	185262678	185262839	185267172	185267279
207	"ENSMUSG00000032998"	"Foxj3"	chr4	+	119585749	119585824	119602408	119602492	119573475	119573800	119616507	119616636
209	"ENSMUSG00000034295"	"Fhod3"	chr18	+	25028064	25028169	25056259	25056394	25022621	25022978	25060325	25060376
210	"ENSMUSG00000000708"	"Kat2b"	chr17	+	53644613	53644736	53648746	53648883	53641192	53641299	53653021	53653230
211	"ENSMUSG00000024908"	"Ppp6r3"	chr19	-	3459360	3459480	3464544	3464695	3454927	3457051	3466492	3466599
212	"ENSMUSG00000024908"	"Ppp6r3"	chr19	-	3507241	3507355	3511928	3512041	3496521	3496651	3514653	3514719
213	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	107009678	107009768	107028192	107028252	106915644	106915729	107030861	107030928
216	"ENSMUSG00000026189"	"Pecr"	chr1	-	72274885	72274967	72276165	72276331	72270276	72270373	72277286	72277420
220	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54559197	54559324	54561692	54561871	54556193	54556651	54565181	54565291
221	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54559197	54559324	54561692	54561871	54556367	54556651	54564514	54564621
222	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54559197	54559324	54564514	54564621	54556367	54556651	54565181	54565338
223	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54559197	54559324	54561692	54561871	54556526	54556651	54564184	54564272
224	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54561692	54561871	54564184	54564272	54559197	54559324	54564514	54564621
228	"ENSMUSG00000029675"	"Eln"	chr5	-	134705287	134705317	134705740	134705785	134704529	134704580	134706364	134706415
229	"ENSMUSG00000029675"	"Eln"	chr5	-	134722463	134722505	134724918	134724990	134722034	134722079	134725768	134725798
230	"ENSMUSG00000029675"	"Eln"	chr5	-	134724918	134724990	134725768	134725798	134722463	134722505	134726467	134726539
232	"ENSMUSG00000028834"	"Trim63"	chr4	+	134319631	134319800	134321182	134321278	134316386	134316559	134323003	134323237
237	"ENSMUSG00000028826"	"Maco1"	chr4	-	134828006	134828508	134830548	134830727	134812539	134812698	134833197	134833321
239	"ENSMUSG00000036833"	"Pnpla7"	chr2	+	25029506	25029656	25038836	25038900	25021941	25022011	25039602	25039771
246	"ENSMUSG00000048537"	"Phldb1"	chr9	-	44699555	44699696	44700945	44701086	44699346	44699449	44701502	44701670
247	"ENSMUSG00000048537"	"Phldb1"	chr9	-	44699555	44699696	44700945	44701086	44699346	44699449	44703802	44703892
248	"ENSMUSG00000048537"	"Phldb1"	chr9	-	44700945	44701086	44701502	44701670	44699555	44699696	44703802	44703892
249	"ENSMUSG00000052139"	"Babam2"	chr5	+	31702030	31702103	31730966	31731043	31698049	31698077	31785577	31785672
250	"ENSMUSG00000052139"	"Babam2"	chr5	+	31820477	31820672	31831084	31831159	31785577	31785672	31901054	31901164
251	"ENSMUSG00000052139"	"Babam2"	chr5	+	31901054	31901164	32001360	32001460	31831084	31831159	32004709	32004780
252	"ENSMUSG00000039159"	"Ube2h"	chr6	-	30241371	30241424	30242537	30242577	30221667	30221796	30260928	30261003
253	"ENSMUSG00000027668"	"Mfn1"	chr3	+	32569487	32569684	32574233	32574368	32568256	32568409	32577062	32577353
255	"ENSMUSG00000057110"	"Cntrl"	chr2	+	35160520	35160661	35160790	35160917	35160247	35160378	35161928	35162093
256	"ENSMUSG00000026457"	"Adipor1"	chr1	+	134428081	134428269	134431056	134431250	134425908	134426095	134431529	134433348
258	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30187186	30187307	30187688	30187817	30186832	30186909	30188052	30188139
260	"ENSMUSG00000042105"	"Inpp5f"	chr7	+	128690626	128690698	128691751	128691825	128685085	128685284	128692253	128692382
261	"ENSMUSG00000035236"	"Scai"	chr2	-	39102320	39102399	39103202	39103304	39099375	39099475	39103663	39103765
262	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433132	24433260	24436177	24436324	24426703	24426939	24437219	24437341
263	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433141	24433260	24436177	24436324	24426852	24426939	24437219	24437341
275	"ENSMUSG00000053279"	"Aldh1a1"	chr19	+	20553098	20553200	20601997	20602077	20493394	20493524	20610912	20611017
277	"ENSMUSG00000022186"	"Oxct1"	chr15	+	4128833	4128923	4142791	4142872	4101803	4101879	4153727	4153963
280	"ENSMUSG00000032534"	"Cep63"	chr9	-	102607325	102607439	102613294	102613417	102602841	102603075	102615274	102615370
281	"ENSMUSG00000032534"	"Cep63"	chr9	-	102615274	102615370	102618810	102618988	102607325	102607439	102619691	102619760
282	"ENSMUSG00000032534"	"Cep63"	chr9	-	102621695	102621728	102623555	102623593	102619691	102619760	102625903	102625981
283	"ENSMUSG00000003421"	"Nosip"	chr7	+	45076309	45076428	45076551	45076739	45076068	45076228	45076820	45076929
284	"ENSMUSG00000021140"	"Pcnx"	chr12	+	81928241	81928374	81933530	81933715	81917664	81919380	81946930	81947021
285	"ENSMUSG00000035297"	"Cops4"	chr5	+	100541536	100541652	100543838	100543923	100537297	100537468	100547303	100547780
286	"ENSMUSG00000063273"	"Naa15"	chr3	+	51465593	51465692	51470085	51470229	51463263	51463372	51471484	51471570
287	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135122069	135122114	135123649	135123851	135121735	135121825	135123936	135124017
288	"ENSMUSG00000037876"	"Jmjd1c"	chr10	+	67157906	67158071	67189735	67189849	67096491	67096718	67215269	67215375
290	"ENSMUSG00000037960"	"Card19"	chr13	-	49203928	49203988	49205191	49205345	49203717	49203789	49208003	49208146
291	"ENSMUSG00000032405"	"Pias1"	chr9	-	62902758	62902832	62912749	62912855	62895830	62895991	62919350	62919485
292	"ENSMUSG00000047454"	"Gphn"	chr12	+	78492037	78492310	78504616	78504751	78481298	78481365	78562855	78562898
293	"ENSMUSG00000047454"	"Gphn"	chr12	+	78522897	78522954	78532656	78532698	78504616	78504751	78562855	78562898
294	"ENSMUSG00000047454"	"Gphn"	chr12	+	78669823	78669888	78680290	78680394	78664490	78664564	78682717	78682814
295	"ENSMUSG00000047454"	"Gphn"	chr12	+	78680290	78680394	78682717	78682814	78669823	78669888	78683777	78684767
296	"ENSMUSG00000085653"	"Gm15179"	chr1	-	75369739	75369948	75373380	75373496	75368211	75368431	75374886	75375012
299	"ENSMUSG00000022095"	"Fam160b2"	chr14	-	70590339	70590444	70591574	70591747	70590128	70590251	70593968	70594047
300	"ENSMUSG00000054452"	"Tle5"	chr10	+	81564672	81564717	81564847	81564910	81564094	81564158	81565291	81565366
301	"ENSMUSG00000005656"	"Snx6"	chr12	-	54757035	54757075	54760398	54760474	54754289	54754376	54763619	54763725
303	"ENSMUSG00000004567"	"Mcoln1"	chr8	+	3507148	3507316	3511687	3511810	3505737	3505943	3512649	3512865
305	"ENSMUSG00000039824"	"Myl6b"	chr10	-	128494589	128494667	128495053	128495227	128494156	128494483	128496252	128496396
306	"ENSMUSG00000039824"	"Myl6b"	chr10	-	128495053	128495227	128496252	128496396	128494589	128494667	128496613	128496641
308	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9100105	9100202	9102982	9103038	9098808	9098874	9103325	9103379
309	"ENSMUSG00000040760"	"Appl1"	chr14	-	26960950	26961038	26962805	26962877	26959424	26959466	26963646	26963706
310	"ENSMUSG00000038290"	"Smg6"	chr11	+	74946006	74946219	74981851	74981913	74945521	74945632	74990069	74990215
311	"ENSMUSG00000034858"	"Fam214a"	chr9	+	75012940	75013054	75015843	75015923	75008650	75010466	75017037	75017146
312	"ENSMUSG00000034858"	"Fam214a"	chr9	+	75023584	75023653	75025650	75025847	75018996	75019155	75031514	75032085
313	"ENSMUSG00000040481"	"Bptf"	chr11	-	107086711	107086897	107095001	107095190	107082512	107082700	107095715	107095925
315	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141147080	141147148	141151649	141151784	141135308	141135410	141152191	141152242
316	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
317	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524160	143524280	143524693	143524716	143521400	143521430	143527165	143527311
318	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143521400	143521430	143529417	143529557
319	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143524160	143524280	143529417	143529557
320	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143527165	143527311	143529417	143529557	143521400	143521430	143532308	143532380
321	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143527165	143527311	143532308	143532380	143521400	143521430	143534285	143534417
322	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143527165	143527311	143529417	143529557	143524693	143524716	143532308	143532380
324	"ENSMUSG00000042167"	"Tent2"	chr13	-	93168390	93168467	93171822	93171892	93167925	93168054	93174639	93174706
325	"ENSMUSG00000028763"	"Hspg2"	chr4	+	137524354	137524456	137524935	137525142	137523851	137523890	137526337	137526421
326	"ENSMUSG00000029407"	"Uso1"	chr5	+	92195347	92195434	92198335	92198434	92194011	92194175	92199816	92199924
327	"ENSMUSG00000003037"	"Rab8a"	chr8	+	72175839	72175929	72176322	72176388	72174525	72174603	72177619	72177670
331	"ENSMUSG00000030990"	"Pgap2"	chr7	+	102226270	102226445	102236093	102236346	102223378	102223490	102236447	102236542
333	"ENSMUSG00000030424"	"Zfp939"	chr7	+	39467341	39467434	39471396	39471506	39459815	39459942	39472861	39474772
334	"ENSMUSG00000026942"	"Traf2"	chr2	-	25536675	25536774	25538865	25539084	25530286	25530448	25546861	25546940
335	"ENSMUSG00000051890"	"Klhdc1"	chr12	+	69256174	69256258	69258022	69258106	69253691	69253770	69258568	69258627
336	"ENSMUSG00000029059"	"Prxl2b"	chr4	-	154897348	154897424	154897505	154897569	154897039	154897158	154898127	154898179
338	"ENSMUSG00000029128"	"Rab28"	chr5	-	41687720	41687850	41698389	41698478	41635805	41635909	41703437	41703534
341	"ENSMUSG00000041815"	"Poldip3"	chr15	-	83135293	83135389	83137467	83137554	83133146	83133326	83138131	83138522
344	"ENSMUSG00000031820"	"Babam1"	chr8	+	71399525	71399646	71402745	71402875	71398391	71398450	71402975	71403062
347	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4508473	4508583	4504569	4504800	4509010	4509124
348	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507382	4507423	4508473	4508625	4504783	4504800	4509010	4509124
349	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508583	4504569	4504800	4509010	4509124
350	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4507521	4507612	4508473	4508625	4504783	4504800	4509010	4509124
351	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4510316	4510380	4513580	4513613	4509557	4509635	4513810	4513837
352	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512280	4513580	4513613	4510316	4510380	4513810	4513837
353	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512280	4513810	4513837	4510316	4510380	4514212	4514226
354	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512283	4513580	4513613	4510316	4510380	4513810	4513837
355	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4512264	4512286	4513580	4513613	4510316	4510380	4513810	4513837
356	"ENSMUSG00000064179"	"Tnnt1"	chr7	-	4513580	4513613	4513810	4513837	4510316	4510380	4514212	4514226
360	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31743105	31743270	31771756	31771855	31684127	31684294	31781781	31781835
363	"ENSMUSG00000063849"	"Ppcdc"	chr9	-	57437416	57437482	57439113	57439362	57434902	57435085	57440069	57440097
