85	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46062401	46062503	46062401	46062494	46062611	46065480	85	5,7,2	0,3,1	6,3,4	0,0,2	8	-1	nan	nan
87	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122172731	122172955	122172731	122172803	122173145	122173280	87	251,399,269	0,1,0	306,173,284	0,1,1	151	-1	nan	nan
89	"ENSMUSG00000019854"	"Reps1"	chr10	+	18093778	18093903	18093778	18093840	18094409	18094572	89	9,12,14	11,12,18	6,19,17	11,9,15	62	-1	nan	nan
92	"ENSMUSG00000059022"	"Kcp"	chr6	-	29489028	29489150	29489032	29489150	29487496	29487576	92	0,0,1	1,4,3	3,0,0	4,0,0	3	-1	1	nan
97	"ENSMUSG00000004187"	"Kifc2"	chr15	+	76660707	76660852	76660707	76660765	76661005	76661087	97	0,1,0	3,0,1	0,0,0	0,3,3	86	-1	1	nan
99	"ENSMUSG00000069520"	"Tmem19"	chr10	-	115361808	115361959	115361906	115361959	115359653	115359767	99	8,11,11	1,0,0	16,11,9	2,0,0	97	-1	nan	nan
100	"ENSMUSG00000029544"	"Cabp1"	chr5	-	115180787	115180971	115180791	115180971	115176239	115176270	100	0,0,6	2,2,2	0,1,1	1,0,1	3	-1	nan	nan
113	"ENSMUSG00000028646"	"Rragc"	chr4	+	123919848	123920441	123919848	123920052	123920950	123921150	113	1,0,0	29,26,20	0,0,2	30,39,39	388	-1	1	nan
115	"ENSMUSG00000035310"	"Lin54"	chr5	-	100485139	100485855	100485802	100485855	100480197	100480321	115	0,6,2	0,1,0	4,4,6	0,0,0	662	-1	1	nan
116	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618646	148618791	148618664	148618791	148612381	148617705	116	3,1,0	12,8,15	7,2,1	14,12,3	17	-1	nan	nan
117	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618646	148618791	148618664	148618791	148617565	148617635	117	1,0,0	1,0,0	0,0,0	1,0,0	17	-1	1	nan
119	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617635	119	1,0,0	0,0,1	1,0,0	0,0,0	8	-1	1	nan
120	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617705	120	12,8,15	14,10,1	14,12,3	5,3,5	8	-1	nan	nan
121	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148618664	148618791	148618673	148618791	148617565	148617825	121	1,2,1	0,0,1	2,1,0	0,0,1	8	-1	nan	nan
122	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4011101	4011428	4011345	4011428	4009825	4010009	122	700,1074,656	0,0,1	770,820,859	0,2,0	243	-1	nan	nan
123	"ENSMUSG00000020821"	"Kif1c"	chr11	+	70725103	70725212	70725103	70725176	70725887	70726502	123	31,44,27	292,428,273	33,44,40	315,277,288	35	-1	nan	nan
126	"ENSMUSG00000013736"	"Trnt1"	chr6	+	106769165	106769256	106769165	106769191	106769829	106770003	126	0,0,1	0,0,2	0,4,3	0,0,0	64	-1	1	nan
132	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22422716	22423927	22422716	22422788	22427149	22427462	132	0,0,0	17,35,12	0,0,1	17,18,18	1138	-1	1	nan
134	"ENSMUSG00000027746"	"Ufm1"	chr3	-	53860198	53860273	53860233	53860273	53859241	53859274	134	0,5,0	44,52,37	1,3,2	30,29,24	34	-1	nan	nan
135	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	94010262	94010752	94010682	94010752	94008423	94008592	135	18,12,11	2,2,11	17,16,20	0,7,8	419	-1	nan	nan
136	"ENSMUSG00000068922"	"Msto1"	chr3	-	88912623	88912778	88912702	88912778	88912236	88912300	136	0,2,0	9,16,6	0,0,0	9,1,3	78	-1	nan	nan
137	"ENSMUSG00000045795"	"Whamm"	chr7	+	81574545	81574719	81574545	81574702	81578150	81578301	137	4,13,2	1,0,0	4,5,5	0,0,2	16	-1	nan	nan
140	"ENSMUSG00000040124"	"Gorab"	chr1	-	163396807	163397169	163396811	163397169	163394590	163394692	140	1,0,0	0,4,0	0,1,0	2,1,2	3	-1	1	nan
142	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105751981	105752196	105752170	105752196	105751589	105751729	142	9,52,16	0,0,0	19,67,68	0,1,0	188	-1	nan	nan
144	"ENSMUSG00000050891"	"Tatdn1"	chr15	-	58923828	58923968	58923904	58923968	58921273	58921417	144	27,21,22	11,15,14	21,16,14	11,11,15	75	-1	nan	nan
145	"ENSMUSG00000050891"	"Tatdn1"	chr15	-	58928543	58928749	58928683	58928749	58926435	58926485	145	13,9,13	13,10,18	4,5,8	16,24,14	139	-1	1	nan
146	"ENSMUSG00000031429"	"Psmd10"	chrX	-	140952146	140952313	140952225	140952313	140948428	140949309	146	29,19,26	3,1,2	20,21,12	3,0,0	78	-1	nan	nan
152	"ENSMUSG00000042557"	"Sin3a"	chr9	+	57118069	57118171	57118069	57118162	57119092	57119187	152	2,0,2	11,16,15	2,0,1	16,10,12	8	-1	nan	nan
155	"ENSMUSG00000042354"	"Gnl3"	chr14	-	31016812	31016907	31016826	31016907	31016321	31016454	155	2,2,3	28,26,27	2,3,0	32,14,9	13	-1	nan	nan
156	"ENSMUSG00000051154"	"Commd3"	chr2	+	18674280	18674361	18674280	18674315	18674655	18674716	156	0,4,3	111,131,127	1,0,3	110,52,58	45	-1	nan	nan
161	"ENSMUSG00000022214"	"Dcaf11"	chr14	+	55561074	55561442	55561074	55561419	55562891	55563019	161	57,86,46	17,26,11	79,51,62	26,16,14	22	-1	nan	nan
164	"ENSMUSG00000044465"	"Fam160a2"	chr7	-	105381375	105381577	105381398	105381577	105381079	105381242	164	1,1,2	9,14,6	0,0,0	9,6,14	22	-1	nan	nan
165	"ENSMUSG00000044465"	"Fam160a2"	chr7	-	105383780	105384572	105384374	105384572	105381398	105381577	165	15,10,9	0,1,0	14,6,4	0,0,0	593	-1	nan	nan
166	"ENSMUSG00000044465"	"Fam160a2"	chr7	-	105384945	105385151	105384987	105385151	105383780	105384572	166	2,1,2	3,11,2	1,2,0	5,6,5	41	-1	nan	nan
177	"ENSMUSG00000036073"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756938	41756995	177	18,63,19	5,1,5	28,17,8	4,0,4	249	-1	nan	nan
183	"ENSMUSG00000085396"	"Firre"	chrX	-	50580580	50580949	50580812	50580949	50577870	50578024	183	3,7,0	0,2,2	3,1,1	0,1,3	231	-1	nan	nan
187	"ENSMUSG00000029673"	"Auts2"	chr5	-	131472237	131472479	131472258	131472479	131470413	131470458	187	4,3,2	6,13,3	4,7,5	5,21,8	20	-1	nan	nan
189	"ENSMUSG00000035762"	"Tmem161b"	chr13	+	84283984	84284185	84283984	84284125	84286684	84286798	189	0,0,3	5,9,9	1,1,0	10,1,7	59	-1	nan	nan
191	"ENSMUSG00000020009"	"Ifngr1"	chr10	+	19597415	19597530	19597415	19597516	19601319	19601483	191	20,35,34	0,0,1	28,23,30	0,1,0	13	-1	nan	nan
194	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38300428	38300590	38300428	38300484	38301655	38301807	194	37,85,23	0,0,0	70,53,39	1,1,0	105	-1	nan	nan
195	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38300428	38300590	38300428	38300583	38307864	38308395	195	20,22,15	0,0,0	17,10,14	0,0,1	6	-1	nan	nan
196	"ENSMUSG00000028057"	"Rit1"	chr3	+	88725994	88726179	88725994	88726068	88726279	88726471	196	2,0,9	23,24,31	0,0,3	22,32,34	110	-1	1	nan
200	"ENSMUSG00000032192"	"Gnb5"	chr9	+	75334168	75334360	75334168	75334301	75335650	75335794	200	0,1,0	31,32,24	1,0,0	26,45,36	58	-1	nan	nan
201	"ENSMUSG00000071064"	"Zfp827"	chr8	+	79186175	79186358	79186175	79186353	79188148	79188181	201	1,0,0	0,3,2	0,0,0	0,7,1	4	-1	1	nan
203	"ENSMUSG00000027185"	"Nat10"	chr2	-	103734865	103734990	103734917	103734990	103734374	103734525	203	6,13,5	0,0,0	13,18,14	0,1,0	51	-1	nan	nan
204	"ENSMUSG00000029650"	"Slc46a3"	chr5	-	147894480	147894815	147894708	147894815	147893832	147894045	204	4,11,0	0,0,0	6,3,4	0,0,2	227	-1	1	nan
207	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127056	4127132	4127056	4127121	4127549	4127639	207	40,45,33	49,57,46	25,20,24	37,32,43	10	-1	nan	nan
208	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4127549	4127836	4127549	4127639	4131228	4131282	208	80,87,86	7,10,7	55,50,66	10,5,4	196	-1	nan	nan
212	"ENSMUSG00000038429"	"Usp5"	chr6	-	124818474	124818666	124818543	124818666	124817887	124818031	212	30,33,21	2,9,7	32,37,39	10,10,6	68	-1	nan	nan
214	"ENSMUSG00000003721"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121306936	121306963	214	3,5,2	0,0,0	1,4,1	0,1,0	31	-1	nan	nan
215	"ENSMUSG00000003721"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121312200	121312325	215	31,61,34	0,0,0	39,52,43	0,1,0	31	-1	nan	nan
224	"ENSMUSG00000039318"	"Rab3gap2"	chr1	+	185266900	185267074	185266900	185267014	185267172	185267279	224	9,7,4	8,2,3	17,11,13	0,3,2	59	-1	nan	nan
228	"ENSMUSG00000024581"	"Napg"	chr18	+	62984039	62984123	62984039	62984070	62986178	62986288	228	1,0,2	6,8,3	0,1,0	9,5,8	52	-1	nan	nan
236	"ENSMUSG00000025077"	"Dclre1a"	chr19	-	56540181	56541623	56541504	56541623	56538296	56538442	236	4,1,8	2,0,0	0,7,8	0,0,0	1322	-1	1	nan
238	"ENSMUSG00000003528"	"Slc25a1"	chr16	-	17927153	17927292	17927245	17927292	17926655	17926740	238	4,15,8	0,0,0	10,8,11	0,1,0	91	-1	nan	nan
242	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51477824	51478399	51478300	51478399	51477477	51477616	242	7,2,1	0,0,1	3,3,1	1,2,7	475	-1	nan	nan
247	"ENSMUSG00000035086"	"Becn1"	chr11	-	101296193	101296316	101296257	101296316	101295533	101295624	247	10,3,12	47,97,63	4,0,2	84,48,59	63	-1	nan	nan
248	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8889123	8889727	8889123	8889248	8890002	8890100	248	3,0,0	37,20,32	1,1,1	12,33,16	478	-1	1	nan
250	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126492757	126493001	126492811	126493001	126492443	126492608	250	0,0,5	2,2,1	0,0,0	1,3,1	53	-1	nan	nan
254	"ENSMUSG00000036672"	"Cenpt"	chr8	-	105846164	105846391	105846315	105846391	105845259	105845436	254	0,2,1	3,3,3	1,1,0	0,1,1	150	-1	nan	nan
255	"ENSMUSG00000021990"	"Spata13"	chr14	+	60706713	60707079	60706713	60707049	60709424	60709569	255	0,3,2	0,2,0	0,1,0	0,0,0	29	-1	1	nan
256	"ENSMUSG00000053110"	"Yap1"	chr9	-	7962282	7962402	7962288	7962402	7952952	7953134	256	0,2,0	13,58,20	0,2,4	46,47,26	5	-1	nan	nan
257	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54564509	54564621	54564514	54564621	54564184	54564272	257	0,4,0	14,33,19	1,1,3	34,7,17	4	-1	1	nan
259	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29336166	29336311	29336217	29336311	29333957	29334005	259	97,84,76	103,130,95	77,58,43	59,78,58	50	-1	nan	nan
265	"ENSMUSG00000001065"	"Zfp276"	chr8	+	123258310	123258389	123258310	123258357	123259430	123259514	265	4,12,3	1,2,3	2,13,6	4,0,0	31	-1	nan	nan
266	"ENSMUSG00000029359"	"Tesc"	chr5	+	118056376	118056443	118056376	118056438	118056536	118056644	266	1,0,0	3,3,4	0,0,2	3,1,1	4	-1	nan	nan
269	"ENSMUSG00000021027"	"Ralgapa1"	chr12	-	55721405	55722941	55722773	55722941	55719583	55719708	269	9,18,7	0,0,1	25,13,12	0,1,0	1367	-1	nan	nan
270	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111793648	111793699	270	17,4,21	5,0,0	4,12,4	3,3,0	26	-1	nan	nan
271	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111795547	111795678	271	39,42,30	3,5,5	8,16,27	1,1,6	26	-1	nan	nan
272	"ENSMUSG00000021288"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111806007	111806074	272	6,5,14	4,1,2	2,5,2	2,0,2	26	-1	nan	nan
275	"ENSMUSG00000033128"	"Gga1"	chr15	+	78893166	78893352	78893166	78893336	78893538	78893649	275	0,0,0	50,55,35	1,0,0	28,46,49	15	-1	nan	nan
276	"ENSMUSG00000049658"	"Bdp1"	chr13	-	100049635	100050029	100049859	100050029	100046725	100046839	276	0,2,2	3,2,0	1,6,3	2,0,2	223	-1	1	nan
292	"ENSMUSG00000048537"	"Phldb1"	chr9	-	44697718	44697842	44697751	44697842	44696036	44696183	292	4,13,2	23,22,11	6,7,3	7,15,13	32	-1	nan	nan
293	"ENSMUSG00000021782"	"Dlg5"	chr14	-	24164382	24164573	24164397	24164573	24164030	24164134	293	0,1,0	3,9,2	0,1,0	1,3,4	14	-1	1	nan
295	"ENSMUSG00000034614"	"Pik3ip1"	chr11	+	3332108	3332249	3332108	3332228	3333208	3333412	295	0,2,0	10,34,11	1,0,1	29,27,36	20	-1	nan	nan
296	"ENSMUSG00000020918"	"Kat2a"	chr11	-	100710249	100710636	100710444	100710636	100709382	100709489	296	5,7,0	14,22,16	2,4,1	15,18,22	194	-1	1	nan
298	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	105068463	105068628	105068570	105068628	105066758	105066877	298	4,5,6	0,1,0	2,1,1	0,0,0	106	-1	nan	nan
305	"ENSMUSG00000024066"	"Xdh"	chr17	-	73887885	73891299	73891110	73891299	73886342	73886519	305	0,1,1	18,18,13	0,0,0	7,2,13	3224	-1	1	nan
306	"ENSMUSG00000022772"	"Senp5"	chr16	-	31977598	31977757	31977679	31977757	31968799	31968937	306	0,1,0	0,3,1	0,0,0	10,10,5	80	-1	1	nan
310	"ENSMUSG00000030061"	"Uba3"	chr6	-	97205102	97205347	97205305	97205347	97203473	97203594	310	0,0,0	3,5,12	2,0,0	1,10,8	202	-1	1	nan
311	"ENSMUSG00000002799"	"Jag2"	chr12	-	112916603	112916939	112916808	112916939	112916333	112916447	311	5,25,11	0,0,0	12,21,21	0,1,0	204	-1	nan	nan
312	"ENSMUSG00000063506"	"Arhgap22"	chr14	+	33362442	33362575	33362442	33362523	33363275	33363349	312	0,2,3	0,1,0	0,1,1	0,0,0	51	-1	1	nan
315	"ENSMUSG00000025812"	"Pard3"	chr8	+	127398599	127398759	127398599	127398750	127405374	127405564	315	3,6,2	4,8,6	4,8,6	4,11,9	8	-1	nan	nan
316	"ENSMUSG00000025812"	"Pard3"	chr8	+	127409555	127409704	127409555	127409617	127410728	127410773	316	5,7,9	10,8,1	5,9,7	2,7,1	86	-1	nan	nan
317	"ENSMUSG00000025812"	"Pard3"	chr8	+	127409555	127409707	127409555	127409617	127410728	127410773	317	5,14,14	10,8,1	8,13,10	2,7,1	89	-1	nan	nan
318	"ENSMUSG00000025812"	"Pard3"	chr8	+	127409555	127409707	127409555	127409704	127410728	127410773	318	1,8,5	1,1,0	3,5,3	0,1,0	2	-1	nan	nan
320	"ENSMUSG00000044320"	"1700001O22Rik"	chr2	-	30796400	30796566	30796545	30796566	30796108	30796211	320	5,7,1	0,1,0	5,1,9	0,0,0	144	-1	nan	nan
323	"ENSMUSG00000042228"	"Lyn"	chr4	+	3738724	3738861	3738724	3738798	3742441	3742487	323	4,5,6	0,3,2	8,3,4	2,3,0	62	-1	nan	nan
326	"ENSMUSG00000003421"	"Nosip"	chr7	+	45074605	45074687	45074605	45074681	45076068	45076228	326	45,81,52	2,2,0	45,41,21	0,0,0	5	-1	nan	nan
327	"ENSMUSG00000006850"	"Tmco6"	chr18	+	36737456	36737579	36737456	36737572	36737668	36737852	327	1,3,0	6,2,2	0,1,0	9,3,2	6	-1	nan	nan
328	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152271859	152271938	152271859	152271929	152272074	152272274	328	2,12,7	17,5,8	2,9,5	1,19,10	8	-1	nan	nan
337	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69903007	69903719	69903007	69903452	69903864	69904163	337	1,10,2	5,7,6	6,6,2	8,16,4	266	-1	1	nan
338	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69906225	69906407	69906225	69906295	69906517	69906603	338	23,39,26	0,1,0	24,57,72	0,0,0	111	-1	nan	nan
339	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69907836	69908012	69907836	69908006	69908095	69908227	339	8,9,6	3,13,2	11,30,17	6,22,12	5	-1	nan	nan
340	"ENSMUSG00000022253"	"Nadk2"	chr15	+	9084161	9084272	9084161	9084250	9085724	9085806	340	0,1,3	14,22,18	1,1,1	33,50,49	21	-1	nan	nan
342	"ENSMUSG00000000276"	"Dgke"	chr11	-	89048848	89049002	89048888	89049002	89044239	89044311	342	1,2,2	2,5,2	0,0,0	5,1,1	39	-1	nan	nan
346	"ENSMUSG00000034858"	"Fam214a"	chr9	+	75023584	75023746	75023584	75023653	75025650	75025847	346	0,4,1	9,16,18	0,3,5	13,16,15	92	-1	nan	nan
347	"ENSMUSG00000031482"	"Slc25a15"	chr8	-	22380837	22383344	22383206	22383344	22379283	22379442	347	9,15,7	0,0,0	11,8,15	0,1,0	2368	-1	nan	nan
349	"ENSMUSG00000062963"	"Ufc1"	chr1	-	171289854	171289947	171289883	171289947	171289517	171289594	349	7,5,9	114,156,104	2,8,7	122,110,131	28	-1	nan	nan
351	"ENSMUSG00000027014"	"Cwc22"	chr2	-	77903795	77904034	77903813	77904034	77895765	77896578	351	8,6,5	3,11,2	3,4,0	6,2,2	17	-1	nan	nan
352	"ENSMUSG00000021238"	"Aldh6a1"	chr12	-	84442070	84443788	84443728	84443788	84441762	84441924	352	8,52,10	0,0,0	25,34,46	1,0,0	1657	-1	nan	nan
356	"ENSMUSG00000030615"	"Tmem126a"	chr7	-	90452706	90452900	90452728	90452900	90451542	90451657	356	187,116,206	15,13,14	146,88,102	15,5,10	21	-1	nan	nan
359	"ENSMUSG00000036980"	"Taf6"	chr5	-	138186961	138187226	138187169	138187226	138184331	138184547	359	3,0,0	7,7,4	1,1,1	3,2,11	207	-1	1	nan
365	"ENSMUSG00000030990"	"Pgap2"	chr7	+	102236447	102236554	102236447	102236542	102237121	102237230	365	7,9,16	11,12,12	14,16,10	11,13,5	11	-1	nan	nan
367	"ENSMUSG00000070643"	"Sox13"	chr1	-	133384412	133384673	133384456	133384673	133382302	133383924	367	0,0,1	5,4,7	1,0,0	14,12,12	43	-1	nan	nan
369	"ENSMUSG00000026942"	"Traf2"	chr2	-	25538844	25539084	25538865	25539084	25537070	25537149	369	1,0,0	11,6,3	4,0,3	3,8,6	20	-1	nan	nan
370	"ENSMUSG00000040466"	"Blvrb"	chr7	+	27459562	27459652	27459562	27459633	27462566	27462695	370	8,20,19	1,1,2	9,13,17	0,0,0	18	-1	nan	nan
371	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15315382	15315476	15315382	15315440	15316888	15316970	371	5,0,3	21,10,15	4,2,0	6,5,2	35	-1	nan	nan
373	"ENSMUSG00000021179"	"Nrde2"	chr12	-	100151210	100151334	100151225	100151334	100149816	100150050	373	3,5,4	2,3,1	6,3,1	0,1,1	14	-1	nan	nan
374	"ENSMUSG00000040263"	"Klhdc4"	chr8	-	121821279	121821358	121821302	121821358	121820121	121820220	374	7,4,6	5,3,1	6,5,1	2,0,2	22	-1	nan	nan
375	"ENSMUSG00000041346"	"Wrap53"	chr11	-	69563303	69563436	69563319	69563436	69562648	69562857	375	9,13,7	0,0,0	5,10,16	0,0,2	15	-1	nan	nan
382	"ENSMUSG00000047036"	"Zfp445"	chr9	-	122857066	122857161	122857102	122857161	122856698	122856825	382	3,10,2	3,5,6	7,8,5	1,7,11	35	-1	nan	nan
383	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31796865	31797010	31796865	31796965	31805613	31805734	383	7,24,9	8,9,2	6,13,14	3,5,5	44	-1	nan	nan
