ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
59	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355309	181355552	181354352	181354442	181355650	181355812
60	"ENSMUSG00000038685"	"Rtel1"	chr2	+	181355008	181355125	181355327	181355552	181354352	181354442	181355650	181355812
61	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123124667	123124715	123169535	123172118
62	"ENSMUSG00000052707"	"Tnrc6a"	chr7	+	123152163	123152185	123162493	123162877	123143749	123143837	123169535	123172118
63	"ENSMUSG00000035310"	"Lin54"	chr5	-	100459585	100459802	100475688	100475831	100454434	100454508	100485139	100485855
64	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831345	16831580	16832925	16833101	16831024	16831138	16833177	16833225
65	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831464	16831580	16832925	16833101	16831024	16831138	16833177	16833225
66	"ENSMUSG00000030374"	"Strn4"	chr7	+	16831485	16831580	16832925	16833101	16831024	16831138	16833177	16833225
67	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69879101	69879184	69881296	69881411	69873883	69873935	69885248	69885615
68	"ENSMUSG00000051730"	"Mettl5"	chr2	-	69880766	69880948	69881296	69881411	69873883	69873935	69885248	69885597
69	"ENSMUSG00000014932"	"Yes1"	chr5	+	32640330	32640603	32645007	32645107	32611170	32611375	32651656	32651755
70	"ENSMUSG00000028035"	"Dnajb4"	chr3	-	152195049	152195100	152208883	152208946	152193376	152193618	152209834	152210057
71	"ENSMUSG00000022960"	"Donson"	chr16	-	91683632	91683811	91684301	91684480	91682742	91682821	91686166	91686370
72	"ENSMUSG00000037669"	"Ldah"	chr12	+	8227219	8227363	8238442	8238615	8220599	8220755	8268363	8268598
73	"ENSMUSG00000028416"	"Bag1"	chr4	-	40937131	40937194	40939076	40939184	40936397	40936676	40941524	40941638
74	"ENSMUSG00000028416"	"Bag1"	chr4	-	40939076	40939184	40941524	40941638	40937131	40937194	40943624	40943707
75	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34569712	34569727	34571717	34571921	34567397	34567567	34572989	34573012
76	"ENSMUSG00000021798"	"Ldb3"	chr14	-	34572989	34573012	34576985	34577344	34567397	34567567	34578594	34578670
77	"ENSMUSG00000039530"	"Tusc3"	chr8	+	39071375	39071516	39096924	39097014	39067621	39067762	39126528	39126592
78	"ENSMUSG00000079557"	"March2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33703012	33703208
79	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692153	33709744	33709972
80	"ENSMUSG00000079557"	"March2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692203	33709744	33709972
81	"ENSMUSG00000071347"	"C1qtnf9"	chr14	+	60772275	60772462	60777024	60777087	60768133	60768168	60779251	60780869
82	"ENSMUSG00000099550"	"Gm28079"	chrY	-	70011119	70011303	70012700	70012830	70010534	70010604	70014707	70014755
83	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140228981	140229058	140229714	140229882	140228503	140228818	140230299	140230471
84	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140228981	140229058	140229744	140229882	140228503	140228818	140230299	140230471
85	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140229034	140229058	140229714	140229882	140228503	140228818	140230299	140230471
86	"ENSMUSG00000025461"	"Cd163l1"	chr7	+	140229034	140229058	140229744	140229882	140228503	140228818	140230299	140230471
87	"ENSMUSG00000063600"	"Egfem1"	chr3	+	29357144	29357195	29513887	29514010	29153496	29153601	29582906	29583029
88	"ENSMUSG00000020311"	"Erlec1"	chr11	-	30935367	30935445	30939496	30939621	30934981	30935059	30943038	30943098
89	"ENSMUSG00000020311"	"Erlec1"	chr11	-	30939496	30939621	30943038	30943098	30935367	30935445	30943698	30943860
90	"ENSMUSG00000090626"	"Tex9"	chr9	-	72473657	72473792	72477736	72477910	72461855	72461990	72478339	72478422
91	"ENSMUSG00000037605"	"Adgrl3"	chr5	+	81787435	81787564	81792360	81792412	81771583	81771680	81794263	81795347
92	"ENSMUSG00000026447"	"Pik3c2b"	chr1	+	133070317	133070418	133071173	133071328	133066211	133067229	133071601	133071722
93	"ENSMUSG00000027010"	"Slc25a12"	chr2	-	71333604	71333720	71343889	71344032	71323975	71324115	71366526	71366580
94	"ENSMUSG00000041670"	"Rims1"	chr1	-	22593032	22593044	22594092	22594104	22538285	22538623	22596370	22596584
95	"ENSMUSG00000019188"	"H13"	chr2	+	152688836	152688962	152689843	152689901	152688662	152688748	152691792	152691876
96	"ENSMUSG00000024921"	"Smarca2"	chr19	+	26759877	26759931	26770937	26771043	26751823	26752041	26771507	26771609
97	"ENSMUSG00000021234"	"Fam161b"	chr12	-	84348276	84348376	84348605	84348770	84345316	84346935	84353799	84353927
98	"ENSMUSG00000038670"	"Mybpc2"	chr7	-	44509533	44509638	44509730	44509890	44508968	44509157	44511808	44511948
99	"ENSMUSG00000022265"	"Ank"	chr15	+	27562723	27562894	27564901	27565036	27557163	27557247	27567514	27567607
100	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56594461	56594536	56642488	56642560	56592603	56592681	56647024	56647099
101	"ENSMUSG00000035258"	"Abi3bp"	chr16	+	56647024	56647099	56650710	56650770	56594461	56594536	56652136	56652217
102	"ENSMUSG00000029767"	"Calu"	chr6	+	29361293	29361487	29361559	29361753	29356470	29356697	29366039	29366206
103	"ENSMUSG00000023345"	"Poc1a"	chr9	+	106325388	106325516	106326283	106326326	106307940	106308033	106329872	106330016
104	"ENSMUSG00000028692"	"Akr1a1"	chr4	-	116640990	116641142	116641857	116641977	116639809	116640005	116645503	116645593
105	"ENSMUSG00000028692"	"Akr1a1"	chr4	-	116641857	116641977	116645503	116645593	116640990	116641142	116651338	116651396
106	"ENSMUSG00000019916"	"P4ha1"	chr10	+	59354339	59354410	59355349	59355420	59352082	59352259	59361860	59361960
107	"ENSMUSG00000046280"	"She"	chr3	+	89849367	89849673	89851608	89851750	89834143	89834270	89852366	89852486
108	"ENSMUSG00000035248"	"Tut7"	chr13	-	59778751	59778815	59779136	59779201	59772633	59772859	59782017	59782343
109	"ENSMUSG00000020634"	"Ubxn2a"	chr12	-	4885720	4885858	4891314	4891421	4883822	4883981	4894537	4894679
110	"ENSMUSG00000039217"	"Il18"	chr9	+	50576693	50576705	50577536	50577548	50575272	50575348	50577760	50577892
111	"ENSMUSG00000032625"	"Thsd7a"	chr6	-	12349709	12349715	12351611	12351617	12348196	12348330	12351984	12352163
112	"ENSMUSG00000063889"	"Crem"	chr18	-	3276693	3276729	3287903	3288092	3273421	3273578	3295039	3295182
113	"ENSMUSG00000026240"	"Cops7b"	chr1	+	86589163	86589341	86592290	86592366	86582903	86583096	86596750	86596839
114	"ENSMUSG00000026240"	"Cops7b"	chr1	+	86592290	86592366	86596750	86596839	86589163	86589341	86599002	86599205
115	"ENSMUSG00000020716"	"Nf1"	chr11	+	79463232	79463295	79468113	79468154	79458770	79458906	79468716	79468875
116	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38297465	38297575	38298308	38298395	38296819	38297205	38299753	38299926
117	"ENSMUSG00000060450"	"Rnf14"	chr18	+	38313211	38313384	38314672	38314803	38309484	38309713	38316524	38317186
118	"ENSMUSG00000061981"	"Flot2"	chr11	+	78053362	78053453	78054784	78054875	78049477	78049559	78055756	78055880
119	"ENSMUSG00000031133"	"Arhgef6"	chrX	-	57241805	57241826	57243389	57243515	57240593	57240687	57244604	57244750
120	"ENSMUSG00000034544"	"Rsrc1"	chr3	+	66996464	66996590	67082535	67082709	66994516	66994712	67180828	67180865
121	"ENSMUSG00000020836"	"Coro6"	chr11	+	77467223	77467343	77467749	77467869	77466417	77466599	77468265	77468370
122	"ENSMUSG00000020836"	"Coro6"	chr11	+	77467749	77467869	77468265	77468370	77466417	77466599	77468460	77468606
123	"ENSMUSG00000020836"	"Coro6"	chr11	+	77467749	77467869	77468265	77468370	77467223	77467343	77468460	77468606
124	"ENSMUSG00000040112"	"Mrps35"	chr6	+	147055851	147055991	147060141	147060251	147048133	147048301	147061422	147061492
125	"ENSMUSG00000040387"	"Klhl32"	chr4	-	24632642	24632701	24682054	24682270	24629159	24629352	24708952	24709051
126	"ENSMUSG00000040387"	"Klhl32"	chr4	-	24682054	24682270	24708952	24709051	24632642	24632701	24743857	24743965
127	"ENSMUSG00000030007"	"Cct7"	chr6	+	85459941	85460048	85461086	85461170	85459114	85459268	85461507	85461560
128	"ENSMUSG00000047502"	"Mroh7"	chr4	-	106700126	106700265	106702482	106702637	106699721	106699912	106703014	106703191
129	"ENSMUSG00000098789"	"Jmjd7"	chr2	+	120031306	120031402	120031574	120031651	120030815	120030872	120031840	120032000
130	"ENSMUSG00000032381"	"Ciao2a"	chr9	+	66133431	66133481	66136301	66136347	66132526	66132691	66138336	66138955
131	"ENSMUSG00000041921"	"Metap1d"	chr2	+	71515636	71515800	71522532	71522630	71512125	71512168	71523801	71523849
132	"ENSMUSG00000024135"	"Srbd1"	chr17	-	86102842	86103000	86109226	86109334	86099204	86099295	86115192	86115296
133	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5976764	5976893	5977811	5977940	5972812	5972888	5979672	5979721
134	"ENSMUSG00000057897"	"Camk2b"	chr11	-	5981069	5981114	5982500	5982572	5979672	5979721	5982720	5982758
135	"ENSMUSG00000033257"	"Ttll4"	chr1	+	74687203	74687395	74687477	74687560	74686316	74686393	74687722	74687851
136	"ENSMUSG00000107478"	"Gm45234"	chr6	-	124749235	124749349	124749461	124749599	124746019	124747989	124749746	124749921
137	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20673598	20673655	20673867	20673961	20672748	20672876	20674227	20674314
138	"ENSMUSG00000020366"	"Mapk9"	chr11	+	49873835	49873907	49874263	49874335	49872733	49872899	49878230	49878413
139	"ENSMUSG00000003992"	"Ssbp2"	chr13	+	91564609	91564694	91642301	91642391	91539334	91539396	91664117	91664177
140	"ENSMUSG00000021144"	"Mta1"	chr12	+	113133540	113133576	113135796	113135828	113133184	113133337	113136280	113136432
141	"ENSMUSG00000026222"	"Sp100"	chr1	+	85681085	85681139	85691974	85692049	85679058	85679109	85694258	85694309
142	"ENSMUSG00000000296"	"Tpd52l1"	chr10	-	31338184	31338245	31341139	31341178	31332626	31332969	31346610	31346712
143	"ENSMUSG00000000708"	"Kat2b"	chr17	+	53644613	53644736	53648746	53648883	53641192	53641299	53653021	53653230
144	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	107009678	107009768	107028192	107028252	106915644	106915729	107030861	107030928
145	"ENSMUSG00000061887"	"Ssbp3"	chr4	+	107027216	107027297	107028192	107028252	107009678	107009768	107030861	107030928
146	"ENSMUSG00000040434"	"Large2"	chr2	-	92367753	92367866	92369267	92369372	92367538	92367664	92369489	92369661
147	"ENSMUSG00000026189"	"Pecr"	chr1	-	72275652	72275802	72276165	72276331	72274885	72274967	72277286	72277420
148	"ENSMUSG00000053110"	"Yap1"	chr9	-	7939139	7939152	7950491	7950539	7938407	7938538	7952952	7953134
149	"ENSMUSG00000053110"	"Yap1"	chr9	-	7939139	7939164	7950491	7950539	7938407	7938538	7952952	7953134
150	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54561692	54561871	54564184	54564272	54559197	54559324	54564514	54564621
151	"ENSMUSG00000021196"	"Pfkp"	chr13	-	6593100	6593253	6597858	6598011	6588488	6588653	6598738	6598826
152	"ENSMUSG00000085489"	"Gm3669"	chrX	-	29883733	29883897	29884093	29884126	29883062	29883175	29884636	29884723
153	"ENSMUSG00000021482"	"Prxl2c"	chr13	-	64309092	64309146	64312266	64312335	64308821	64308927	64312492	64312593
154	"ENSMUSG00000085936"	"2610307P16Rik"	chr13	-	28669781	28669994	28711116	28711208	28668369	28668704	28772618	28772666
155	"ENSMUSG00000000197"	"Nalcn"	chr14	-	123571939	123572094	123590802	123590927	123515630	123515773	123592681	123592810
156	"ENSMUSG00000000197"	"Nalcn"	chr14	-	123571974	123572094	123590802	123590927	123515630	123515773	123592681	123592810
157	"ENSMUSG00000028859"	"Csf3r"	chr4	+	126027188	126027316	126027316	126027400	126026080	126026179	126029762	126030062
158	"ENSMUSG00000036613"	"Eipr1"	chr12	+	28793854	28793936	28828707	28828864	28766771	28766904	28847556	28847656
159	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34047097	34047277
160	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34049618	34049678
161	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34045770	34045848	34047097	34047277	34044818	34045010	34049618	34049678
162	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34046439	34046502	34047097	34047277	34044818	34045010	34049618	34049678
163	"ENSMUSG00000024330"	"Col11a2"	chr17	+	34046439	34046502	34047097	34047277	34045770	34045848	34049618	34049678
164	"ENSMUSG00000052139"	"Babam2"	chr5	+	31702030	31702103	31730966	31731043	31698049	31698077	31785577	31785672
165	"ENSMUSG00000052139"	"Babam2"	chr5	+	31820477	31820672	31831084	31831159	31785577	31785672	31901054	31901164
166	"ENSMUSG00000039159"	"Ube2h"	chr6	-	30241371	30241424	30242537	30242577	30221667	30221796	30260928	30261003
167	"ENSMUSG00000027668"	"Mfn1"	chr3	+	32569487	32569684	32574233	32574368	32568256	32568409	32577062	32577353
168	"ENSMUSG00000057110"	"Cntrl"	chr2	+	35160520	35160661	35160790	35160917	35160247	35160378	35161928	35162093
169	"ENSMUSG00000015937"	"H2afy"	chr13	-	56088251	56088342	56089757	56089857	56084195	56084285	56096123	56096234
170	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30187186	30187307	30187688	30187817	30186832	30186909	30188052	30188139
171	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30188214	30188364	30191924	30192072	30188052	30188139	30194053	30194112
172	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433132	24433260	24436177	24436324	24426703	24426939	24437219	24437341
173	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433141	24433260	24436177	24436324	24426852	24426939	24437219	24437341
174	"ENSMUSG00000024132"	"Eci1"	chr17	+	24436177	24436324	24437219	24437341	24433132	24433260	24437431	24437610
175	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103932071	103932163	103939451	103939545	103919406	103919876	103959322	103959419
176	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103932071	103932163	103946840	103947009	103919718	103919876	103959322	103959419
177	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103934774	103934847	103936778	103936993	103932071	103932163	103939451	103939545
178	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103934774	103934867	103936778	103936993	103932071	103932163	103939451	103939545
179	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103939451	103939491	103958293	103958422	103932071	103932163	103959322	103959419
180	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103939451	103939545	103946840	103947009	103919718	103919876	103959322	103959419
181	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103939451	103939545	103958293	103958422	103932071	103932163	103959322	103959419
182	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103947535	103947726	103957431	103957509	103946840	103947009	103959322	103959419
183	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103947564	103947726	103957431	103957509	103946840	103947009	103959322	103959419
184	"ENSMUSG00000099722"	"Gm29154"	chr9	-	103951881	103952088	103957431	103957509	103948658	103948726	103959322	103959419
185	"ENSMUSG00000022772"	"Senp5"	chr16	-	31968799	31968937	31977679	31977757	31965744	31965828	31983263	31983311
186	"ENSMUSG00000022191"	"Drosha"	chr15	+	12830302	12830353	12832438	12832489	12827226	12827292	12834009	12834621
187	"ENSMUSG00000053279"	"Aldh1a1"	chr19	+	20559763	20559864	20601997	20602077	20553098	20553200	20610912	20611017
188	"ENSMUSG00000002799"	"Jag2"	chr12	-	112912692	112912720	112913164	112913281	112912528	112912614	112913389	112913503
189	"ENSMUSG00000032534"	"Cep63"	chr9	-	102602841	102603075	102607325	102607439	102602417	102602548	102613294	102613417
190	"ENSMUSG00000032534"	"Cep63"	chr9	-	102607325	102607439	102613294	102613417	102602841	102603075	102615274	102615370
191	"ENSMUSG00000032534"	"Cep63"	chr9	-	102615274	102615370	102618810	102618988	102607325	102607439	102619691	102619760
192	"ENSMUSG00000032534"	"Cep63"	chr9	-	102621695	102621728	102623555	102623593	102619691	102619760	102625903	102625981
193	"ENSMUSG00000040473"	"Cfap69"	chr5	-	5586355	5586432	5587140	5587278	5584650	5584848	5589119	5589312
194	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135122069	135122114	135123649	135123851	135121735	135121825	135123936	135124017
195	"ENSMUSG00000046650"	"Olfr1440"	chr19	+	12388476	12388601	12394244	12394632	12387299	12387422	12395250	12395333
196	"ENSMUSG00000037960"	"Card19"	chr13	-	49203928	49203988	49205191	49205345	49203717	49203789	49208003	49208146
197	"ENSMUSG00000032405"	"Pias1"	chr9	-	62902758	62902832	62912749	62912855	62895830	62895991	62919350	62919485
198	"ENSMUSG00000047454"	"Gphn"	chr12	+	78492037	78492310	78504616	78504751	78481298	78481365	78562855	78562898
199	"ENSMUSG00000047454"	"Gphn"	chr12	+	78522897	78522954	78532656	78532698	78504616	78504751	78562855	78562898
200	"ENSMUSG00000085653"	"Gm15179"	chr1	-	75369739	75369948	75373380	75373496	75368211	75368431	75374886	75375012
201	"ENSMUSG00000038371"	"Sbf2"	chr7	-	110341289	110341364	110347886	110347982	110339889	110340074	110348854	110348995
202	"ENSMUSG00000038371"	"Sbf2"	chr7	-	110489220	110489358	110560257	110560346	110464587	110464707	110614706	110614761
203	"ENSMUSG00000005656"	"Snx6"	chr12	-	54763619	54763725	54765583	54765679	54760398	54760474	54768018	54768142
204	"ENSMUSG00000005656"	"Snx6"	chr12	-	54770718	54770840	54783402	54783513	54768018	54768142	54784014	54784119
205	"ENSMUSG00000004567"	"Mcoln1"	chr8	+	3510813	3510915	3511687	3511810	3510539	3510689	3512649	3512865
206	"ENSMUSG00000013662"	"Atad1"	chr19	-	32706834	32707009	32737227	32737274	32702539	32702638	32739641	32739783
207	"ENSMUSG00000040481"	"Bptf"	chr11	-	107086711	107086897	107095001	107095190	107082512	107082700	107095715	107095925
208	"ENSMUSG00000033470"	"Cysltr2"	chr14	-	73035272	73035371	73048208	73048265	73034377	73034448	73048523	73048628
209	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141147080	141147148	141151649	141151784	141135308	141135410	141152191	141152242
210	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
211	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524160	143524280	143524693	143524716	143521400	143521430	143527165	143527311
212	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143521400	143521430	143529417	143529557
213	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143524160	143524280	143529417	143529557
214	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143527165	143527311	143532308	143532380	143521400	143521430	143534285	143534417
215	"ENSMUSG00000017412"	"Cacnb4"	chr2	-	52465893	52465913	52467143	52467163	52465597	52465678	52467243	52467320
216	"ENSMUSG00000028763"	"Hspg2"	chr4	+	137524354	137524456	137524935	137525142	137523851	137523890	137526337	137526421
217	"ENSMUSG00000029407"	"Uso1"	chr5	+	92195347	92195434	92198335	92198434	92194011	92194175	92199816	92199924
218	"ENSMUSG00000003868"	"Ruvbl2"	chr7	-	45428478	45428545	45428652	45428782	45425143	45425250	45429453	45429595
219	"ENSMUSG00000000881"	"Dlg3"	chrX	+	100808052	100808152	100809861	100809907	100807179	100807255	100811501	100811543
220	"ENSMUSG00000000881"	"Dlg3"	chrX	+	100808052	100808152	100809861	100809907	100807179	100807255	100812725	100812776
221	"ENSMUSG00000000881"	"Dlg3"	chrX	+	100809861	100809907	100811501	100811543	100808052	100808152	100812725	100812776
222	"ENSMUSG00000041617"	"Ccdc74a"	chr16	+	17648066	17648126	17649994	17650074	17647607	17647652	17650148	17650205
