ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
170	"ENSMUSG00000039648"	"Kyat1"	chr2	-	30187186	30187307	30187688	30187817	30186832	30186909	30188052	30188139
172	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433132	24433260	24436177	24436324	24426703	24426939	24437219	24437341
173	"ENSMUSG00000024132"	"Eci1"	chr17	+	24433141	24433260	24436177	24436324	24426852	24426939	24437219	24437341
174	"ENSMUSG00000024132"	"Eci1"	chr17	+	24436177	24436324	24437219	24437341	24433132	24433260	24437431	24437610
185	"ENSMUSG00000022772"	"Senp5"	chr16	-	31968799	31968937	31977679	31977757	31965744	31965828	31983263	31983311
188	"ENSMUSG00000002799"	"Jag2"	chr12	-	112912692	112912720	112913164	112913281	112912528	112912614	112913389	112913503
190	"ENSMUSG00000032534"	"Cep63"	chr9	-	102607325	102607439	102613294	102613417	102602841	102603075	102615274	102615370
191	"ENSMUSG00000032534"	"Cep63"	chr9	-	102615274	102615370	102618810	102618988	102607325	102607439	102619691	102619760
192	"ENSMUSG00000032534"	"Cep63"	chr9	-	102621695	102621728	102623555	102623593	102619691	102619760	102625903	102625981
193	"ENSMUSG00000040473"	"Cfap69"	chr5	-	5586355	5586432	5587140	5587278	5584650	5584848	5589119	5589312
194	"ENSMUSG00000005373"	"Mlxipl"	chr5	+	135122069	135122114	135123649	135123851	135121735	135121825	135123936	135124017
196	"ENSMUSG00000037960"	"Card19"	chr13	-	49203928	49203988	49205191	49205345	49203717	49203789	49208003	49208146
197	"ENSMUSG00000032405"	"Pias1"	chr9	-	62902758	62902832	62912749	62912855	62895830	62895991	62919350	62919485
198	"ENSMUSG00000047454"	"Gphn"	chr12	+	78492037	78492310	78504616	78504751	78481298	78481365	78562855	78562898
199	"ENSMUSG00000047454"	"Gphn"	chr12	+	78522897	78522954	78532656	78532698	78504616	78504751	78562855	78562898
200	"ENSMUSG00000085653"	"Gm15179"	chr1	-	75369739	75369948	75373380	75373496	75368211	75368431	75374886	75375012
203	"ENSMUSG00000005656"	"Snx6"	chr12	-	54763619	54763725	54765583	54765679	54760398	54760474	54768018	54768142
205	"ENSMUSG00000004567"	"Mcoln1"	chr8	+	3510813	3510915	3511687	3511810	3510539	3510689	3512649	3512865
207	"ENSMUSG00000040481"	"Bptf"	chr11	-	107086711	107086897	107095001	107095190	107082512	107082700	107095715	107095925
209	"ENSMUSG00000025495"	"Ptdss2"	chr7	+	141147080	141147148	141151649	141151784	141135308	141135410	141152191	141152242
210	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
211	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524160	143524280	143524693	143524716	143521400	143521430	143527165	143527311
212	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143521400	143521430	143529417	143529557
213	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143524693	143524716	143527165	143527311	143524160	143524280	143529417	143529557
214	"ENSMUSG00000059119"	"Nap1l4"	chr7	-	143527165	143527311	143532308	143532380	143521400	143521430	143534285	143534417
216	"ENSMUSG00000028763"	"Hspg2"	chr4	+	137524354	137524456	137524935	137525142	137523851	137523890	137526337	137526421
217	"ENSMUSG00000029407"	"Uso1"	chr5	+	92195347	92195434	92198335	92198434	92194011	92194175	92199816	92199924
223	"ENSMUSG00000030990"	"Pgap2"	chr7	+	102226270	102226445	102236093	102236346	102223378	102223490	102236447	102236542
224	"ENSMUSG00000030424"	"Zfp939"	chr7	+	39467341	39467434	39471396	39471506	39459815	39459942	39472861	39474772
225	"ENSMUSG00000029059"	"Prxl2b"	chr4	-	154897348	154897424	154897505	154897569	154897039	154897158	154898127	154898179
226	"ENSMUSG00000029128"	"Rab28"	chr5	-	41687720	41687850	41698389	41698478	41635805	41635909	41703437	41703534
230	"ENSMUSG00000031820"	"Babam1"	chr8	+	71399525	71399646	71402745	71402875	71398391	71398450	71402975	71403062
234	"ENSMUSG00000022770"	"Dlg1"	chr16	+	31743105	31743270	31771756	31771855	31684127	31684294	31781781	31781835
240	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119465279	119466304	119466866	119466956	119462783	119463119	119469514	119470161
241	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119466010	119466304	119466866	119466956	119462767	119463119	119469514	119470161
242	"ENSMUSG00000062822"	"4833420G17Rik"	chr13	+	119466073	119466304	119466866	119466956	119462773	119463119	119469514	119469825
244	"ENSMUSG00000028772"	"Zcchc17"	chr4	-	130349264	130349322	130354135	130354256	130338483	130338584	130359875	130359943
249	"ENSMUSG00000029534"	"St7"	chr6	+	17921988	17922139	17930765	17930858	17906407	17906510	17934118	17934258
250	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106823019	106823095	106824608	106824810	106820065	106822764	106828503	106828624
251	"ENSMUSG00000018363"	"Smurf2"	chr11	-	106824608	106824810	106828503	106828624	106823019	106823095	106830919	106831057
254	"ENSMUSG00000037935"	"Smarce1"	chr11	-	99228274	99228318	99228496	99228548	99224720	99225142	99230401	99230445
260	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69946068	69946193	69946285	69946458	69945837	69945953	69946567	69946684
263	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116156095	116156221	116157892	116157957	116155728	116156014	116158151	116158196
265	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125816578	125816681	125819967	125820183	125814780	125814887	125829728	125829866
266	"ENSMUSG00000032743"	"D430042O09Rik"	chr7	+	125854559	125854638	125860527	125860705	125851936	125852145	125865244	125865410
267	"ENSMUSG00000019977"	"Hbs1l"	chr10	+	21352541	21352610	21354638	21354743	21351926	21352044	21358312	21358403
270	"ENSMUSG00000022629"	"Kif21a"	chr15	-	90949005	90949044	90952710	90952818	90943764	90943901	90956294	90956509
271	"ENSMUSG00000022629"	"Kif21a"	chr15	-	90951245	90951374	90952710	90952818	90949005	90949044	90956294	90956509
273	"ENSMUSG00000038055"	"Dexi"	chr16	-	10514884	10515036	10518628	10518755	10502530	10503914	10519076	10519167
274	"ENSMUSG00000018819"	"Lsp1"	chr7	+	142490344	142490422	142490558	142490665	142489812	142490034	142494235	142494517
275	"ENSMUSG00000001036"	"Epn2"	chr11	-	61548007	61548042	61553509	61553579	61546691	61546911	61565821	61565894
281	"ENSMUSG00000086003"	"B230206L02Rik"	chr11	+	94149835	94149965	94151337	94151412	94138486	94138663	94155455	94155497
282	"ENSMUSG00000022807"	"Osbpl11"	chr16	+	33228961	33229148	33234422	33234605	33226856	33227355	33236254	33236408
283	"ENSMUSG00000057003"	"Myh4"	chr11	+	67259082	67259187	67259289	67259385	67258825	67258996	67260187	67260405
284	"ENSMUSG00000034354"	"Mtmr3"	chr11	-	4485362	4485451	4485878	4485989	4480889	4482939	4487233	4488632
286	"ENSMUSG00000060510"	"Zfp266"	chr9	-	20508018	20508185	20521019	20521119	20505976	20506065	20521343	20521417
287	"ENSMUSG00000001472"	"Tcf25"	chr8	+	123381399	123381561	123382526	123382601	123373752	123374064	123383324	123383443
289	"ENSMUSG00000090841"	"Myl6"	chr10	-	128492938	128493045	128493333	128493353	128492601	128492745	128493538	128493566
290	"ENSMUSG00000026558"	"Uck2"	chr1	-	167229892	167229990	167234691	167234834	167227731	167227780	167236602	167236699
291	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3596648	3596862	3617605	3617691	3591905	3591986	3632809	3632964
292	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3596648	3596862	3617605	3617691	3591905	3591986	3643916	3644022
294	"ENSMUSG00000071454"	"Dtnb"	chr12	+	3773550	3773640	3774569	3774610	3772586	3772746	3779618	3779654
299	"ENSMUSG00000027651"	"Rprd1b"	chr2	+	158058651	158058827	158070560	158070656	158050086	158050213	158074929	158078207
301	"ENSMUSG00000042133"	"Ppig"	chr2	+	69743612	69743780	69746027	69746115	69741485	69741693	69748960	69749097
304	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634710	41643332	41643432	41633530	41633694	41647482	41647617
305	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41634679	41634899	41643332	41643432	41633555	41633694	41647490	41647617
311	"ENSMUSG00000074994"	"Qser1"	chr2	-	104778136	104778253	104779934	104780260	104777318	104777452	104786519	104790197
313	"ENSMUSG00000002458"	"Rgs19"	chr2	-	181691232	181691354	181691489	181691595	181689701	181689776	181693362	181693810
315	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866293	23871437	23871518	23859022	23859113	23876373	23876449
316	"ENSMUSG00000026155"	"Smap1"	chr1	-	23866216	23866297	23871437	23871518	23859022	23859113	23876373	23876449
318	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443531	142443660	142443905	142444082	142443302	142443431	142444214	142444405
319	"ENSMUSG00000031097"	"Tnni2"	chr7	+	142443570	142443660	142443905	142444082	142443302	142443431	142444214	142444368
320	"ENSMUSG00000019863"	"Qrsl1"	chr10	-	43876471	43876677	43881472	43881590	43874187	43874706	43882065	43882258
321	"ENSMUSG00000026289"	"Atg16l1"	chr1	+	87774812	87774869	87775080	87775128	87774144	87774231	87775756	87775859
322	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32241797	32241935	32248144	32248226	32239796	32239953	32250124	32250278
324	"ENSMUSG00000021639"	"Gtf2h2"	chr13	-	100480539	100480647	100481003	100481091	100479190	100479254	100481211	100481302
328	"ENSMUSG00000027550"	"Lrrcc1"	chr3	+	14554303	14554505	14557188	14557374	14551387	14551527	14558250	14558425
329	"ENSMUSG00000071573"	"Rnls"	chr19	-	33389916	33390059	33391079	33391185	33382366	33382525	33391954	33392265
332	"ENSMUSG00000035064"	"Eef2k"	chr7	+	120895183	120895308	120899367	120899546	120891854	120892053	120903281	120903578
334	"ENSMUSG00000039033"	"Tasp1"	chr2	-	139996072	139996157	140042093	140042162	139977606	139977713	140048241	140048309
335	"ENSMUSG00000028964"	"Park7"	chr4	-	150903814	150903884	150905249	150905309	150901007	150901094	150907039	150907141
336	"ENSMUSG00000025648"	"Pfkfb4"	chr9	+	109025046	109025151	109027519	109027649	109011157	109011304	109027744	109027807
337	"ENSMUSG00000058444"	"Map2k5"	chr9	-	63217338	63217365	63235288	63235318	63216270	63217025	63256976	63257048
339	"ENSMUSG00000031703"	"Itfg1"	chr8	-	85810544	85810639	85831182	85831257	85780515	85780577	85835020	85835078
341	"ENSMUSG00000017781"	"Pitpna"	chr11	+	75612219	75612303	75619239	75619317	75609104	75609179	75619455	75619566
342	"ENSMUSG00000022498"	"Txndc11"	chr16	-	11104565	11104659	11116794	11116924	11091585	11091786	11122669	11122767
344	"ENSMUSG00000024587"	"Nars"	chr18	-	64510452	64510531	64511610	64511700	64507771	64507858	64511784	64511877
346	"ENSMUSG00000000753"	"Serpinf1"	chr11	-	75414920	75415124	75416229	75416428	75413906	75414049	75417908	75417996
349	"ENSMUSG00000028886"	"Eya3"	chr4	+	132670188	132670215	132672895	132673032	132667154	132667234	132689704	132689790
351	"ENSMUSG00000028886"	"Eya3"	chr4	+	132670188	132670255	132672895	132673032	132667154	132667234	132689704	132689790
352	"ENSMUSG00000046691"	"Chtf8"	chr8	-	106886919	106887051	106887300	106887356	106886121	106886526	106893500	106893601
353	"ENSMUSG00000026384"	"Ptpn4"	chr1	-	119706154	119706313	119707775	119707901	119692749	119692909	119715946	119716015
359	"ENSMUSG00000015468"	"Notch4"	chr17	+	34570034	34570229	34571736	34571850	34568716	34568872	34572495	34572609
360	"ENSMUSG00000023984"	"Gm20517"	chr17	+	47612962	47613117	47618808	47619062	47611612	47611692	47672043	47673418
362	"ENSMUSG00000029610"	"Aimp2"	chr5	-	143904564	143904796	143906548	143906755	143902703	143903190	143909700	143909847
364	"ENSMUSG00000025498"	"Irf7"	chr7	-	141264222	141264315	141264492	141264655	141263658	141264048	141265074	141265291
368	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352839	20348161	20348394	20356354	20356497
369	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352837	20348261	20348394	20374329	20374454
371	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20374329	20374454	20351311	20351416	20375509	20375531
373	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20358023	20358140	20352703	20352839	20363262	20363450
374	"ENSMUSG00000039599"	"Fam149b"	chr14	+	20356354	20356497	20374329	20374454	20352703	20352839	20375509	20375531
379	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103830187	103830331
380	"ENSMUSG00000021709"	"Erbin"	chr13	-	103824719	103824926	103827906	103828023	103823313	103823406	103833497	103835028
384	"ENSMUSG00000043154"	"Ppp2r3a"	chr9	-	101153787	101153874	101175327	101175402	101148581	101148738	101180334	101180437
387	"ENSMUSG00000049134"	"Nrap"	chr19	-	56328995	56329100	56335025	56335337	56328500	56328599	56336042	56336150
388	"ENSMUSG00000049134"	"Nrap"	chr19	-	56340518	56340623	56342138	56342336	56338036	56338135	56344011	56344125
389	"ENSMUSG00000049134"	"Nrap"	chr19	-	56345459	56345564	56347128	56347227	56344660	56344768	56350288	56350393
390	"ENSMUSG00000049134"	"Nrap"	chr19	-	56354119	56354227	56355481	56355586	56351431	56351743	56357290	56357389
392	"ENSMUSG00000029238"	"Clock"	chr5	-	76231395	76231548	76235765	76235855	76230164	76230359	76236281	76236382
398	"ENSMUSG00000036893"	"Ehmt1"	chr2	-	24847943	24848089	24852664	24852802	24840635	24840779	24856605	24856726
399	"ENSMUSG00000021771"	"Vdac2"	chr14	+	21838390	21838618	21840418	21840569	21837990	21838043	21843881	21843939
405	"ENSMUSG00000041765"	"Ubac2"	chr14	+	121973608	121973732	121983267	121983315	121908210	121908320	121994224	121994308
406	"ENSMUSG00000025410"	"Dctn2"	chr10	+	127277254	127277320	127277486	127277525	127276701	127276849	127277694	127277772
408	"ENSMUSG00000025858"	"Get4"	chr5	+	139262480	139262559	139262869	139262951	139252323	139252619	139263478	139263628
412	"ENSMUSG00000025451"	"Paip1"	chr13	+	119440758	119440871	119445736	119445848	119437968	119438154	119447714	119447840
422	"ENSMUSG00000032067"	"Pts"	chr9	-	50526869	50527016	50528145	50528232	50525261	50525284	50528556	50528645
427	"ENSMUSG00000066839"	"Ecsit"	chr9	-	22078147	22078265	22084022	22084208	22076227	22076645	22085356	22085438
428	"ENSMUSG00000027673"	"Ndufb5"	chr3	+	32747596	32747789	32748460	32748567	32746447	32746514	32751028	32751246
429	"ENSMUSG00000027673"	"Ndufb5"	chr3	+	32747727	32747789	32748460	32748567	32746447	32746514	32751028	32751102
430	"ENSMUSG00000026333"	"Gin1"	chr1	+	97775446	97775592	97777325	97777519	97770171	97770255	97782926	97783232
434	"ENSMUSG00000028420"	"Tmem38b"	chr4	+	53840626	53840783	53848865	53849050	53826044	53826220	53850473	53850561
437	"ENSMUSG00000041438"	"Utp4"	chr8	+	106900845	106900935	106904232	106904444	106898441	106898526	106906124	106906296
438	"ENSMUSG00000079588"	"Tmem182"	chr1	+	40807621	40807720	40838297	40838435	40806098	40806198	40854795	40856887
439	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91381850	91381972	91383303	91383391	91378465	91378585	91384564	91384573
440	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91381850	91381972	91384564	91384658	91378465	91378585	91385239	91385346
441	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91383303	91383391	91385239	91385346	91381850	91381972	91387214	91387341
446	"ENSMUSG00000054733"	"Msra"	chr14	-	64210427	64210534	64233828	64233933	64122624	64123353	64285063	64285183
449	"ENSMUSG00000044477"	"Zfand3"	chr17	+	30135322	30135505	30153302	30153368	30060809	30060850	30192562	30192730
450	"ENSMUSG00000044477"	"Zfand3"	chr17	+	30153302	30153368	30192562	30192730	30060809	30060850	30208017	30208153
453	"ENSMUSG00000002395"	"Use1"	chr8	+	71367958	71368111	71368549	71368562	71367643	71367848	71368849	71368877
454	"ENSMUSG00000069094"	"Pde7a"	chr3	-	19236443	19236539	19241145	19241209	19235912	19236013	19243049	19243201
458	"ENSMUSG00000029095"	"Ablim2"	chr5	+	35841280	35841401	35848803	35848905	35836947	35837097	35849515	35849569
459	"ENSMUSG00000029095"	"Ablim2"	chr5	+	35841280	35841401	35848803	35848905	35836947	35837097	35857127	35857180
465	"ENSMUSG00000042359"	"Osbpl6"	chr2	+	76523888	76524144	76540103	76540196	76499256	76499422	76545977	76546100
468	"ENSMUSG00000042476"	"Abcb4"	chr5	+	8905974	8906032	8907207	8907399	8899567	8899718	8909101	8909273
470	"ENSMUSG00000032845"	"Alpk2"	chr18	-	65276645	65276694	65280877	65281095	65265528	65266290	65289677	65289766
477	"ENSMUSG00000026003"	"Acadl"	chr1	-	66838278	66838406	66841621	66841735	66836961	66837048	66843080	66843182
478	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62149238	62149352	62159996	62160128	62107147	62107465	62175466	62175548
481	"ENSMUSG00000097039"	"Pvt1"	chr15	+	62159996	62160128	62175466	62175548	62149238	62149352	62242173	62242301
482	"ENSMUSG00000027259"	"Adal"	chr2	+	121146032	121146120	121148240	121148322	121143148	121143209	121150219	121150346
485	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74273777	74274026	74274367	74274468	74273216	74273691	74276478	74276556
486	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74274367	74274468	74276478	74276556	74273216	74273691	74276645	74276734
487	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74274367	74274468	74276645	74276734	74273216	74273691	74277038	74277342
488	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74276478	74276556	74276645	74276734	74273216	74273691	74277038	74277342
489	"ENSMUSG00000019088"	"Dnase1l1"	chrX	-	74276478	74276556	74276645	74276734	74274367	74274468	74277038	74277342
498	"ENSMUSG00000028788"	"Ptp4a2"	chr4	+	129845061	129845192	129846464	129846539	129838977	129839678	129847713	129849978
503	"ENSMUSG00000028906"	"Epb41"	chr4	-	131997498	131997541	132000199	132000304	131991210	131991286	132003584	132003794
